symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
DUOL,Technology,5494843078.398895,41018000.0,2023-03-31,0.38356346686058423,6018485530.373383,8326956705.65366,133.9617504119873,203.00737982480032
DUOL,Technology,6018485530.373383,41531000.0,2023-06-30,0.026837859392469927,6584252563.595581,6760959808.101869,144.91549758911134,162.7930896944901
DUOL,Technology,6584252563.595581,41972000.0,2023-09-30,0.17757150365192703,10047170036.315918,11831261127.111122,156.87249984741212,281.884616580366
DUOL,Technology,10047170036.315918,42500000.0,2023-12-31,0.2608104873500548,,,236.40400085449218,
