free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,operating_gains_losses,gain_loss_on_sale_of_ppe,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
113759000.0,-84030000.0,-106000000.0,-99111000.0,-91819000.0,259371000.0,258259000.0,14353000.0,-13241000.0,-120409000.0,-120409000.0,-951000.0,39000.0,-46917000.0,-46917000.0,-84030000.0,-84030000.0,11450000.0,117450000.0,-205111000.0,-106000000.0,-99111000.0,-98410000.0,-98410000.0,-17432000.0,1396000.0,-18828000.0,-80978000.0,10841000.0,-91819000.0,205578000.0,205578000.0,-60603000.0,-47385000.0,49131000.0,45987000.0,3144000.0,3144000.0,-32447000.0,-29902000.0,-29902000.0,-4407000.0,9346000.0,0.0,101000.0,101000.0,137951000.0,-135000.0,703000.0,-838000.0,123325000.0,2022-12-31
144350000.0,-154613000.0,-15000000.0,0.0,-71449000.0,208357000.0,259371000.0,2712000.0,-53726000.0,-191947000.0,-191947000.0,-1161000.0,331000.0,-46600000.0,-46600000.0,-154613000.0,-154613000.0,10096000.0,25096000.0,-15000000.0,-15000000.0,0.0,-77578000.0,-77578000.0,-8552000.0,0.0,-8552000.0,-69026000.0,2423000.0,-71449000.0,215799000.0,215799000.0,7498000.0,22030000.0,79381000.0,44858000.0,34523000.0,34523000.0,6513000.0,-100426000.0,-100426000.0,-24379000.0,9094000.0,0.0,-123116000.0,-123116000.0,142204000.0,17534000.0,21540000.0,-4006000.0,186964000.0,2023-03-31
214528000.0,-8724000.0,-15000000.0,,-66601000.0,208614000.0,208357000.0,-639000.0,896000.0,-213637000.0,-213637000.0,-89000.0,1254000.0,-46427000.0,-46427000.0,-8724000.0,-8724000.0,-159651000.0,-144651000.0,-15000000.0,-15000000.0,,-66596000.0,-66596000.0,0.0,0.0,,-66596000.0,5000.0,-66601000.0,281129000.0,281129000.0,6192000.0,14355000.0,17347000.0,37919000.0,-20572000.0,-20572000.0,-67956000.0,42446000.0,42446000.0,1995000.0,11579000.0,,-445000.0,-445000.0,137925000.0,93000.0,93000.0,0.0,123790000.0,2023-06-30
62803000.0,-489000.0,-15000000.0,,-83292000.0,213757000.0,208614000.0,-4929000.0,10072000.0,470214000.0,470214000.0,-88000.0,1486000.0,-51368000.0,-51368000.0,-489000.0,-489000.0,520673000.0,,376022000.0,-15000000.0,,-606237000.0,-606237000.0,-530300000.0,9458000.0,,-75937000.0,7355000.0,-83292000.0,146095000.0,146095000.0,-139272000.0,-33985000.0,-27717000.0,-63365000.0,35648000.0,35648000.0,-32660000.0,-44910000.0,-44910000.0,-1882000.0,20716000.0,,-869000.0,-869000.0,152252000.0,-1196000.0,-1196000.0,0.0,116346000.0,2023-09-30
172307000.0,-2227000.0,-15000000.0,-125521000.0,-118936000.0,195585000.0,213757000.0,7500000.0,-25672000.0,-197994000.0,-197994000.0,-4654000.0,786000.0,-51378000.0,-51378000.0,-2227000.0,-2227000.0,-140521000.0,,-140521000.0,-15000000.0,-125521000.0,-118921000.0,-118921000.0,0.0,0.0,0.0,-118921000.0,15000.0,-118936000.0,291243000.0,291243000.0,-15709000.0,-3211000.0,26023000.0,47196000.0,-21173000.0,-21173000.0,-22733000.0,-15788000.0,-15788000.0,9145000.0,15293000.0,0.0,808000.0,808000.0,140629000.0,132000.0,132000.0,0.0,140945000.0,2023-12-31
