ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,prepaid_assets,inventory,inventories_adjustments_allowances,finished_goods,work_in_process,raw_materials,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
99401000.0,99401000.0,2802204000.0,3252507000.0,-846153000.0,9099887000.0,1180169000.0,-846153000.0,190932000.0,6038312000.0,9039887000.0,6048520000.0,10208000.0,6038312000.0,-364163000.0,-364163000.0,1770772000.0,4631703000.0,4631703000.0,4751404000.0,3954947000.0,12037000.0,11737000.0,10643000.0,10068000.0,724648000.0,724648000.0,3157553000.0,155978000.0,3001575000.0,38904000.0,796457000.0,122306000.0,100232000.0,100232000.0,94954000.0,34954000.0,60000000.0,60000000.0,130741000.0,16459000.0,331765000.0,64048000.0,18306000.0,267717000.0,25226000.0,25226000.0,242491000.0,10799924000.0,8823298000.0,80356000.0,6884465000.0,3031456000.0,3853009000.0,1858477000.0,-1384534000.0,3243011000.0,489772000.0,1043143000.0,952350000.0,674484000.0,83262000.0,0.0,1976626000.0,200140000.0,,694357000.0,-41888000.0,399034000.0,103898000.0,233313000.0,822758000.0,822758000.0,-25137000.0,847895000.0,259371000.0,259371000.0,2022-12-31
98629000.0,98629000.0,2870298000.0,3274109000.0,-757801000.0,9155853000.0,1149598000.0,-757801000.0,195454000.0,6077198000.0,9095853000.0,6087172000.0,9974000.0,6077198000.0,-320710000.0,-320710000.0,1911533000.0,4486375000.0,4486375000.0,4734667000.0,3872823000.0,21197000.0,10099000.0,8946000.0,10082000.0,617538000.0,617538000.0,3179148000.0,160493000.0,3018655000.0,34759000.0,861844000.0,159644000.0,92283000.0,92283000.0,94961000.0,34961000.0,60000000.0,60000000.0,125642000.0,11868000.0,377446000.0,54022000.0,9243000.0,323424000.0,43804000.0,43804000.0,279620000.0,10821839000.0,8810397000.0,78145000.0,6834999000.0,2955780000.0,3879219000.0,1897253000.0,-1429031000.0,3326284000.0,478316000.0,1077534000.0,994188000.0,691933000.0,84313000.0,0.0,2011442000.0,179277000.0,179277000.0,695493000.0,-45582000.0,404238000.0,97756000.0,239081000.0,928315000.0,928315000.0,-23427000.0,951742000.0,208357000.0,208357000.0,2023-03-31
98781000.0,98781000.0,2714940000.0,3122711000.0,-583420000.0,9091840000.0,1144344000.0,-583420000.0,199157000.0,6168286000.0,9028402000.0,6178372000.0,10086000.0,6168286000.0,-310859000.0,-310859000.0,1980933000.0,4498212000.0,4498212000.0,4606008000.0,3719097000.0,12808000.0,10059000.0,8930000.0,10097000.0,617633000.0,617633000.0,3024860000.0,164744000.0,2860116000.0,43640000.0,886911000.0,162922000.0,91661000.0,91661000.0,97851000.0,34413000.0,63438000.0,63438000.0,132112000.0,12220000.0,390145000.0,65957000.0,18109000.0,324188000.0,63501000.0,63501000.0,260687000.0,10784380000.0,8753125000.0,80036000.0,6751706000.0,2865107000.0,3886599000.0,1921383000.0,-1475829000.0,3397212000.0,464408000.0,1091800000.0,1028237000.0,728597000.0,84170000.0,0.0,2031255000.0,166050000.0,,768835000.0,-49239000.0,433185000.0,117589000.0,267300000.0,887756000.0,887756000.0,-24367000.0,912123000.0,208614000.0,208614000.0,2023-06-30
98789000.0,98789000.0,3223422000.0,3633407000.0,-919883000.0,9615252000.0,1300862000.0,-919883000.0,196228000.0,6178073000.0,9544314000.0,6189168000.0,11095000.0,6178073000.0,-386735000.0,-386735000.0,2045897000.0,4518911000.0,4518911000.0,5091470000.0,4218355000.0,21595000.0,10038000.0,8859000.0,10103000.0,613451000.0,613451000.0,3528357000.0,162116000.0,3366241000.0,34811000.0,873115000.0,139185000.0,92947000.0,92947000.0,105050000.0,34112000.0,70938000.0,70938000.0,135522000.0,13740000.0,386671000.0,60792000.0,11657000.0,325879000.0,32251000.0,32251000.0,293628000.0,11280638000.0,9106661000.0,72628000.0,7097956000.0,3057711000.0,4040245000.0,1936077000.0,-1509417000.0,3445494000.0,467127000.0,1090971000.0,1065048000.0,735544000.0,86804000.0,0.0,2173977000.0,198760000.0,,821129000.0,-55802000.0,483190000.0,109827000.0,283914000.0,940331000.0,940331000.0,-27123000.0,967454000.0,213757000.0,213757000.0,2023-09-30
98808000.0,98808000.0,3113928000.0,3509051000.0,-683574000.0,9724909000.0,1305259000.0,-683574000.0,199538000.0,6415396000.0,9646471000.0,6428099000.0,12703000.0,6415396000.0,-252629000.0,-252629000.0,2133766000.0,4534259000.0,4534259000.0,5007056000.0,4093362000.0,22709000.0,10198000.0,8992000.0,10129000.0,621071000.0,621071000.0,3393902000.0,162827000.0,3231075000.0,35353000.0,913694000.0,142839000.0,90373000.0,90373000.0,115149000.0,36711000.0,78438000.0,78438000.0,178838000.0,13084000.0,373411000.0,71801000.0,20464000.0,301610000.0,24880000.0,24880000.0,276730000.0,11435155000.0,9216202000.0,77335000.0,7098970000.0,2987287000.0,4111683000.0,2039897000.0,-1561674000.0,3601571000.0,512370000.0,1135488000.0,1100273000.0,756059000.0,97381000.0,0.0,2218953000.0,203729000.0,,855617000.0,-57961000.0,492005000.0,117882000.0,303691000.0,964022000.0,964022000.0,-27951000.0,991973000.0,195585000.0,195585000.0,2023-12-31
