free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,stock_based_compensation,unrealized_gain_loss_on_investment_securities,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
8498405000.0,-3007765000.0,-191158000.0,2765086000.0,-510808000.0,264232000.0,971217000.0,27588325000.0,20844402000.0,53237000.0,6690686000.0,-6182698000.0,-6182698000.0,23616000.0,-2018984000.0,-2018984000.0,-3007765000.0,-3007765000.0,-1179565000.0,-3753493000.0,2573928000.0,-191158000.0,2765086000.0,3864171000.0,3864171000.0,-61552000.0,4434274000.0,34736006000.0,-30301732000.0,,,-161987000.0,-161987000.0,-346564000.0,2257000.0,-348821000.0,9009213000.0,9009213000.0,2325529000.0,-1396523000.0,2462668000.0,849094000.0,1613574000.0,576021000.0,-928071000.0,-928071000.0,1095882000.0,-60695000.0,224197000.0,224197000.0,876560000.0,124792000.0,6615000.0,45401000.0,578317000.0,578317000.0,769141000.0,769141000.0,473163000.0,-54746000.0,-62922000.0,589665000.0,1166000.0,3809695000.0,2022-12-31
4521050000.0,-2116757000.0,-40422000.0,1279559000.0,-1479621000.0,275714000.0,1074579000.0,16784561000.0,27588325000.0,15498000.0,-10819262000.0,572429000.0,572429000.0,24349000.0,-1212340000.0,-1212340000.0,-2116757000.0,-2116757000.0,3877177000.0,2638040000.0,1239137000.0,-40422000.0,1279559000.0,-17392362000.0,-17392362000.0,-120841000.0,-15794404000.0,22477898000.0,-38272302000.0,,,-826682000.0,-826682000.0,-650435000.0,2504000.0,-652939000.0,6000671000.0,6000671000.0,-3131930000.0,489991000.0,-2748796000.0,-643836000.0,-2104960000.0,-612939000.0,733716000.0,733716000.0,125827000.0,117330000.0,-1116282000.0,-1116282000.0,822413000.0,-364636000.0,20720000.0,0.0,577666000.0,577666000.0,1082269000.0,1082269000.0,283775000.0,-95808000.0,-5768000.0,385961000.0,-610000.0,6710394000.0,2023-03-31
6874540000.0,-2195210000.0,-3233500000.0,2171541000.0,-803865000.0,326646000.0,1625045000.0,15679412000.0,16784561000.0,-47876000.0,-1057273000.0,-20325192000.0,-20325192000.0,22228000.0,-2119316000.0,-2119316000.0,-2195210000.0,-2195210000.0,-16032894000.0,-14970935000.0,-1061959000.0,-3233500000.0,2171541000.0,11589514000.0,11589514000.0,-31189000.0,12420276000.0,23565335000.0,-11145059000.0,,,-283321000.0,-283321000.0,-516252000.0,4292000.0,-520544000.0,7678405000.0,7678405000.0,134171000.0,-41196000.0,-657361000.0,-306784000.0,-350577000.0,-115791000.0,-992892000.0,-992892000.0,-7233000.0,69410000.0,770551000.0,770551000.0,787862000.0,-174919000.0,8540000.0,47870000.0,-334380000.0,-334380000.0,661363000.0,661363000.0,-1611717000.0,-129292000.0,-16382000.0,-1466295000.0,252000.0,8159615000.0,2023-06-30
8458253000.0,-296495000.0,-4250550000.0,7607060000.0,-1385667000.0,105665000.0,1165196000.0,18158066000.0,15679412000.0,4197000.0,2474457000.0,-6853555000.0,-6853555000.0,11573000.0,-2423355000.0,-2423355000.0,-296495000.0,-296495000.0,-4145278000.0,-7501788000.0,3356510000.0,-4250550000.0,7607060000.0,-515908000.0,-515908000.0,-181263000.0,1027023000.0,34270386000.0,-33243363000.0,20898000.0,20898000.0,-742523000.0,-742523000.0,-640043000.0,3101000.0,-643144000.0,9843920000.0,9843920000.0,817694000.0,1560628000.0,923459000.0,845721000.0,77738000.0,150868000.0,515087000.0,515087000.0,-573631000.0,84970000.0,-1177732000.0,-1177732000.0,819548000.0,-455007000.0,22386000.0,280641000.0,-305703000.0,-305703000.0,651856000.0,651856000.0,201623000.0,-160042000.0,,362213000.0,2649000.0,7810882000.0,2023-09-30
11201555000.0,-625832000.0,-695000000.0,2511000000.0,-606724000.0,71847000.0,1030932000.0,24206658000.0,18158066000.0,-174276000.0,6222868000.0,5139264000.0,5139264000.0,28009000.0,-2258892000.0,-2258892000.0,-625832000.0,-625832000.0,7995979000.0,6179979000.0,1816000000.0,-695000000.0,2511000000.0,-10724675000.0,-10724675000.0,-90635000.0,-9657019000.0,38170684000.0,-47827703000.0,-370702000.0,73855000.0,-121797000.0,-121797000.0,-484522000.0,405000.0,-484927000.0,11808279000.0,11808279000.0,2555948000.0,-847562000.0,2782774000.0,1271572000.0,1511202000.0,18443000.0,-500172000.0,-500172000.0,542593000.0,25054000.0,53089000.0,53089000.0,812987000.0,45039000.0,9500000.0,140648000.0,193854000.0,193854000.0,659772000.0,659772000.0,714199000.0,-88805000.0,-38437000.0,838056000.0,3385000.0,6676332000.0,2023-12-31
