free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,net_long_term_debt_issuance,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date,long_term_debt_payments
375000000.0,0.0,-23000000.0,0.0,-48000000.0,169000000.0,98000000.0,1178000000.0,946000000.0,3000000.0,229000000.0,-196000000.0,-196000000.0,26000000.0,14000000.0,-243000000.0,-243000000.0,30000000.0,0.0,-23000000.0,-21000000.0,-23000000.0,,,2000000.0,2000000.0,1000000.0,49000000.0,,0.0,0.0,-48000000.0,-48000000.0,423000000.0,423000000.0,-43000000.0,-199000000.0,167000000.0,111000000.0,56000000.0,6000000.0,-17000000.0,5000000.0,43000000.0,-31000000.0,-31000000.0,47000000.0,47000000.0,66000000.0,14000000.0,-26000000.0,78000000.0,336000000.0,2022-12-31,
77000000.0,0.0,-32000000.0,0.0,-18000000.0,163000000.0,61000000.0,1033000000.0,1178000000.0,0.0,-145000000.0,-240000000.0,-240000000.0,29000000.0,6000000.0,-243000000.0,-243000000.0,0.0,0.0,-32000000.0,-32000000.0,-32000000.0,0.0,0.0,0.0,0.0,4000000.0,14000000.0,14000000.0,,,-18000000.0,-18000000.0,95000000.0,95000000.0,-228000000.0,4000000.0,-204000000.0,-123000000.0,-81000000.0,-20000000.0,-8000000.0,2000000.0,45000000.0,-28000000.0,-28000000.0,46000000.0,46000000.0,-19000000.0,7000000.0,-34000000.0,8000000.0,277000000.0,2023-03-31,
362000000.0,0.0,-36000000.0,2000000.0,-30000000.0,217000000.0,85000000.0,1213000000.0,1033000000.0,4000000.0,176000000.0,-208000000.0,-208000000.0,32000000.0,43000000.0,-249000000.0,-249000000.0,0.0,0.0,-34000000.0,-36000000.0,-36000000.0,2000000.0,2000000.0,-8000000.0,-8000000.0,8000000.0,14000000.0,,,,-30000000.0,-30000000.0,392000000.0,392000000.0,-12000000.0,,38000000.0,-12000000.0,50000000.0,-25000000.0,-21000000.0,-3000000.0,47000000.0,-12000000.0,-12000000.0,49000000.0,49000000.0,-28000000.0,11000000.0,-38000000.0,-1000000.0,351000000.0,2023-06-30,
408000000.0,-115000000.0,-11000000.0,53000000.0,-25000000.0,164000000.0,38000000.0,1310000000.0,1213000000.0,-7000000.0,104000000.0,-326000000.0,-326000000.0,-7000000.0,3000000.0,-249000000.0,-249000000.0,-115000000.0,-115000000.0,42000000.0,,,-26000000.0,53000000.0,-3000000.0,-3000000.0,10000000.0,12000000.0,,0.0,0.0,-25000000.0,-25000000.0,433000000.0,433000000.0,5000000.0,,42000000.0,73000000.0,-31000000.0,-4000000.0,-57000000.0,26000000.0,49000000.0,-7000000.0,-7000000.0,47000000.0,47000000.0,-51000000.0,1000000.0,-39000000.0,-18000000.0,364000000.0,2023-09-30,
356000000.0,-385000000.0,-13000000.0,0.0,-47000000.0,217000000.0,106000000.0,1139000000.0,1310000000.0,4000000.0,-175000000.0,-600000000.0,-600000000.0,39000000.0,8000000.0,-249000000.0,-249000000.0,-385000000.0,-385000000.0,-13000000.0,,,-13000000.0,0.0,22000000.0,22000000.0,-3000000.0,72000000.0,,0.0,0.0,-47000000.0,-47000000.0,403000000.0,403000000.0,-2000000.0,-102000000.0,155000000.0,71000000.0,84000000.0,6000000.0,-61000000.0,-4000000.0,53000000.0,-383000000.0,-383000000.0,49000000.0,49000000.0,-36000000.0,-27000000.0,-40000000.0,31000000.0,726000000.0,2023-12-31,-13000000.0
