tax_effect_of_unusual_items,tax_rate_for_calcs,normalized_ebitda,total_unusual_items,total_unusual_items_excluding_goodwill,net_income_from_continuing_operation_net_minority_interest,reconciled_depreciation,reconciled_cost_of_revenue,ebitda,ebit,net_interest_income,interest_expense,interest_income,normalized_income,net_income_from_continuing_and_discontinued_operation,total_expenses,total_operating_income_as_reported,diluted_average_shares,basic_average_shares,diluted_eps,basic_eps,diluted_ni_availto_com_stockholders,average_dilution_earnings,net_income_common_stockholders,net_income,net_income_including_noncontrolling_interests,net_income_continuous_operations,tax_provision,pretax_income,other_income_expense,other_non_operating_income_expenses,special_income_charges,restructuring_and_mergern_acquisition,net_non_operating_interest_income_expense,interest_expense_non_operating,interest_income_non_operating,operating_income,operating_expense,research_and_development,selling_general_and_administration,selling_and_marketing_expense,general_and_administrative_expense,other_gand_a,gross_profit,cost_of_revenue,total_revenue,operating_revenue,date
293169.439522,0.085772,183048000.0,3418000.0,3418000.0,153753000.0,16009000.0,413951000.0,186466000.0,170457000.0,6441000.0,2279000.0,8720000.0,150628169.439522,153753000.0,565902000.0,156960000.0,146311000.0,136167000.0,1.06,1.13,154416000.0,663000.0,153753000.0,153753000.0,153753000.0,153753000.0,14425000.0,168178000.0,2987000.0,,-1790000.0,1790000.0,6441000.0,2279000.0,8720000.0,158750000.0,151951000.0,49683000.0,102268000.0,64913000.0,37355000.0,37355000.0,310701000.0,413951000.0,724652000.0,724652000.0,2022-12-31
-124294.167277,0.179357,198413000.0,-693000.0,-693000.0,146873000.0,16591000.0,399645000.0,197720000.0,181129000.0,10884000.0,2156000.0,13040000.0,147441705.832723,146873000.0,557660000.0,167663000.0,145986000.0,136689000.0,1.02,1.07,148477000.0,1604000.0,146873000.0,146873000.0,146873000.0,146873000.0,32100000.0,178973000.0,-267000.0,426000.0,-693000.0,693000.0,10884000.0,2156000.0,13040000.0,168356000.0,158015000.0,57129000.0,100886000.0,64621000.0,36265000.0,36265000.0,326371000.0,399645000.0,726016000.0,726016000.0,2023-03-31
-26275.669848,0.14845,204818000.0,-177000.0,-177000.0,157191000.0,17828000.0,387776000.0,204641000.0,186813000.0,14307000.0,2219000.0,16526000.0,157341724.330152,157191000.0,540621000.0,170320000.0,145098000.0,136607000.0,1.09,1.15,158842000.0,1651000.0,157191000.0,157191000.0,157191000.0,157191000.0,27403000.0,184594000.0,-210000.0,-33000.0,-177000.0,177000.0,14307000.0,2219000.0,16526000.0,170497000.0,152845000.0,60043000.0,92802000.0,58405000.0,34397000.0,34397000.0,323342000.0,387776000.0,711118000.0,711118000.0,2023-06-30
0.0,0.170316,158989000.0,0.0,0.0,113953000.0,19448000.0,289069000.0,158989000.0,139541000.0,17473000.0,2196000.0,19669000.0,113953000.0,113953000.0,433093000.0,117989000.0,143863000.0,136165000.0,0.8,0.84,115608000.0,1655000.0,113953000.0,113953000.0,113953000.0,113953000.0,23392000.0,137345000.0,1883000.0,1883000.0,0.0,0.0,17473000.0,2196000.0,19669000.0,117989000.0,144024000.0,54873000.0,89151000.0,55357000.0,33794000.0,33794000.0,262013000.0,289069000.0,551082000.0,551082000.0,2023-09-30
-3110940.0,0.21,50150000.0,-14814000.0,-14814000.0,20919000.0,20841000.0,155908000.0,35336000.0,14495000.0,18225000.0,2268000.0,20493000.0,32622060.0,20919000.0,297987000.0,-10231000.0,139205000.0,136092000.0,0.15,0.15,18582000.0,-2337000.0,20919000.0,20919000.0,20919000.0,20919000.0,-8692000.0,12227000.0,-10581000.0,4233000.0,-14814000.0,14814000.0,18225000.0,2268000.0,20493000.0,4583000.0,142079000.0,55291000.0,86788000.0,53409000.0,33379000.0,33379000.0,146662000.0,155908000.0,302570000.0,302570000.0,2023-12-31
-762800.0,0.4,12741000.0,-1907000.0,-1907000.0,-16097000.0,20137000.0,147831000.0,10834000.0,-9303000.0,17513000.0,2196000.0,19709000.0,-14952800.0,-16097000.0,290531000.0,-29099000.0,135891000.0,135891000.0,-0.12,-0.12,-16097000.0,0.0,-16097000.0,-16097000.0,-16097000.0,-16097000.0,4598000.0,-11499000.0,-1820000.0,87000.0,-1907000.0,1907000.0,17513000.0,2196000.0,19709000.0,-27192000.0,142700000.0,54211000.0,88489000.0,53307000.0,35182000.0,35182000.0,115508000.0,147831000.0,263339000.0,263339000.0,2024-03-31
