free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_received_cfo,interest_paid_cfo,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date
-75000000.0,0.0,-12000000.0,0.0,-5000000.0,2483000000.0,2851000000.0,-176000000.0,-192000000.0,-21000000.0,-21000000.0,-9000000.0,0.0,0.0,0.0,-12000000.0,-12000000.0,-12000000.0,0.0,-101000000.0,-101000000.0,1000000.0,-97000000.0,71000000.0,-168000000.0,0.0,0.0,-5000000.0,-5000000.0,-70000000.0,-70000000.0,-18000000.0,20000000.0,-13000000.0,19000000.0,14000000.0,74000000.0,74000000.0,74000000.0,-69000000.0,-69000000.0,6000000.0,100000000.0,0.0,,-21000000.0,-21000000.0,50000000.0,50000000.0,18000000.0,18000000.0,32000000.0,57000000.0,-2000000.0,59000000.0,-270000000.0,2022-12-31
57000000.0,0.0,-15000000.0,2000000.0,-2000000.0,2443000000.0,2483000000.0,-26000000.0,-14000000.0,49000000.0,49000000.0,-13000000.0,75000000.0,0.0,0.0,-13000000.0,-13000000.0,-15000000.0,2000000.0,-122000000.0,-122000000.0,13000000.0,-126000000.0,111000000.0,-237000000.0,-7000000.0,-7000000.0,-2000000.0,-2000000.0,59000000.0,59000000.0,-10000000.0,23000000.0,-10000000.0,68000000.0,7000000.0,-57000000.0,-57000000.0,-57000000.0,118000000.0,118000000.0,25000000.0,105000000.0,,,19000000.0,19000000.0,44000000.0,44000000.0,13000000.0,13000000.0,31000000.0,20000000.0,7000000.0,13000000.0,-225000000.0,2023-03-31
11000000.0,0.0,-27000000.0,0.0,-2000000.0,2550000000.0,2443000000.0,-11000000.0,118000000.0,-8000000.0,-8000000.0,-16000000.0,35000000.0,0.0,0.0,-27000000.0,-27000000.0,-27000000.0,0.0,113000000.0,113000000.0,-12000000.0,127000000.0,265000000.0,-138000000.0,0.0,0.0,-2000000.0,-2000000.0,13000000.0,13000000.0,-15000000.0,26000000.0,-10000000.0,-4000000.0,16000000.0,77000000.0,77000000.0,77000000.0,-97000000.0,-97000000.0,-13000000.0,97000000.0,,,61000000.0,61000000.0,44000000.0,44000000.0,14000000.0,14000000.0,30000000.0,9000000.0,-1000000.0,10000000.0,-302000000.0,2023-06-30
210000000.0,0.0,-13000000.0,0.0,-1000000.0,2615000000.0,2550000000.0,58000000.0,7000000.0,-1000000.0,-1000000.0,-20000000.0,32000000.0,0.0,0.0,-13000000.0,-13000000.0,-13000000.0,0.0,-203000000.0,-203000000.0,3000000.0,-205000000.0,201000000.0,-406000000.0,0.0,0.0,-1000000.0,-1000000.0,211000000.0,211000000.0,-7000000.0,28000000.0,-9000000.0,47000000.0,54000000.0,62000000.0,62000000.0,62000000.0,-69000000.0,-69000000.0,-24000000.0,85000000.0,0.0,0.0,8000000.0,8000000.0,36000000.0,36000000.0,10000000.0,10000000.0,26000000.0,-18000000.0,-4000000.0,-14000000.0,65000000.0,2023-09-30
396000000.0,0.0,-11000000.0,0.0,-1000000.0,3114000000.0,2615000000.0,-87000000.0,586000000.0,194000000.0,194000000.0,-19000000.0,224000000.0,0.0,0.0,-11000000.0,-11000000.0,-11000000.0,0.0,-5000000.0,-5000000.0,3000000.0,-7000000.0,802000000.0,-809000000.0,0.0,0.0,-1000000.0,-1000000.0,397000000.0,397000000.0,-11000000.0,34000000.0,-9000000.0,353000000.0,31000000.0,419000000.0,419000000.0,419000000.0,-97000000.0,-97000000.0,15000000.0,34000000.0,0.0,32000000.0,-61000000.0,-61000000.0,34000000.0,34000000.0,11000000.0,11000000.0,23000000.0,46000000.0,0.0,46000000.0,-70000000.0,2023-12-31
206000000.0,,-15000000.0,0.0,-5000000.0,3451000000.0,3114000000.0,38000000.0,299000000.0,202000000.0,202000000.0,-25000000.0,242000000.0,,,-15000000.0,-15000000.0,-15000000.0,0.0,-114000000.0,-114000000.0,-4000000.0,-98000000.0,900000000.0,-998000000.0,-7000000.0,-7000000.0,-5000000.0,-5000000.0,211000000.0,211000000.0,-5000000.0,37000000.0,-9000000.0,-84000000.0,7000000.0,-171000000.0,-171000000.0,-171000000.0,80000000.0,80000000.0,-6000000.0,69000000.0,,4000000.0,-23000000.0,-23000000.0,31000000.0,31000000.0,9000000.0,9000000.0,22000000.0,,,,197000000.0,2024-03-31
