free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,earnings_losses_from_equity_investments,net_income_from_continuing_operations,date,net_other_investing_changes
92220000.0,-25077000.0,,-19582000.0,197150000.0,141307000.0,5324000.0,50519000.0,371151000.0,371151000.0,4217000.0,-32347000.0,,-25077000.0,-25077000.0,424796000.0,,390445000.0,,-432434000.0,-432434000.0,,,-414004000.0,-414004000.0,993000.0,993000.0,-19582000.0,111802000.0,111802000.0,-3093000.0,4644000.0,-75037000.0,16071000.0,-2720000.0,-2720000.0,-2720000.0,54390000.0,-441000.0,-441000.0,-3641000.0,4318000.0,-13804000.0,-13804000.0,19050000.0,19050000.0,-174000.0,0.0,-174000.0,109146000.0,2022-12-31,
105144000.0,-32158000.0,-111000.0,-18787000.0,198803000.0,197150000.0,5087000.0,-3434000.0,-111316000.0,-111316000.0,2476000.0,-37583000.0,-37583000.0,-32158000.0,-32158000.0,-44051000.0,-43940000.0,-111000.0,-111000.0,-16049000.0,-16049000.0,-576000.0,-576000.0,0.0,0.0,3314000.0,3314000.0,-18787000.0,123931000.0,123931000.0,-21793000.0,-769000.0,10505000.0,-16587000.0,6841000.0,6841000.0,6841000.0,5881000.0,-27664000.0,-27664000.0,-1929000.0,11634000.0,-7019000.0,-7019000.0,21295000.0,21295000.0,-188000.0,,-188000.0,121931000.0,2023-03-31,
177080000.0,-53076000.0,,-21765000.0,220483000.0,198803000.0,-1286000.0,22966000.0,-115582000.0,-115582000.0,9534000.0,-36889000.0,-36889000.0,-53076000.0,-53076000.0,-35151000.0,-28284000.0,-6867000.0,,-60297000.0,-60297000.0,-6453000.0,-6453000.0,-32657000.0,-32657000.0,578000.0,578000.0,-21765000.0,198845000.0,198845000.0,19575000.0,-5866000.0,18244000.0,3312000.0,-5275000.0,-5275000.0,-5275000.0,386000.0,8774000.0,8774000.0,4354000.0,4981000.0,10793000.0,10793000.0,21917000.0,21917000.0,-106000.0,,-106000.0,137331000.0,2023-06-30,
197197000.0,-45355000.0,,-25907000.0,342667000.0,220483000.0,8327000.0,113857000.0,-84484000.0,-84484000.0,1289000.0,-36805000.0,-36805000.0,-45355000.0,-45355000.0,-3613000.0,-2594000.0,-1019000.0,,-24763000.0,-24763000.0,468000.0,468000.0,-28000.0,-28000.0,704000.0,704000.0,-25907000.0,223104000.0,223104000.0,72237000.0,-6396000.0,29226000.0,-1454000.0,-26238000.0,-26238000.0,-26238000.0,51514000.0,25585000.0,25585000.0,-4732000.0,5509000.0,-573000.0,-573000.0,21489000.0,21489000.0,-169000.0,,-169000.0,129343000.0,2023-09-30,
97134000.0,-68176000.0,,-24528000.0,393787000.0,342667000.0,4088000.0,47032000.0,-101010000.0,-101010000.0,9066000.0,-36733000.0,-36733000.0,-68176000.0,-68176000.0,-5167000.0,-5055000.0,-112000.0,,26380000.0,26380000.0,,,0.0,0.0,44898000.0,44898000.0,-24528000.0,121662000.0,121662000.0,9172000.0,12728000.0,-47919000.0,-20879000.0,-7356000.0,-7356000.0,-7356000.0,64313000.0,8285000.0,8285000.0,-10378000.0,4107000.0,-24127000.0,-24127000.0,21969000.0,21969000.0,-35724000.0,,,156643000.0,2023-12-31,
107038000.0,-110405000.0,-169000.0,-26256000.0,374978000.0,393787000.0,-763000.0,-18046000.0,-125400000.0,-125400000.0,24438000.0,-41280000.0,-41280000.0,-110405000.0,-110405000.0,1847000.0,2016000.0,-169000.0,-169000.0,-25940000.0,-25940000.0,,,,,316000.0,316000.0,-26256000.0,133294000.0,133294000.0,-23717000.0,-3865000.0,-8121000.0,3331000.0,3957000.0,3957000.0,3957000.0,-9416000.0,-9603000.0,-9603000.0,5168000.0,14190000.0,-7348000.0,-7348000.0,21586000.0,21586000.0,,,,123415000.0,2024-03-31,
