free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,net_income_from_continuing_operations,date
841000000.0,-1306000000.0,-1180000000.0,0.0,64000000.0,-2491000000.0,5602000000.0,11045000000.0,-1000000.0,-5442000000.0,-3710000000.0,-3710000000.0,-16000000.0,-1272000000.0,,-1242000000.0,-1306000000.0,64000000.0,-1180000000.0,0.0,-1180000000.0,-1180000000.0,0.0,-5064000000.0,-5064000000.0,-275000000.0,-1649000000.0,62000000.0,-1711000000.0,-649000000.0,0.0,-649000000.0,-2491000000.0,3332000000.0,3332000000.0,-763000000.0,-490000000.0,215000000.0,856000000.0,-130000000.0,986000000.0,986000000.0,-1344000000.0,-1344000000.0,-32000000.0,718000000.0,-202000000.0,65000000.0,65000000.0,888000000.0,888000000.0,-795000000.0,-795000000.0,3453000000.0,2022-12-31
1748000000.0,-751000000.0,-65000000.0,2503000000.0,49000000.0,-609000000.0,6190000000.0,5602000000.0,40000000.0,548000000.0,4000000.0,4000000.0,-384000000.0,-1348000000.0,-1348000000.0,-702000000.0,-751000000.0,49000000.0,2438000000.0,0.0,2438000000.0,-65000000.0,2503000000.0,-1813000000.0,-1813000000.0,17000000.0,-1192000000.0,1179000000.0,-2371000000.0,-29000000.0,5000000.0,-34000000.0,-609000000.0,2357000000.0,2357000000.0,545000000.0,405000000.0,62000000.0,-2176000000.0,-508000000.0,-1668000000.0,-1668000000.0,2254000000.0,2254000000.0,-1322000000.0,126000000.0,-20000000.0,56000000.0,56000000.0,834000000.0,834000000.0,243000000.0,243000000.0,1895000000.0,2023-03-31
2026000000.0,-747000000.0,-1531000000.0,0.0,70000000.0,-1211000000.0,4812000000.0,6190000000.0,17000000.0,-1395000000.0,-3586000000.0,-3586000000.0,-33000000.0,-1345000000.0,,-677000000.0,-747000000.0,70000000.0,-1531000000.0,0.0,-1531000000.0,-1531000000.0,0.0,-1046000000.0,-1046000000.0,-5000000.0,125000000.0,724000000.0,-599000000.0,45000000.0,45000000.0,0.0,-1211000000.0,3237000000.0,3237000000.0,-48000000.0,-537000000.0,125000000.0,-280000000.0,-27000000.0,-253000000.0,-253000000.0,644000000.0,644000000.0,-102000000.0,39000000.0,84000000.0,112000000.0,112000000.0,828000000.0,828000000.0,243000000.0,243000000.0,2081000000.0,2023-06-30
944000000.0,-752000000.0,-29000000.0,43000000.0,71000000.0,-1289000000.0,4311000000.0,4812000000.0,-61000000.0,-440000000.0,-1603000000.0,-1603000000.0,-10000000.0,-1341000000.0,,-681000000.0,-752000000.0,71000000.0,429000000.0,415000000.0,14000000.0,-29000000.0,43000000.0,-1070000000.0,-1070000000.0,-10000000.0,117000000.0,494000000.0,-377000000.0,112000000.0,117000000.0,-5000000.0,-1289000000.0,2233000000.0,2233000000.0,-239000000.0,-25000000.0,-439000000.0,243000000.0,380000000.0,-137000000.0,-137000000.0,-18000000.0,-18000000.0,68000000.0,21000000.0,17000000.0,159000000.0,159000000.0,837000000.0,837000000.0,243000000.0,243000000.0,1127000000.0,2023-09-30
362000000.0,0.0,-804000000.0,883000000.0,58000000.0,-2049000000.0,3206000000.0,4311000000.0,37000000.0,-1142000000.0,-349000000.0,-349000000.0,-5000000.0,-1338000000.0,-1338000000.0,58000000.0,0.0,58000000.0,936000000.0,857000000.0,79000000.0,-804000000.0,883000000.0,-3204000000.0,-3204000000.0,-21000000.0,130000000.0,304000000.0,-174000000.0,-1264000000.0,26000000.0,-1290000000.0,-2049000000.0,2411000000.0,2411000000.0,-630000000.0,115000000.0,339000000.0,540000000.0,-141000000.0,681000000.0,681000000.0,-1624000000.0,-1624000000.0,86000000.0,34000000.0,-24000000.0,-128000000.0,-128000000.0,867000000.0,867000000.0,601000000.0,601000000.0,1605000000.0,2023-12-31
