treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,current_assets,other_current_assets,inventory,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
200000.0,858800000.0,859000000.0,13670000000.0,23521000000.0,12767000000.0,39058000000.0,4077000000.0,12767000000.0,4249000000.0,19786000000.0,36809000000.0,19803000000.0,17000000.0,19786000000.0,13000000.0,-1549000000.0,-1549000000.0,13000000.0,21326000000.0,0.0,9000000.0,9000000.0,51321000000.0,33181000000.0,3513000000.0,4807000000.0,4807000000.0,4302000000.0,4302000000.0,20559000000.0,3536000000.0,17023000000.0,18140000000.0,1472000000.0,2962000000.0,713000000.0,2249000000.0,2249000000.0,1076000000.0,1069000000.0,12637000000.0,5125000000.0,7512000000.0,7512000000.0,71124000000.0,48907000000.0,3275000000.0,139000000.0,139000000.0,7019000000.0,2796000000.0,4223000000.0,38474000000.0,-32711000000.0,71185000000.0,2409000000.0,6166000000.0,16145000000.0,11099000000.0,2140000000.0,22217000000.0,1150000000.0,889000000.0,12583000000.0,12583000000.0,-146000000.0,12729000000.0,7595000000.0,1993000000.0,5602000000.0,2022-12-31
200000.0,858800000.0,859000000.0,15633000000.0,26395000000.0,12978000000.0,41861000000.0,5463000000.0,12978000000.0,4572000000.0,20038000000.0,39597000000.0,20053000000.0,15000000.0,20038000000.0,9000000.0,-1481000000.0,-1481000000.0,9000000.0,21510000000.0,0.0,9000000.0,9000000.0,52136000000.0,35874000000.0,3532000000.0,4602000000.0,4602000000.0,4345000000.0,4345000000.0,23395000000.0,3836000000.0,19559000000.0,16262000000.0,1683000000.0,3000000000.0,736000000.0,2264000000.0,2264000000.0,,1069000000.0,10510000000.0,4208000000.0,6302000000.0,6302000000.0,72189000000.0,50464000000.0,4165000000.0,155000000.0,155000000.0,7060000000.0,2811000000.0,4249000000.0,39084000000.0,-33333000000.0,72417000000.0,2544000000.0,6534000000.0,16454000000.0,11264000000.0,2143000000.0,21725000000.0,2028000000.0,,10299000000.0,10299000000.0,-149000000.0,10448000000.0,9398000000.0,3208000000.0,6190000000.0,2023-03-31
200000.0,854800000.0,855000000.0,15535000000.0,25116000000.0,12879000000.0,40366000000.0,4753000000.0,12879000000.0,4769000000.0,20019000000.0,39038000000.0,20037000000.0,18000000.0,20019000000.0,9000000.0,-1574000000.0,-1574000000.0,9000000.0,21584000000.0,0.0,9000000.0,9000000.0,50310000000.0,35624000000.0,3537000000.0,4635000000.0,4635000000.0,4421000000.0,4421000000.0,23031000000.0,4012000000.0,19019000000.0,14686000000.0,1253000000.0,2085000000.0,757000000.0,1328000000.0,1328000000.0,,1101000000.0,10247000000.0,4162000000.0,6085000000.0,6085000000.0,70347000000.0,50908000000.0,3911000000.0,137000000.0,137000000.0,7140000000.0,2890000000.0,4250000000.0,39720000000.0,-33816000000.0,73536000000.0,2870000000.0,6786000000.0,16456000000.0,11347000000.0,2151000000.0,19439000000.0,1969000000.0,,9587000000.0,9587000000.0,-151000000.0,9738000000.0,7883000000.0,3071000000.0,4812000000.0,2023-06-30
200000.0,851800000.0,852000000.0,16814000000.0,25440000000.0,12179000000.0,40293000000.0,3434000000.0,12179000000.0,4315000000.0,19168000000.0,38050000000.0,19180000000.0,12000000.0,19168000000.0,9000000.0,-1540000000.0,-1540000000.0,9000000.0,20699000000.0,0.0,9000000.0,9000000.0,51101000000.0,35284000000.0,3480000000.0,4670000000.0,4670000000.0,4601000000.0,4601000000.0,22533000000.0,3651000000.0,18882000000.0,15817000000.0,1226000000.0,2907000000.0,664000000.0,2243000000.0,2243000000.0,,1065000000.0,10619000000.0,4647000000.0,5972000000.0,5972000000.0,70281000000.0,51030000000.0,3739000000.0,127000000.0,127000000.0,6989000000.0,2892000000.0,4097000000.0,40175000000.0,-34057000000.0,74232000000.0,2852000000.0,6775000000.0,16961000000.0,11337000000.0,2124000000.0,19251000000.0,2512000000.0,,9461000000.0,9461000000.0,-132000000.0,9593000000.0,7278000000.0,2967000000.0,4311000000.0,2023-09-30
200000.0,853616677.0,853816677.0,19058000000.0,26729000000.0,9129000000.0,39570000000.0,1737000000.0,9129000000.0,4465000000.0,17306000000.0,36222000000.0,17314000000.0,8000000.0,17306000000.0,9000000.0,-3758000000.0,-3758000000.0,9000000.0,21055000000.0,0.0,9000000.0,9000000.0,53543000000.0,35867000000.0,3264000000.0,6159000000.0,6159000000.0,3772000000.0,3772000000.0,22672000000.0,3756000000.0,18916000000.0,17676000000.0,1256000000.0,4057000000.0,709000000.0,3348000000.0,3348000000.0,1479000000.0,1320000000.0,9564000000.0,3224000000.0,6340000000.0,6340000000.0,70857000000.0,51444000000.0,1888000000.0,126000000.0,126000000.0,8177000000.0,3305000000.0,4872000000.0,41253000000.0,-34570000000.0,75823000000.0,3247000000.0,6964000000.0,17322000000.0,11496000000.0,2138000000.0,19413000000.0,2125000000.0,,11216000000.0,11216000000.0,-126000000.0,11342000000.0,6072000000.0,2866000000.0,3206000000.0,2023-12-31
