treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,assets_held_for_sale_current,inventory,finished_goods,raw_materials,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,current_debt,other_current_borrowings,restricted_cash
43600000.0,91900000.0,135500000.0,1893000000.0,3196000000.0,1590000000.0,7567000000.0,1452000000.0,1590000000.0,204000000.0,4575000000.0,7567000000.0,4621000000.0,46000000.0,4575000000.0,-681000000.0,,2678000000.0,3794000000.0,4139000000.0,1000000.0,1000000.0,0.0,6131000000.0,4027000000.0,299000000.0,196000000.0,78000000.0,388000000.0,388000000.0,3144000000.0,152000000.0,2992000000.0,2104000000.0,366000000.0,52000000.0,52000000.0,1686000000.0,233000000.0,1453000000.0,108000000.0,108000000.0,1345000000.0,10752000000.0,7196000000.0,262000000.0,16000000.0,16000000.0,2985000000.0,1602000000.0,1383000000.0,3933000000.0,-3400000000.0,7333000000.0,522000000.0,204000000.0,5220000000.0,1221000000.0,166000000.0,0.0,3556000000.0,117000000.0,45000000.0,1334000000.0,843000000.0,491000000.0,961000000.0,961000000.0,-11000000.0,972000000.0,1099000000.0,1099000000.0,2022-12-31,,,
44700000.0,90800000.0,135500000.0,2242000000.0,3211000000.0,1794000000.0,7790000000.0,1660000000.0,1794000000.0,212000000.0,4791000000.0,7790000000.0,4837000000.0,46000000.0,4791000000.0,-652000000.0,-652000000.0,2816000000.0,4129000000.0,4129000000.0,1000000.0,1000000.0,0.0,6003000000.0,4070000000.0,308000000.0,195000000.0,78000000.0,411000000.0,411000000.0,3156000000.0,157000000.0,2999000000.0,1933000000.0,635000000.0,55000000.0,55000000.0,1243000000.0,,1243000000.0,,,1243000000.0,10840000000.0,7247000000.0,275000000.0,18000000.0,18000000.0,2997000000.0,1610000000.0,1387000000.0,3957000000.0,-3449000000.0,7406000000.0,538000000.0,212000000.0,5267000000.0,1222000000.0,167000000.0,0.0,3593000000.0,108000000.0,0.0,1340000000.0,843000000.0,497000000.0,1388000000.0,1388000000.0,-12000000.0,1400000000.0,757000000.0,757000000.0,2023-03-31,,,
45700000.0,89800000.0,135500000.0,2036000000.0,3228000000.0,2062000000.0,8018000000.0,1959000000.0,2062000000.0,224000000.0,5014000000.0,8018000000.0,5059000000.0,45000000.0,5014000000.0,-637000000.0,-637000000.0,2920000000.0,4427000000.0,4143000000.0,1000000.0,1000000.0,0.0,5942000000.0,4110000000.0,311000000.0,192000000.0,76000000.0,438000000.0,438000000.0,3169000000.0,165000000.0,3004000000.0,1832000000.0,572000000.0,59000000.0,59000000.0,1201000000.0,,1201000000.0,,,1201000000.0,11001000000.0,7210000000.0,291000000.0,20000000.0,20000000.0,2952000000.0,1565000000.0,1387000000.0,3947000000.0,-3530000000.0,7477000000.0,472000000.0,224000000.0,5373000000.0,1240000000.0,168000000.0,0.0,3791000000.0,122000000.0,0.0,1288000000.0,804000000.0,484000000.0,1413000000.0,1413000000.0,-12000000.0,1425000000.0,968000000.0,968000000.0,2023-06-30,,,
46600000.0,88900000.0,135500000.0,1679000000.0,3218000000.0,2201000000.0,8107000000.0,2123000000.0,2201000000.0,216000000.0,5105000000.0,8107000000.0,5150000000.0,45000000.0,5105000000.0,-703000000.0,-703000000.0,3063000000.0,4718000000.0,4152000000.0,1000000.0,1000000.0,0.0,5919000000.0,4093000000.0,316000000.0,189000000.0,73000000.0,430000000.0,430000000.0,3158000000.0,156000000.0,3002000000.0,1826000000.0,605000000.0,60000000.0,60000000.0,1161000000.0,,1161000000.0,,,1161000000.0,11069000000.0,7120000000.0,293000000.0,19000000.0,19000000.0,2904000000.0,1526000000.0,1378000000.0,3904000000.0,-3594000000.0,7498000000.0,526000000.0,216000000.0,5349000000.0,1242000000.0,165000000.0,0.0,3949000000.0,94000000.0,0.0,1232000000.0,771000000.0,461000000.0,1300000000.0,1300000000.0,-12000000.0,1312000000.0,1323000000.0,1323000000.0,2023-09-30,,,
48300000.0,87200000.0,135500000.0,1431000000.0,3273000000.0,2246000000.0,8212000000.0,1593000000.0,2246000000.0,227000000.0,5166000000.0,7781000000.0,5210000000.0,44000000.0,5166000000.0,-503000000.0,-503000000.0,3292000000.0,4794000000.0,4166000000.0,1000000.0,1000000.0,0.0,6027000000.0,3703000000.0,315000000.0,181000000.0,69000000.0,427000000.0,427000000.0,2780000000.0,165000000.0,2615000000.0,2324000000.0,300000000.0,493000000.0,62000000.0,1531000000.0,224000000.0,1307000000.0,91000000.0,,1216000000.0,11237000000.0,7320000000.0,313000000.0,24000000.0,24000000.0,2920000000.0,1528000000.0,1392000000.0,4063000000.0,-3657000000.0,7720000000.0,665000000.0,222000000.0,5402000000.0,1263000000.0,168000000.0,0.0,3917000000.0,117000000.0,0.0,1198000000.0,742000000.0,456000000.0,987000000.0,987000000.0,-11000000.0,999000000.0,1615000000.0,1615000000.0,2023-12-31,431000000.0,431000000.0,
48800000.0,86656546.0,135456546.0,1832000000.0,3301000000.0,2334000000.0,8307000000.0,1713000000.0,2334000000.0,223000000.0,5229000000.0,7874000000.0,5272000000.0,43000000.0,5229000000.0,-539000000.0,-539000000.0,3433000000.0,5041000000.0,4159000000.0,1000000.0,1000000.0,0.0,5997000000.0,3729000000.0,319000000.0,178000000.0,68000000.0,423000000.0,423000000.0,2809000000.0,164000000.0,2645000000.0,2268000000.0,599000000.0,492000000.0,59000000.0,1177000000.0,,1177000000.0,,,1177000000.0,11269000000.0,7288000000.0,346000000.0,30000000.0,30000000.0,2895000000.0,1510000000.0,1385000000.0,4017000000.0,-3715000000.0,7732000000.0,526000000.0,221000000.0,5526000000.0,1292000000.0,167000000.0,0.0,3981000000.0,112000000.0,,1205000000.0,747000000.0,458000000.0,1410000000.0,1410000000.0,-3000000.0,1413000000.0,1246000000.0,1246000000.0,2024-03-31,433000000.0,433000000.0,8000000.0
