preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_accrued_expenses,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,dividends_payable,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_accounts_receivable,financial_assets,investments_and_advances,long_term_equity_investment,investments_in_other_ventures_under_equity_method,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,hedging_assets_current,current_deferred_assets,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,other_receivables,taxes_receivable,notes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
11500000.0,270949579.0,270949579.0,4960000000.0,6961000000.0,1118000000.0,15300000000.0,2919000000.0,1118000000.0,470000000.0,8809000000.0,15269000000.0,9094000000.0,285000000.0,8809000000.0,-791000000.0,,5608000000.0,3989000000.0,3000000.0,3000000.0,0.0,12790000000.0,7925000000.0,50000000.0,7000000.0,358000000.0,354000000.0,37000000.0,161000000.0,490000000.0,9000000.0,481000000.0,6821000000.0,361000000.0,6460000000.0,1000000.0,4865000000.0,29000000.0,172000000.0,172000000.0,140000000.0,109000000.0,31000000.0,31000000.0,151000000.0,4373000000.0,1032000000.0,51000000.0,3341000000.0,3000000.0,188000000.0,3150000000.0,21884000000.0,14100000000.0,140000000.0,427000000.0,259000000.0,75000000.0,14000000.0,1807000000.0,1807000000.0,1807000000.0,7691000000.0,2585000000.0,5106000000.0,3946000000.0,-4080000000.0,8026000000.0,463000000.0,451000000.0,6134000000.0,699000000.0,279000000.0,0.0,7784000000.0,25000000.0,44000000.0,90000000.0,82000000.0,2340000000.0,606000000.0,164000000.0,1570000000.0,3672000000.0,24000000.0,207000000.0,8000000.0,3433000000.0,-52000000.0,3485000000.0,1531000000.0,1531000000.0,2022-12-31
11500000.0,270718099.0,270718099.0,5418000000.0,6979000000.0,1350000000.0,15501000000.0,3217000000.0,1350000000.0,461000000.0,8983000000.0,15456000000.0,9272000000.0,289000000.0,8983000000.0,-682000000.0,-682000000.0,5690000000.0,3972000000.0,3000000.0,3000000.0,0.0,12444000000.0,7936000000.0,55000000.0,0.0,373000000.0,368000000.0,36000000.0,162000000.0,479000000.0,8000000.0,471000000.0,6828000000.0,355000000.0,6473000000.0,3000000.0,4508000000.0,8000000.0,136000000.0,136000000.0,151000000.0,106000000.0,45000000.0,45000000.0,77000000.0,4136000000.0,962000000.0,51000000.0,3174000000.0,3000000.0,175000000.0,2996000000.0,21716000000.0,13991000000.0,134000000.0,409000000.0,259000000.0,86000000.0,27000000.0,1714000000.0,1714000000.0,1714000000.0,7633000000.0,2534000000.0,5099000000.0,3988000000.0,,3988000000.0,,443000000.0,,,,3545000000.0,7725000000.0,27000000.0,92000000.0,95000000.0,98000000.0,2485000000.0,649000000.0,187000000.0,1649000000.0,3828000000.0,35000000.0,223000000.0,6000000.0,3564000000.0,-50000000.0,3614000000.0,1100000000.0,1100000000.0,2023-03-31
11500000.0,282824285.0,282824285.0,5211000000.0,7002000000.0,1605000000.0,15745000000.0,3483000000.0,1605000000.0,489000000.0,9232000000.0,15708000000.0,9522000000.0,290000000.0,9232000000.0,-665000000.0,-665000000.0,5893000000.0,4001000000.0,3000000.0,3000000.0,0.0,12576000000.0,7987000000.0,56000000.0,7000000.0,385000000.0,380000000.0,57000000.0,155000000.0,469000000.0,8000000.0,461000000.0,6855000000.0,379000000.0,6476000000.0,3000000.0,4589000000.0,24000000.0,150000000.0,150000000.0,147000000.0,110000000.0,37000000.0,37000000.0,102000000.0,4166000000.0,961000000.0,50000000.0,3205000000.0,0.0,177000000.0,3028000000.0,22098000000.0,14026000000.0,140000000.0,420000000.0,265000000.0,101000000.0,35000000.0,1641000000.0,1641000000.0,1641000000.0,7627000000.0,2487000000.0,5140000000.0,4062000000.0,,4062000000.0,,470000000.0,,,,3592000000.0,8072000000.0,18000000.0,152000000.0,107000000.0,88000000.0,2380000000.0,634000000.0,188000000.0,1558000000.0,4025000000.0,46000000.0,244000000.0,6000000.0,3729000000.0,-49000000.0,3778000000.0,1302000000.0,1302000000.0,2023-06-30
11500000.0,282824285.0,282824285.0,4654000000.0,6994000000.0,3282000000.0,17240000000.0,3794000000.0,3282000000.0,532000000.0,10778000000.0,17197000000.0,11073000000.0,295000000.0,10778000000.0,-779000000.0,-779000000.0,7522000000.0,4032000000.0,3000000.0,3000000.0,0.0,12638000000.0,7942000000.0,67000000.0,4000000.0,377000000.0,372000000.0,48000000.0,142000000.0,463000000.0,8000000.0,455000000.0,6838000000.0,419000000.0,6419000000.0,3000000.0,4696000000.0,19000000.0,149000000.0,149000000.0,156000000.0,113000000.0,43000000.0,43000000.0,143000000.0,4229000000.0,994000000.0,53000000.0,3235000000.0,0.0,179000000.0,3056000000.0,23711000000.0,15221000000.0,144000000.0,1813000000.0,1643000000.0,102000000.0,18000000.0,1558000000.0,1558000000.0,1558000000.0,7496000000.0,2423000000.0,5073000000.0,4090000000.0,,4090000000.0,,511000000.0,,,,3579000000.0,8490000000.0,20000000.0,114000000.0,114000000.0,86000000.0,2432000000.0,665000000.0,187000000.0,1580000000.0,3916000000.0,52000000.0,211000000.0,6000000.0,3647000000.0,-49000000.0,3696000000.0,1808000000.0,1808000000.0,2023-09-30
11500000.0,279033365.0,279033365.0,4559000000.0,6787000000.0,3998000000.0,17747000000.0,3439000000.0,3998000000.0,588000000.0,11548000000.0,17743000000.0,11844000000.0,296000000.0,11548000000.0,-645000000.0,-645000000.0,8162000000.0,4028000000.0,3000000.0,3000000.0,0.0,12583000000.0,7775000000.0,68000000.0,1000000.0,421000000.0,417000000.0,46000000.0,169000000.0,410000000.0,16000000.0,394000000.0,6657000000.0,462000000.0,6195000000.0,3000000.0,4808000000.0,6000000.0,184000000.0,184000000.0,130000000.0,126000000.0,4000000.0,4000000.0,131000000.0,4357000000.0,1031000000.0,51000000.0,3326000000.0,0.0,175000000.0,3151000000.0,24427000000.0,16180000000.0,152000000.0,2520000000.0,2351000000.0,102000000.0,23000000.0,1508000000.0,1508000000.0,1508000000.0,7550000000.0,2399000000.0,5151000000.0,4325000000.0,-4616000000.0,8941000000.0,478000000.0,540000000.0,6863000000.0,764000000.0,296000000.0,0.0,8247000000.0,15000000.0,138000000.0,122000000.0,97000000.0,2365000000.0,680000000.0,178000000.0,1507000000.0,3870000000.0,55000000.0,260000000.0,9000000.0,3546000000.0,-52000000.0,3598000000.0,1640000000.0,1640000000.0,2023-12-31
