free_cash_flow,repayment_of_debt,capital_expenditure,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,amortization_of_securities,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
96351000.0,0.0,-18090000.0,513000.0,342288000.0,297834000.0,4931000.0,39523000.0,14202000.0,14202000.0,14202000.0,0.0,0.0,0.0,-89120000.0,-89120000.0,-65454000.0,280531000.0,-345985000.0,-5576000.0,-5576000.0,-10054000.0,-10054000.0,-8036000.0,114441000.0,114441000.0,6771000.0,50819000.0,-3259000.0,6459000.0,10228000.0,-3769000.0,-3769000.0,4715000.0,-51963000.0,-51963000.0,15086000.0,112509000.0,1286000.0,-2491000.0,9804000.0,9804000.0,510000.0,510000.0,-29034000.0,2022-12-31
116337000.0,0.0,-17450000.0,3022000.0,222548000.0,342288000.0,623000.0,-120363000.0,2098000.0,2098000.0,2098000.0,0.0,0.0,0.0,-256248000.0,-256248000.0,-238798000.0,518989000.0,-757787000.0,0.0,0.0,-8739000.0,-8739000.0,-8711000.0,133787000.0,133787000.0,20808000.0,17216000.0,164000.0,-9535000.0,-28080000.0,18545000.0,18545000.0,-15810000.0,28773000.0,28773000.0,15437000.0,112728000.0,3732000.0,-5195000.0,10275000.0,10275000.0,88000.0,88000.0,-24086000.0,2023-03-31
141732000.0,0.0,-11426000.0,7655000.0,291304000.0,222548000.0,213000.0,68543000.0,25422000.0,25422000.0,25422000.0,0.0,0.0,0.0,-110037000.0,-110037000.0,-96586000.0,535961000.0,-632547000.0,-2025000.0,-2025000.0,-2339000.0,-2339000.0,-9087000.0,153158000.0,153158000.0,16978000.0,-5795000.0,2077000.0,-9657000.0,-16009000.0,6352000.0,6352000.0,-1013000.0,31366000.0,31366000.0,16446000.0,118337000.0,2579000.0,-8096000.0,10550000.0,10550000.0,333000.0,333000.0,-3969000.0,2023-06-30
138189000.0,0.0,-14594000.0,3486000.0,261309000.0,291304000.0,-1605000.0,-28390000.0,9870000.0,9870000.0,9870000.0,0.0,0.0,0.0,-191043000.0,-191043000.0,-172105000.0,449418000.0,-621523000.0,-4344000.0,-4344000.0,-6113000.0,-6113000.0,-8481000.0,152783000.0,152783000.0,-12600000.0,44004000.0,-998000.0,8218000.0,-24153000.0,32371000.0,32371000.0,6509000.0,-70333000.0,-70333000.0,18211000.0,123114000.0,2786000.0,-12965000.0,11609000.0,11609000.0,-2000.0,-2000.0,22630000.0,2023-09-30
201290000.0,0.0,-18936000.0,2342000.0,330339000.0,261309000.0,1952000.0,67078000.0,20889000.0,20889000.0,20889000.0,0.0,0.0,0.0,-174037000.0,-174037000.0,-148972000.0,397184000.0,-546156000.0,-6129000.0,-6129000.0,-10395000.0,-10395000.0,-8541000.0,220226000.0,220226000.0,19440000.0,106068000.0,-225000.0,28258000.0,27753000.0,505000.0,505000.0,-3194000.0,-111467000.0,-111467000.0,18883000.0,128121000.0,2836000.0,-15365000.0,12031000.0,12031000.0,287000.0,287000.0,53993000.0,2023-12-31
