free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,interest_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_properties_purchase_and_sale,sale_of_investment_properties,purchase_of_investment_properties,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,other_non_cash_items,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
39950000.0,-232356000.0,396447000.0,243000.0,12560000.0,56000.0,4848000.0,-4792000.0,90852000.0,90852000.0,-19143000.0,-54339000.0,-54339000.0,243000.0,243000.0,164091000.0,14117000.0,-232330000.0,246447000.0,149974000.0,-26000.0,150000000.0,-135594000.0,-135594000.0,-27026000.0,-108568000.0,0.0,-108568000.0,39950000.0,39950000.0,-41868000.0,-35320000.0,-35320000.0,-35320000.0,-6548000.0,809000.0,1762000.0,40559000.0,40559000.0,0.0,0.0,38688000.0,2022-12-31
93461000.0,-306869000.0,243872000.0,105716000.0,7756000.0,9390000.0,56000.0,9334000.0,-19304000.0,-19304000.0,-6850000.0,-55173000.0,-55173000.0,105716000.0,105716000.0,-62997000.0,-97973000.0,-241845000.0,143872000.0,34976000.0,-65024000.0,100000000.0,-64823000.0,-64823000.0,4301000.0,-69124000.0,10765000.0,-79889000.0,93461000.0,93461000.0,10679000.0,9674000.0,9674000.0,9674000.0,1005000.0,-830000.0,2784000.0,41014000.0,41014000.0,-4890000.0,-4890000.0,44704000.0,2023-03-31
85318000.0,-203260000.0,131208000.0,177795000.0,17263000.0,1082000.0,9390000.0,-8308000.0,50354000.0,50354000.0,-151000.0,-55238000.0,-55238000.0,177795000.0,177795000.0,-72052000.0,-72027000.0,-203235000.0,131208000.0,-25000.0,-25000.0,0.0,-143980000.0,-143980000.0,9113000.0,-153093000.0,3056000.0,-156149000.0,85318000.0,85318000.0,-1392000.0,12617000.0,12617000.0,12617000.0,-14009000.0,-855000.0,2170000.0,42295000.0,42295000.0,-365000.0,-365000.0,43465000.0,2023-06-30
121320000.0,-111071000.0,59150000.0,167358000.0,5869000.0,374000.0,1082000.0,-708000.0,58628000.0,58628000.0,-260000.0,-56549000.0,-56549000.0,167358000.0,167358000.0,-51921000.0,0.0,-59150000.0,59150000.0,-51921000.0,-51921000.0,0.0,-180656000.0,-180656000.0,-1003000.0,-179653000.0,0.0,-179653000.0,121320000.0,121320000.0,29161000.0,28143000.0,28143000.0,28143000.0,1018000.0,-1153000.0,1881000.0,42521000.0,42521000.0,0.0,0.0,48910000.0,2023-09-30
38103000.0,-137394000.0,137394000.0,241443000.0,16340000.0,40263000.0,374000.0,39889000.0,182385000.0,182385000.0,-393000.0,-58665000.0,-58665000.0,241443000.0,241443000.0,0.0,0.0,-137394000.0,137394000.0,0.0,0.0,0.0,-180599000.0,-180599000.0,-19563000.0,-161036000.0,27718000.0,-188754000.0,38103000.0,38103000.0,-59785000.0,-56356000.0,-56356000.0,-56356000.0,-3429000.0,197000.0,2130000.0,45248000.0,45248000.0,-13156000.0,-13156000.0,63469000.0,2023-12-31
116900000.0,-19564000.0,19564000.0,49364000.0,3788000.0,15625000.0,40263000.0,-24638000.0,-18306000.0,-18306000.0,-6228000.0,-61442000.0,-61442000.0,49364000.0,49364000.0,0.0,,,,0.0,-19564000.0,19564000.0,-123232000.0,-123232000.0,-13170000.0,-110062000.0,17397000.0,-127459000.0,116900000.0,116900000.0,18336000.0,13851000.0,13851000.0,13851000.0,4485000.0,203000.0,3507000.0,45169000.0,45169000.0,-8973000.0,-8973000.0,58658000.0,2024-03-31
