free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
12581000000.0,0.0,-18942000000.0,18842000000.0,-16592000000.0,,,54253000000.0,35178000000.0,637000000.0,18438000000.0,86000000.0,86000000.0,,0.0,0.0,-100000000.0,-5190000000.0,-15797000000.0,10607000000.0,5090000000.0,-3145000000.0,8235000000.0,-10821000000.0,-10821000000.0,5450000000.0,5683000000.0,-233000000.0,-831000000.0,-831000000.0,-15440000000.0,1152000000.0,-16592000000.0,29173000000.0,29173000000.0,10526000000.0,505000000.0,15629000000.0,5777000000.0,9852000000.0,9852000000.0,3180000000.0,-8788000000.0,-8788000000.0,2985000000.0,5606000000.0,-3367000000.0,-3367000000.0,13145000000.0,13145000000.0,278000000.0,2022-12-31
-9419000000.0,0.0,-6369000000.0,12780000000.0,-14207000000.0,542000000.0,619000000.0,49734000000.0,54253000000.0,145000000.0,-4664000000.0,6354000000.0,6354000000.0,-57000000.0,0.0,0.0,6411000000.0,9177000000.0,-3603000000.0,12780000000.0,-2766000000.0,-2766000000.0,0.0,-15806000000.0,-15806000000.0,777000000.0,1115000000.0,-338000000.0,-3513000000.0,-3513000000.0,-13070000000.0,1137000000.0,-14207000000.0,4788000000.0,4788000000.0,-14317000000.0,818000000.0,-17027000000.0,-5763000000.0,-11264000000.0,-11264000000.0,371000000.0,1521000000.0,1521000000.0,534000000.0,4748000000.0,-472000000.0,-472000000.0,11123000000.0,11123000000.0,3172000000.0,2023-03-31
5021000000.0,0.0,-10861000000.0,4399000000.0,-11455000000.0,1072000000.0,3735000000.0,50067000000.0,49734000000.0,69000000.0,264000000.0,-6539000000.0,-6539000000.0,-77000000.0,0.0,0.0,-6462000000.0,-3242000000.0,-7641000000.0,4399000000.0,-3220000000.0,-3220000000.0,0.0,-9673000000.0,-9673000000.0,1055000000.0,1551000000.0,-496000000.0,-316000000.0,-316000000.0,-10412000000.0,1043000000.0,-11455000000.0,16476000000.0,16476000000.0,-6293000000.0,156000000.0,1091000000.0,-1938000000.0,3029000000.0,3029000000.0,-2373000000.0,-5167000000.0,-5167000000.0,47000000.0,7127000000.0,-2744000000.0,-2744000000.0,11589000000.0,11589000000.0,6750000000.0,2023-06-30
8738000000.0,0.0,-9100000000.0,216000000.0,-12479000000.0,591000000.0,2628000000.0,50081000000.0,50067000000.0,-502000000.0,516000000.0,-8948000000.0,-8948000000.0,-64000000.0,0.0,0.0,-8884000000.0,-7879000000.0,-8095000000.0,216000000.0,-1005000000.0,-1005000000.0,0.0,-11753000000.0,-11753000000.0,1174000000.0,1393000000.0,-219000000.0,-1629000000.0,-1629000000.0,-11298000000.0,1181000000.0,-12479000000.0,21217000000.0,21217000000.0,-4436000000.0,-25000000.0,1499000000.0,-1321000000.0,2820000000.0,2820000000.0,808000000.0,-6718000000.0,-6718000000.0,-990000000.0,5829000000.0,-1196000000.0,-1196000000.0,12131000000.0,12131000000.0,9879000000.0,2023-09-30
27877000000.0,0.0,-7407000000.0,734000000.0,-14588000000.0,907000000.0,4197000000.0,73890000000.0,50081000000.0,691000000.0,23118000000.0,-6746000000.0,-6746000000.0,-73000000.0,0.0,0.0,-6673000000.0,-5604000000.0,-6338000000.0,734000000.0,-1069000000.0,-1069000000.0,0.0,-12601000000.0,-12601000000.0,1133000000.0,1568000000.0,-435000000.0,-381000000.0,-381000000.0,-13353000000.0,1235000000.0,-14588000000.0,42465000000.0,42465000000.0,13505000000.0,3629000000.0,17482000000.0,6594000000.0,10888000000.0,10888000000.0,2643000000.0,2016000000.0,2016000000.0,-339000000.0,6319000000.0,-1464000000.0,-1464000000.0,13820000000.0,13820000000.0,10624000000.0,2023-12-31
