free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_inventory,change_in_receivables,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
343000000.0,-73000000.0,-1643000000.0,1520000000.0,-67000000.0,541000000.0,514000000.0,16000000.0,11000000.0,-313000000.0,-313000000.0,-89000000.0,-28000000.0,,-73000000.0,-73000000.0,-123000000.0,-123000000.0,-1643000000.0,1520000000.0,-86000000.0,-86000000.0,-20000000.0,-20000000.0,-66000000.0,1000000.0,-67000000.0,410000000.0,410000000.0,100000000.0,-29000000.0,109000000.0,71000000.0,38000000.0,74000000.0,-36000000.0,-36000000.0,33000000.0,-13000000.0,11000000.0,106000000.0,106000000.0,-14000000.0,-14000000.0,120000000.0,-2000000.0,-2000000.0,159000000.0,2022-12-31
-57000000.0,-178000000.0,-1148000000.0,1302000000.0,-32000000.0,417000000.0,541000000.0,5000000.0,-129000000.0,-72000000.0,-72000000.0,-17000000.0,-31000000.0,-31000000.0,-178000000.0,-178000000.0,154000000.0,154000000.0,-1148000000.0,1302000000.0,-32000000.0,-32000000.0,,,-32000000.0,0.0,-32000000.0,-25000000.0,-25000000.0,-322000000.0,-26000000.0,-57000000.0,-79000000.0,22000000.0,47000000.0,-25000000.0,-25000000.0,-188000000.0,-51000000.0,10000000.0,111000000.0,111000000.0,-12000000.0,-12000000.0,123000000.0,3000000.0,3000000.0,173000000.0,2023-03-31
77000000.0,-74000000.0,-1442000000.0,1662000000.0,-38000000.0,371000000.0,417000000.0,-2000000.0,-44000000.0,102000000.0,102000000.0,-13000000.0,-31000000.0,,-74000000.0,-74000000.0,220000000.0,220000000.0,-1442000000.0,1662000000.0,-261000000.0,-261000000.0,,,-38000000.0,0.0,-38000000.0,115000000.0,115000000.0,-199000000.0,11000000.0,-51000000.0,6000000.0,-57000000.0,-52000000.0,-5000000.0,-5000000.0,-60000000.0,-99000000.0,12000000.0,109000000.0,109000000.0,-14000000.0,-14000000.0,123000000.0,0.0,0.0,193000000.0,2023-06-30
386000000.0,0.0,-1712000000.0,1387000000.0,-39000000.0,392000000.0,371000000.0,-8000000.0,29000000.0,-353000000.0,-353000000.0,2000000.0,-30000000.0,,0.0,0.0,-325000000.0,-325000000.0,-1712000000.0,1387000000.0,-43000000.0,-43000000.0,-4000000.0,-4000000.0,-39000000.0,0.0,-39000000.0,425000000.0,425000000.0,56000000.0,9000000.0,64000000.0,85000000.0,-21000000.0,-45000000.0,24000000.0,24000000.0,47000000.0,-64000000.0,14000000.0,112000000.0,112000000.0,-13000000.0,-13000000.0,125000000.0,1000000.0,1000000.0,242000000.0,2023-09-30
609000000.0,-157000000.0,-1219000000.0,1212000000.0,-77000000.0,620000000.0,392000000.0,8000000.0,220000000.0,-310000000.0,-310000000.0,-115000000.0,-31000000.0,-31000000.0,-157000000.0,-157000000.0,-7000000.0,-7000000.0,-1219000000.0,1212000000.0,-156000000.0,-156000000.0,-81000000.0,-81000000.0,-75000000.0,2000000.0,-77000000.0,686000000.0,686000000.0,368000000.0,93000000.0,113000000.0,114000000.0,-1000000.0,-8000000.0,7000000.0,7000000.0,143000000.0,19000000.0,11000000.0,145000000.0,145000000.0,-15000000.0,-15000000.0,160000000.0,3000000.0,3000000.0,217000000.0,2023-12-31
303000000.0,-175000000.0,-1025000000.0,967000000.0,-31000000.0,639000000.0,620000000.0,-7000000.0,26000000.0,-289000000.0,-289000000.0,-20000000.0,-36000000.0,-36000000.0,-175000000.0,-175000000.0,-58000000.0,-58000000.0,-1025000000.0,967000000.0,-19000000.0,-19000000.0,,,-19000000.0,12000000.0,-31000000.0,334000000.0,334000000.0,-69000000.0,-55000000.0,-50000000.0,-141000000.0,91000000.0,45000000.0,46000000.0,46000000.0,-85000000.0,121000000.0,12000000.0,112000000.0,112000000.0,-11000000.0,-11000000.0,123000000.0,2000000.0,2000000.0,277000000.0,2024-03-31
