free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_from_discontinued_financing_activities,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_from_discontinued_investing_activities,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
2697000000.0,-1270000000.0,-1955000000.0,3338000000.0,,-398000000.0,5073000000.0,3099000000.0,27000000.0,1947000000.0,-1015000000.0,,-1015000000.0,-286000000.0,-842000000.0,-842000000.0,-1270000000.0,-1270000000.0,,1383000000.0,-497000000.0,-1955000000.0,1458000000.0,1880000000.0,,1880000000.0,-133000000.0,,-133000000.0,-18000000.0,201000000.0,223000000.0,-22000000.0,-29000000.0,-29000000.0,111000000.0,111000000.0,-398000000.0,3095000000.0,-28000000.0,3123000000.0,-4000000.0,-81000000.0,409000000.0,-1550000000.0,-286000000.0,-1264000000.0,-1264000000.0,-476000000.0,1694000000.0,1694000000.0,-33000000.0,634000000.0,,-120000000.0,-120000000.0,398000000.0,398000000.0,-25000000.0,-25000000.0,2273000000.0,2022-12-31
1004000000.0,-903000000.0,-4159000000.0,3210000000.0,,-453000000.0,3782000000.0,5073000000.0,19000000.0,-1310000000.0,-2543000000.0,,-2543000000.0,-89000000.0,-834000000.0,-834000000.0,-671000000.0,-903000000.0,,-949000000.0,497000000.0,-2713000000.0,3210000000.0,-1446000000.0,,0.0,-224000000.0,,-182000000.0,14000000.0,279000000.0,279000000.0,0.0,-32000000.0,-32000000.0,10000000.0,10000000.0,-453000000.0,1457000000.0,-33000000.0,1490000000.0,-929000000.0,-5000000.0,206000000.0,-1480000000.0,-386000000.0,-1094000000.0,-1094000000.0,80000000.0,270000000.0,270000000.0,49000000.0,628000000.0,,-511000000.0,-511000000.0,470000000.0,470000000.0,-20000000.0,-20000000.0,1702000000.0,2023-03-31
2351000000.0,-400000000.0,-498000000.0,0.0,1000000.0,-306000000.0,6177000000.0,3782000000.0,-11000000.0,2406000000.0,-1988000000.0,,-1930000000.0,-140000000.0,-893000000.0,-893000000.0,-399000000.0,-400000000.0,1000000.0,-498000000.0,-498000000.0,-498000000.0,0.0,0.0,0.0,0.0,1737000000.0,1437000000.0,300000000.0,22000000.0,630000000.0,630000000.0,0.0,-46000000.0,-46000000.0,0.0,0.0,-306000000.0,2657000000.0,-333000000.0,2990000000.0,380000000.0,-30000000.0,-11000000.0,374000000.0,68000000.0,306000000.0,306000000.0,204000000.0,-157000000.0,-157000000.0,7000000.0,614000000.0,19000000.0,-205000000.0,-205000000.0,479000000.0,479000000.0,-39000000.0,-39000000.0,1735000000.0,2023-06-30
3797000000.0,-400000000.0,-400000000.0,400000000.0,201000000.0,-293000000.0,8527000000.0,6177000000.0,-5000000.0,2355000000.0,-1117000000.0,0.0,-1117000000.0,-25000000.0,-893000000.0,-893000000.0,-199000000.0,-400000000.0,201000000.0,0.0,0.0,-400000000.0,400000000.0,0.0,0.0,0.0,-618000000.0,-12000000.0,-606000000.0,1000000.0,-192000000.0,454000000.0,-646000000.0,-128000000.0,-128000000.0,6000000.0,6000000.0,-293000000.0,4090000000.0,-5000000.0,4095000000.0,1701000000.0,60000000.0,-1000000.0,777000000.0,605000000.0,172000000.0,172000000.0,200000000.0,665000000.0,665000000.0,2000000.0,608000000.0,194000000.0,-433000000.0,-433000000.0,462000000.0,462000000.0,-68000000.0,-68000000.0,1629000000.0,2023-09-30
2735000000.0,-784000000.0,-400000000.0,400000000.0,,-214000000.0,8194000000.0,8527000000.0,15000000.0,-348000000.0,-2041000000.0,,-2041000000.0,-362000000.0,-895000000.0,-895000000.0,-784000000.0,-784000000.0,,0.0,0.0,-400000000.0,400000000.0,0.0,,0.0,-1256000000.0,,-1256000000.0,2000000.0,-989000000.0,463000000.0,-1452000000.0,-60000000.0,-60000000.0,5000000.0,5000000.0,-214000000.0,2949000000.0,-16000000.0,2965000000.0,189000000.0,-81000000.0,115000000.0,315000000.0,74000000.0,241000000.0,241000000.0,165000000.0,-325000000.0,-325000000.0,9000000.0,602000000.0,,-1012000000.0,-1012000000.0,437000000.0,437000000.0,-71000000.0,-71000000.0,2811000000.0,2023-12-31
