name,last,max,min,date,change,relative_change
Apple,194.47999572753903,196.5,194.1699981689453,2024-06-06,2.4100036621094034,1.22
Microsoft,424.5199890136719,425.30999755859375,420.5799865722656,2024-06-06,-0.66998291015625,-0.16
Tesla,177.94000244140625,179.72999572753906,172.72999572753906,2024-06-06,-0.4600067138671875,-0.26
Amazon,185.0,185.0,181.4900054931641,2024-06-06,-0.6999969482421875,-0.38
Google,178.35000610351562,178.7100067138672,177.2100067138672,2024-06-06,-2.4000091552734375,-1.36
Netflix,648.52001953125,657.989990234375,644.239990234375,2024-06-06,-7.050048828125,-1.1
Nvidia,1209.97998046875,1255.8699951171875,1183.199951171875,2024-06-06,-1.0999755859375,-0.09
Intel,30.420000076293945,30.59000015258789,30.15999984741211,2024-06-06,0.31999969482421875,1.04
