free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
137000000.0,-150000000.0,,-77000000.0,,,2676000000.0,3295000000.0,-25000000.0,-594000000.0,-520000000.0,-520000000.0,-12000000.0,0.0,-108000000.0,-108000000.0,-150000000.0,-150000000.0,,,,-288000000.0,-288000000.0,0.0,-211000000.0,76000000.0,-287000000.0,0.0,0.0,-77000000.0,-77000000.0,214000000.0,214000000.0,-70000000.0,-61000000.0,2000000.0,-25000000.0,77000000.0,100000000.0,-23000000.0,62000000.0,-85000000.0,-85000000.0,-12000000.0,-51000000.0,-51000000.0,-48000000.0,78000000.0,-555000000.0,-555000000.0,59000000.0,59000000.0,750000000.0,2022-10-31
319000000.0,-200000000.0,0.0,-58000000.0,,,2646000000.0,2676000000.0,47000000.0,-77000000.0,-265000000.0,-265000000.0,-11000000.0,54000000.0,-108000000.0,-108000000.0,-200000000.0,-200000000.0,0.0,0.0,0.0,-189000000.0,-189000000.0,1000000.0,-132000000.0,210000000.0,-342000000.0,0.0,0.0,-58000000.0,-58000000.0,377000000.0,377000000.0,90000000.0,46000000.0,-1000000.0,16000000.0,-152000000.0,-9000000.0,-143000000.0,-145000000.0,2000000.0,2000000.0,69000000.0,112000000.0,112000000.0,71000000.0,93000000.0,-7000000.0,-7000000.0,65000000.0,65000000.0,65000000.0,2023-01-31
196000000.0,-150000000.0,0.0,-39000000.0,6000000.0,96000000.0,2322000000.0,2646000000.0,-5000000.0,-319000000.0,-269000000.0,-269000000.0,-13000000.0,0.0,-106000000.0,-106000000.0,-150000000.0,-150000000.0,0.0,0.0,0.0,-285000000.0,-285000000.0,-1000000.0,-245000000.0,262000000.0,-507000000.0,0.0,0.0,-39000000.0,-39000000.0,235000000.0,235000000.0,-135000000.0,93000000.0,-2000000.0,-55000000.0,-14000000.0,14000000.0,-28000000.0,-34000000.0,6000000.0,6000000.0,8000000.0,-165000000.0,-165000000.0,14000000.0,74000000.0,-29000000.0,-29000000.0,66000000.0,66000000.0,245000000.0,2023-04-30
418000000.0,-400000000.0,,-35000000.0,,,2026000000.0,2322000000.0,0.0,-296000000.0,-521000000.0,-521000000.0,-67000000.0,52000000.0,-106000000.0,-106000000.0,-400000000.0,-400000000.0,,,,-228000000.0,-228000000.0,-1000000.0,-192000000.0,379000000.0,-571000000.0,0.0,0.0,-35000000.0,-35000000.0,453000000.0,453000000.0,150000000.0,-133000000.0,1000000.0,57000000.0,-144000000.0,-89000000.0,-55000000.0,-56000000.0,1000000.0,1000000.0,37000000.0,332000000.0,332000000.0,9000000.0,87000000.0,-6000000.0,-6000000.0,64000000.0,64000000.0,149000000.0,2023-07-31
97000000.0,-300000000.0,,-38000000.0,,,1941000000.0,2026000000.0,-26000000.0,-59000000.0,-421000000.0,-421000000.0,-18000000.0,0.0,-103000000.0,-103000000.0,-300000000.0,-300000000.0,,,,227000000.0,227000000.0,,264000000.0,553000000.0,-289000000.0,0.0,0.0,-38000000.0,-38000000.0,135000000.0,135000000.0,-235000000.0,-108000000.0,-2000000.0,-83000000.0,96000000.0,137000000.0,-41000000.0,70000000.0,-111000000.0,-111000000.0,9000000.0,-147000000.0,-147000000.0,-13000000.0,93000000.0,-7000000.0,-7000000.0,64000000.0,64000000.0,233000000.0,2023-10-31
448000000.0,-100000000.0,0.0,-36000000.0,,,1826000000.0,1941000000.0,16000000.0,-131000000.0,-178000000.0,-178000000.0,-23000000.0,48000000.0,-103000000.0,-103000000.0,-100000000.0,-100000000.0,0.0,0.0,0.0,-437000000.0,-437000000.0,,-401000000.0,402000000.0,-803000000.0,0.0,0.0,-36000000.0,-36000000.0,484000000.0,484000000.0,-34000000.0,81000000.0,1000000.0,-45000000.0,-72000000.0,-64000000.0,-8000000.0,-11000000.0,3000000.0,3000000.0,-9000000.0,10000000.0,10000000.0,42000000.0,89000000.0,11000000.0,11000000.0,63000000.0,63000000.0,313000000.0,2024-01-31
