free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,net_income_from_continuing_operations,date
-416000000.0,0.0,-1271000000.0,400000000.0,-981000000.0,43000000.0,51000000.0,-8000000.0,405000000.0,405000000.0,-21000000.0,-171000000.0,-171000000.0,1300000000.0,0.0,-703000000.0,168000000.0,-871000000.0,-1271000000.0,400000000.0,-978000000.0,-978000000.0,-5000000.0,5000000.0,4000000.0,172000000.0,-168000000.0,-1000000.0,-1000000.0,-981000000.0,565000000.0,565000000.0,0.0,-276000000.0,-61000000.0,,-119000000.0,-119000000.0,-119000000.0,106000000.0,-202000000.0,-202000000.0,195000000.0,29000000.0,29000000.0,349000000.0,349000000.0,3000000.0,-1000000.0,265000000.0,2022-12-31
-13000000.0,0.0,0.0,1386000000.0,-937000000.0,137000000.0,43000000.0,94000000.0,151000000.0,151000000.0,-15000000.0,-188000000.0,-188000000.0,0.0,0.0,354000000.0,-1032000000.0,1386000000.0,0.0,1386000000.0,-981000000.0,-981000000.0,-36000000.0,4000000.0,-2000000.0,166000000.0,-168000000.0,-10000000.0,-10000000.0,-937000000.0,924000000.0,924000000.0,1000000.0,61000000.0,-239000000.0,100000000.0,-419000000.0,-419000000.0,-419000000.0,133000000.0,486000000.0,486000000.0,-16000000.0,52000000.0,52000000.0,385000000.0,385000000.0,-4000000.0,-4000000.0,445000000.0,2023-03-31
-104000000.0,0.0,-1044000000.0,892000000.0,-939000000.0,41000000.0,137000000.0,-96000000.0,46000000.0,46000000.0,-12000000.0,-188000000.0,-188000000.0,0.0,0.0,246000000.0,398000000.0,-152000000.0,-1044000000.0,892000000.0,-977000000.0,-977000000.0,-40000000.0,8000000.0,6000000.0,257000000.0,-251000000.0,-12000000.0,-12000000.0,-939000000.0,835000000.0,835000000.0,1000000.0,211000000.0,274000000.0,-59000000.0,-71000000.0,-71000000.0,-71000000.0,-132000000.0,199000000.0,199000000.0,-42000000.0,36000000.0,36000000.0,427000000.0,427000000.0,1000000.0,0.0,201000000.0,2023-06-30
-321000000.0,0.0,-102000000.0,0.0,-937000000.0,66000000.0,41000000.0,25000000.0,392000000.0,392000000.0,-7000000.0,-188000000.0,-188000000.0,0.0,0.0,587000000.0,689000000.0,-102000000.0,-102000000.0,0.0,-983000000.0,-983000000.0,-44000000.0,4000000.0,-1000000.0,104000000.0,-105000000.0,-5000000.0,-5000000.0,-937000000.0,616000000.0,616000000.0,1000000.0,-136000000.0,95000000.0,,52000000.0,52000000.0,52000000.0,-171000000.0,-71000000.0,-71000000.0,19000000.0,31000000.0,31000000.0,373000000.0,373000000.0,-4000000.0,-3000000.0,332000000.0,2023-09-30
-276000000.0,0.0,-470000000.0,889000000.0,-1121000000.0,51000000.0,66000000.0,-15000000.0,294000000.0,294000000.0,-3000000.0,-188000000.0,-188000000.0,0.0,0.0,485000000.0,66000000.0,419000000.0,-470000000.0,889000000.0,-1154000000.0,-1154000000.0,639000000.0,9000000.0,-681000000.0,,-154000000.0,0.0,0.0,-1121000000.0,845000000.0,845000000.0,0.0,-71000000.0,-47000000.0,,132000000.0,132000000.0,132000000.0,60000000.0,-216000000.0,-216000000.0,10000000.0,62000000.0,62000000.0,421000000.0,421000000.0,4000000.0,4000000.0,419000000.0,2023-12-31
-9000000.0,,-100000000.0,2181000000.0,-1051000000.0,349000000.0,51000000.0,298000000.0,872000000.0,872000000.0,-14000000.0,-202000000.0,-202000000.0,,,1088000000.0,-993000000.0,2081000000.0,-100000000.0,2181000000.0,-1616000000.0,-1616000000.0,-363000000.0,3000000.0,-202000000.0,108000000.0,-310000000.0,-3000000.0,-3000000.0,-1051000000.0,1042000000.0,1042000000.0,0.0,302000000.0,212000000.0,90000000.0,-179000000.0,-179000000.0,-179000000.0,7000000.0,172000000.0,172000000.0,-27000000.0,23000000.0,23000000.0,423000000.0,423000000.0,8000000.0,8000000.0,313000000.0,2024-03-31
