ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,dividends_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_prepaid_assets,non_current_note_receivables,financial_assets,investments_and_advances,other_investments,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,other_properties,current_assets,other_current_assets,hedging_assets_current,restricted_cash,prepaid_assets,inventory,receivables,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,other_short_term_investments
205632393.0,205632393.0,19115000000.0,19240000000.0,8238000000.0,29545000000.0,-993000000.0,8238000000.0,92000000.0,10397000000.0,27259000000.0,10401000000.0,4000000.0,10397000000.0,-62000000.0,-62000000.0,3808000000.0,6651000000.0,6651000000.0,32282000000.0,27109000000.0,379000000.0,315000000.0,665000000.0,665000000.0,2394000000.0,2394000000.0,16941000000.0,79000000.0,16862000000.0,3742000000.0,5173000000.0,920000000.0,2299000000.0,13000000.0,2286000000.0,2286000000.0,1954000000.0,154000000.0,154000000.0,1800000000.0,196000000.0,1604000000.0,42683000000.0,38503000000.0,2059000000.0,571000000.0,571000000.0,331000000.0,105000000.0,330000000.0,165000000.0,165000000.0,2159000000.0,166000000.0,1993000000.0,28856000000.0,-10579000000.0,39435000000.0,1327000000.0,4180000000.0,685000000.0,328000000.0,10000000.0,,942000000.0,2182000000.0,144000000.0,2038000000.0,-78000000.0,2116000000.0,33000000.0,33000000.0,2022-12-31,
206109174.0,206109174.0,19390000000.0,19592000000.0,8485000000.0,30147000000.0,-499000000.0,8485000000.0,87000000.0,10642000000.0,28294000000.0,10646000000.0,4000000.0,10642000000.0,-65000000.0,-65000000.0,4055000000.0,6652000000.0,6652000000.0,31872000000.0,27836000000.0,365000000.0,177000000.0,625000000.0,625000000.0,2466000000.0,2466000000.0,17727000000.0,75000000.0,17652000000.0,3803000000.0,4036000000.0,716000000.0,1865000000.0,12000000.0,1853000000.0,1853000000.0,1455000000.0,174000000.0,174000000.0,1281000000.0,196000000.0,1085000000.0,42518000000.0,38981000000.0,2161000000.0,,593000000.0,334000000.0,68000000.0,329000000.0,156000000.0,173000000.0,2157000000.0,164000000.0,1993000000.0,29273000000.0,-10714000000.0,39987000000.0,39987000000.0,3537000000.0,695000000.0,206000000.0,22000000.0,,806000000.0,1693000000.0,178000000.0,1515000000.0,-84000000.0,1599000000.0,115000000.0,115000000.0,2023-03-31,
206175587.0,206175587.0,19724000000.0,19869000000.0,8327000000.0,30235000000.0,-393000000.0,8327000000.0,115000000.0,10481000000.0,29010000000.0,10485000000.0,4000000.0,10481000000.0,-57000000.0,-57000000.0,3862000000.0,6676000000.0,6676000000.0,32436000000.0,28840000000.0,357000000.0,191000000.0,624000000.0,624000000.0,2523000000.0,2523000000.0,18629000000.0,100000000.0,18529000000.0,3869000000.0,3596000000.0,739000000.0,1240000000.0,15000000.0,1225000000.0,1225000000.0,1617000000.0,173000000.0,173000000.0,1444000000.0,393000000.0,1051000000.0,42921000000.0,39718000000.0,2192000000.0,,611000000.0,374000000.0,112000000.0,336000000.0,160000000.0,176000000.0,2154000000.0,161000000.0,1993000000.0,29810000000.0,-10880000000.0,40690000000.0,40690000000.0,3203000000.0,471000000.0,258000000.0,11000000.0,,938000000.0,1495000000.0,191000000.0,1304000000.0,-83000000.0,1387000000.0,30000000.0,30000000.0,2023-06-30,
206258727.0,206258727.0,20308000000.0,20483000000.0,8698000000.0,31194000000.0,-625000000.0,8698000000.0,139000000.0,10850000000.0,29383000000.0,10854000000.0,4000000.0,10850000000.0,-44000000.0,-44000000.0,4197000000.0,6697000000.0,6697000000.0,32876000000.0,28831000000.0,356000000.0,154000000.0,607000000.0,607000000.0,2575000000.0,2575000000.0,18654000000.0,121000000.0,18533000000.0,3888000000.0,4045000000.0,672000000.0,1829000000.0,18000000.0,1811000000.0,1811000000.0,1544000000.0,213000000.0,213000000.0,1331000000.0,196000000.0,1135000000.0,43730000000.0,40310000000.0,2166000000.0,,616000000.0,400000000.0,81000000.0,337000000.0,157000000.0,180000000.0,2152000000.0,159000000.0,1993000000.0,27665000000.0,-8869000000.0,36534000000.0,36534000000.0,3420000000.0,270000000.0,228000000.0,30000000.0,180000000.0,1110000000.0,1566000000.0,173000000.0,1393000000.0,-76000000.0,1469000000.0,36000000.0,36000000.0,2023-09-30,
206357070.0,206357070.0,20806000000.0,20970000000.0,8901000000.0,31882000000.0,-2344000000.0,8901000000.0,138000000.0,11050000000.0,28457000000.0,11055000000.0,5000000.0,11050000000.0,-67000000.0,-67000000.0,4404000000.0,6713000000.0,6713000000.0,33700000000.0,27817000000.0,378000000.0,132000000.0,651000000.0,651000000.0,2649000000.0,2649000000.0,17528000000.0,121000000.0,17407000000.0,3876000000.0,5883000000.0,700000000.0,3442000000.0,17000000.0,3425000000.0,3425000000.0,1741000000.0,170000000.0,170000000.0,1571000000.0,210000000.0,1361000000.0,44755000000.0,41216000000.0,2303000000.0,,633000000.0,420000000.0,109000000.0,334000000.0,168000000.0,166000000.0,2149000000.0,156000000.0,1993000000.0,28301000000.0,-9105000000.0,37406000000.0,1441000000.0,3539000000.0,350000000.0,297000000.0,25000000.0,,1054000000.0,1787000000.0,155000000.0,1787000000.0,-63000000.0,1850000000.0,26000000.0,26000000.0,2023-12-31,
206937244.0,206937244.0,21636000000.0,22093000000.0,9027000000.0,33101000000.0,-1223000000.0,9027000000.0,165000000.0,11173000000.0,30402000000.0,11178000000.0,5000000.0,11173000000.0,-42000000.0,-42000000.0,4505000000.0,6710000000.0,6710000000.0,34724000000.0,29749000000.0,361000000.0,119000000.0,622000000.0,622000000.0,2706000000.0,2706000000.0,19378000000.0,149000000.0,19229000000.0,3938000000.0,4975000000.0,713000000.0,2715000000.0,16000000.0,2699000000.0,2699000000.0,1547000000.0,238000000.0,238000000.0,1309000000.0,211000000.0,1098000000.0,45902000000.0,42150000000.0,2394000000.0,,653000000.0,768000000.0,57000000.0,320000000.0,162000000.0,158000000.0,2146000000.0,153000000.0,1993000000.0,28737000000.0,-9343000000.0,38080000000.0,38080000000.0,3752000000.0,348000000.0,191000000.0,57000000.0,,1049000000.0,1615000000.0,,1615000000.0,-69000000.0,1684000000.0,492000000.0,292000000.0,2024-03-31,200000000.0
