free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
999000000.0,-1010000000.0,0.0,129000000.0,57000000.0,-158000000.0,,,19156000000.0,16724000000.0,98000000.0,2334000000.0,1312000000.0,1312000000.0,2136000000.0,-953000000.0,-1010000000.0,57000000.0,129000000.0,129000000.0,0.0,129000000.0,-135000000.0,-135000000.0,-2854000000.0,2877000000.0,6641000000.0,-3764000000.0,0.0,-158000000.0,0.0,-158000000.0,1157000000.0,1157000000.0,-278000000.0,-1089000000.0,284000000.0,284000000.0,20000000.0,264000000.0,264000000.0,-74000000.0,-74000000.0,26000000.0,294000000.0,,-273000000.0,-273000000.0,326000000.0,326000000.0,141000000.0,141000000.0,921000000.0,2022-12-31
1000000000.0,-1432000000.0,-5000000.0,72000000.0,1000000.0,-170000000.0,2000000.0,495000000.0,17694000000.0,19156000000.0,-4000000.0,-1458000000.0,-2662000000.0,-2662000000.0,-1298000000.0,-1431000000.0,-1432000000.0,1000000.0,67000000.0,67000000.0,-5000000.0,72000000.0,34000000.0,34000000.0,858000000.0,-655000000.0,5445000000.0,-6100000000.0,,-169000000.0,1000000.0,-170000000.0,1170000000.0,1170000000.0,-475000000.0,-240000000.0,-232000000.0,-232000000.0,3000000.0,-235000000.0,-235000000.0,-3000000.0,-3000000.0,-92000000.0,345000000.0,442000000.0,-67000000.0,-67000000.0,270000000.0,270000000.0,-48000000.0,-48000000.0,795000000.0,2023-03-31
-350000000.0,-1529000000.0,-937000000.0,648000000.0,81000000.0,-150000000.0,,,15615000000.0,17694000000.0,-46000000.0,-2033000000.0,-3392000000.0,-3392000000.0,-1655000000.0,-1448000000.0,-1529000000.0,81000000.0,-289000000.0,-289000000.0,-937000000.0,648000000.0,1559000000.0,1559000000.0,796000000.0,874000000.0,5297000000.0,-4423000000.0,,-111000000.0,39000000.0,-150000000.0,-200000000.0,-200000000.0,-678000000.0,-611000000.0,-106000000.0,-106000000.0,-15000000.0,-91000000.0,-91000000.0,39000000.0,39000000.0,-529000000.0,363000000.0,,-79000000.0,-79000000.0,269000000.0,269000000.0,-133000000.0,-133000000.0,1029000000.0,2023-06-30
1101000000.0,-1434000000.0,0.0,109000000.0,0.0,-158000000.0,,,16583000000.0,15615000000.0,-45000000.0,1013000000.0,61000000.0,61000000.0,1386000000.0,-1434000000.0,-1434000000.0,0.0,109000000.0,109000000.0,0.0,109000000.0,-307000000.0,-307000000.0,-1069000000.0,916000000.0,5368000000.0,-4452000000.0,,-154000000.0,4000000.0,-158000000.0,1259000000.0,1259000000.0,247000000.0,17000000.0,301000000.0,301000000.0,6000000.0,295000000.0,295000000.0,-71000000.0,-71000000.0,-340000000.0,379000000.0,,-293000000.0,-293000000.0,270000000.0,270000000.0,-24000000.0,-24000000.0,1020000000.0,2023-09-30
2469000000.0,-607000000.0,-111000000.0,699000000.0,45000000.0,-145000000.0,164000000.0,1060000000.0,21834000000.0,16583000000.0,171000000.0,5080000000.0,3000000000.0,3000000000.0,2974000000.0,-562000000.0,-607000000.0,45000000.0,588000000.0,588000000.0,-111000000.0,699000000.0,-534000000.0,-534000000.0,-2036000000.0,1180000000.0,8185000000.0,-7005000000.0,,-144000000.0,1000000.0,-145000000.0,2614000000.0,2614000000.0,-408000000.0,-354000000.0,44000000.0,44000000.0,13000000.0,,,-79000000.0,-79000000.0,1917000000.0,388000000.0,,-229000000.0,-229000000.0,263000000.0,263000000.0,-352000000.0,4000000.0,1402000000.0,2023-12-31
