date,open,close,high,low,volume
2021-04-30,37.305473040840745,36.89913558959961,37.9343234357448,36.77336403438352,2684200
2021-05-03,37.52799012238384,37.71180725097656,38.01172290450092,37.25709725479828,2642100
2021-05-04,37.39254379272461,37.39254379272461,37.692455741695504,36.86043480470256,1177400
2021-05-05,37.76018259087559,37.76985931396485,37.86660440132632,37.02491033139821,1137200
2021-05-06,37.8375649003917,37.42155456542969,37.953659692064136,36.73465515303637,1629800
2021-05-07,37.60538022019445,38.06976318359375,38.23423422575327,37.18936979016405,1315600
2021-05-10,38.137492021119705,37.924652099609375,38.86309121808701,37.7988805387703,1077600
2021-05-11,37.35384568935256,37.17002487182617,37.67310740357027,36.37670341154192,2101300
2021-05-12,36.88894300099898,34.81478500366211,36.995555333599455,34.71786335681664,2503200
2021-05-13,34.97955872358154,35.6192512512207,35.9875601905657,34.93109789671817,1769900
2021-05-14,35.99725848044073,36.72418212890625,36.8695683375293,35.90033680624194,1709500
2021-05-17,36.67571741969147,36.38494873046875,36.801718540706965,35.79371696723201,1253400
2021-05-18,36.666028700242194,35.803409576416016,37.00525823965581,35.77433381513047,2287200
2021-05-19,35.115254530148114,35.16371536254883,35.40602322187692,34.47556192941493,1685200
2021-05-20,35.2315620320107,35.328487396240234,35.48356428168289,34.67910039653846,1205800
2021-05-21,35.55141012308353,34.59186935424805,35.80340867497111,34.55310290595159,2166800
2021-05-24,34.93109549871062,35.58047866821289,36.09417375020711,34.75663357611995,2050300
2021-05-25,35.764641555581704,35.53202438354492,35.9778699578472,35.473869166204594,2010400
2021-05-26,35.7161750793457,35.7161750793457,36.10386911250366,35.54171313415706,1598400
2021-05-27,38.62386969221904,38.23617935180664,39.20541074882418,37.703102822911866,3222900
2021-05-28,38.4494096293861,37.31541061401367,38.78864285336277,37.05371768031437,1450500
2021-06-01,37.70310098126871,38.022945404052734,38.27494762546965,37.383252861160514,1149000
2021-06-02,37.94541468693771,37.07310485839844,38.216798323672265,36.99556456371728,1620500
2021-06-03,36.83079298433631,36.76294708251953,37.07310083291747,35.86156159001167,1551500
2021-06-04,36.86956864438235,37.37356948852539,37.41233594013262,36.73387682044478,1454900
2021-06-07,37.37356680215101,37.76125717163086,38.2555672916728,37.363872416952354,1990500
2021-06-08,37.91633454248204,37.98418045043945,38.12956665167658,37.47048894809771,1550800
2021-06-09,38.08110533134325,37.76125717163086,38.15864192630937,37.55771945035459,1123200
2021-06-10,38.03264116106236,37.24756240844727,38.54633261179083,37.00525456228111,2204700
2021-06-11,37.32509561848867,38.26525115966797,38.30402129890348,37.26694410695938,2155600
2021-06-14,38.30402732933531,37.62556457519531,38.38156392268941,37.402641785481016,1612500
2021-06-15,37.57710600013085,37.35418319702149,37.57710600013085,36.97618350056105,1100400
2021-06-16,37.31540824931057,36.87925338745117,37.49956088106263,36.52063881095536,1654000
2021-06-17,36.83079255474229,36.14263916015625,37.04402464215036,35.260638749501446,1800600
2021-06-18,35.57079144493063,36.06509780883789,36.30740564743098,35.37694443459132,4600200
2021-06-21,36.433411585139744,36.51094818115234,36.81141127184729,36.15233356777912,1228900
2021-06-22,36.59817807908856,36.46248626708984,36.72417920336933,36.12325673709306,1208500
2021-06-23,36.423716584921706,36.28802108764648,36.578793455912,36.094177771901805,876300
2021-06-24,36.58848636889493,36.75325393676758,36.78233339375794,36.307408367709776,817400
2021-06-25,36.83079402278173,37.57710266113281,37.70310378119844,36.71448728743431,2577600
2021-06-28,37.674024619278406,37.489871978759766,37.674024619278406,36.93741035987936,1596800
2021-06-29,37.218491549919015,37.664337158203125,38.148952914335794,37.121566180297606,1593500
2021-06-30,37.66433598397232,37.98418045043945,38.20710324763162,37.37356727882274,1646700
2021-07-01,38.33310178722995,40.242488861083984,40.54295193126807,38.168334221122976,3205100
2021-07-02,40.47510378443884,40.940338134765625,41.12449077949841,39.84510555941116,3312500
2021-07-06,41.14387758179032,39.34110641479492,41.28926008721996,38.56572196052935,2773900
2021-07-07,39.41864056838706,39.30233383178711,39.95172081389619,39.03095021394573,1150900
2021-07-08,38.11017895511991,38.03264236450195,38.55602451881538,36.62725607280376,1822000
2021-07-09,38.4300323627407,39.06972503662109,39.20541686178891,38.4300323627407,1245400
2021-07-12,38.91463926874469,39.447715759277344,39.5930982399731,38.55602101558215,1333800
2021-07-13,39.14725730543836,38.44940948486328,39.2732584280032,38.43002810969133,909800
2021-07-14,38.6723354531039,38.25556564331055,39.021255661404034,38.17802535436087,1055200
2021-07-15,38.022948588132685,37.8291015625,38.17802546917394,37.47048696834045,1097900
