symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
PFG,Finance,17040260414.196009,243100000.0,2023-03-31,-0.06997403992820268,17326746276.049667,16114323840.303532,70.09568249360761,66.28681135460111
PFG,Finance,17326746276.049667,242000000.0,2023-06-30,0.06340509114033376,17601307688.103325,18717320206.256573,71.59812510764326,77.34429837296105
PFG,Finance,17601307688.103325,239657860.0,2023-09-30,-0.032231251089304296,18488278517.168125,17892378170.07229,73.44348183741324,74.65800691899814
PFG,Finance,18488278517.168125,236438294.0,2023-12-31,0.14175880737494478,,,78.19494128632194,
