free_cash_flow,repurchase_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_common_stock_issuance,common_stock_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_receivables,changes_in_account_receivables,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
52793000.0,-25431000.0,-2435000.0,225463000.0,197055000.0,1046000.0,27362000.0,-25431000.0,-25431000.0,-25431000.0,-25431000.0,-2435000.0,-2435000.0,-2435000.0,-2435000.0,55228000.0,55228000.0,8328000.0,37511000.0,-1057000.0,-7454000.0,-7454000.0,-8949000.0,1495000.0,1495000.0,-20672000.0,-20672000.0,15152000.0,-8975000.0,-8975000.0,1506000.0,1506000.0,1349000.0,1418000.0,-69000.0,37868000.0,2022-12-31
58050000.0,-101688000.0,-666000.0,181595000.0,225463000.0,-230000.0,-43638000.0,-101688000.0,-101688000.0,-101688000.0,-101688000.0,-666000.0,-666000.0,-666000.0,-666000.0,58716000.0,58716000.0,3138000.0,15177000.0,-8760000.0,-10009000.0,-10009000.0,-10009000.0,,,6730000.0,6730000.0,16640000.0,-2523000.0,-2523000.0,1487000.0,1487000.0,1183000.0,1167000.0,16000.0,38791000.0,2023-03-31
39561000.0,-67427000.0,-1009000.0,153294000.0,181595000.0,-435000.0,-27866000.0,-67427000.0,-67427000.0,-67427000.0,-67427000.0,-1009000.0,-1009000.0,-1009000.0,-1009000.0,40570000.0,40570000.0,-10199000.0,-2796000.0,2935000.0,7416000.0,7416000.0,7416000.0,,,-17754000.0,-17754000.0,17928000.0,-8515000.0,-8515000.0,1320000.0,1320000.0,416000.0,410000.0,6000.0,39620000.0,2023-06-30
57487000.0,-26601000.0,-1086000.0,182312000.0,153294000.0,-1868000.0,30886000.0,-26601000.0,-26601000.0,-26601000.0,-26601000.0,-1086000.0,-1086000.0,-1086000.0,-1086000.0,58573000.0,58573000.0,-3362000.0,-7019000.0,-1922000.0,11723000.0,11723000.0,16070000.0,,,-6144000.0,-6144000.0,19030000.0,-7321000.0,-7321000.0,1440000.0,1440000.0,-635000.0,-655000.0,20000.0,49421000.0,2023-09-30
86390000.0,-331000.0,-1969000.0,270741000.0,182312000.0,2370000.0,86059000.0,-331000.0,-331000.0,-331000.0,-331000.0,-1969000.0,-1969000.0,-1969000.0,-1969000.0,88359000.0,88359000.0,30257000.0,21774000.0,-3178000.0,7577000.0,7577000.0,4646000.0,2931000.0,2931000.0,4084000.0,4084000.0,17973000.0,-10485000.0,-10485000.0,1505000.0,1505000.0,373000.0,358000.0,15000.0,48736000.0,2023-12-31
52417000.0,-113834000.0,-2321000.0,207524000.0,270741000.0,-1800000.0,-61417000.0,-113834000.0,-113834000.0,-113834000.0,-113834000.0,-2321000.0,-2321000.0,-2321000.0,-2321000.0,54738000.0,54738000.0,-19145000.0,27024000.0,-4520000.0,-16215000.0,-16215000.0,-20809000.0,4594000.0,4594000.0,-25434000.0,-25434000.0,22095000.0,-3869000.0,-3869000.0,1493000.0,1493000.0,363000.0,501000.0,-138000.0,53801000.0,2024-03-31
