free_cash_flow,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,asset_impairment_charge,amortization_of_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
-20839000.0,0.0,-72876000.0,765000.0,242790000.0,235603000.0,3206000.0,3981000.0,10103000.0,10103000.0,-417000.0,10520000.0,0.0,0.0,0.0,-58159000.0,-58159000.0,-500000.0,46584000.0,75632000.0,-29048000.0,-31367000.0,,-30682000.0,-72876000.0,-72876000.0,52037000.0,52037000.0,68357000.0,6079000.0,-4404000.0,,37088000.0,-3526000.0,33120000.0,33120000.0,7043000.0,45917000.0,8277000.0,3432000.0,50000.0,-2555000.0,-2555000.0,49481000.0,49481000.0,22914000.0,22914000.0,26567000.0,-220000.0,0.0,-220000.0,-127745000.0,2022-12-31
-67575000.0,137976000.0,-29360000.0,6442000.0,421662000.0,242790000.0,550000.0,178322000.0,133596000.0,133596000.0,-5344000.0,964000.0,137976000.0,137976000.0,137976000.0,82941000.0,82941000.0,,112743000.0,121332000.0,-8589000.0,-442000.0,,-442000.0,-29360000.0,-29360000.0,-38215000.0,-38215000.0,-56843000.0,,-7143000.0,-13622000.0,-4817000.0,-5827000.0,-25434000.0,-25434000.0,-348000.0,49139000.0,3009000.0,69000.0,-54000.0,1261000.0,1261000.0,49743000.0,49743000.0,22928000.0,22928000.0,26815000.0,-10040000.0,,284000.0,-74151000.0,2023-03-31
65703000.0,0.0,-34721000.0,943000.0,604660000.0,421662000.0,59000.0,182939000.0,16041000.0,16041000.0,-1155000.0,17196000.0,0.0,0.0,0.0,66474000.0,66474000.0,,107426000.0,149493000.0,-42067000.0,-5731000.0,,-5731000.0,-34721000.0,-34721000.0,100424000.0,100424000.0,54418000.0,,-1389000.0,3998000.0,53571000.0,-6704000.0,4942000.0,4942000.0,13403000.0,61725000.0,7090000.0,552000.0,,-589000.0,-589000.0,50439000.0,50439000.0,22929000.0,22929000.0,27510000.0,-5642000.0,,,-81026000.0,2023-06-30
-826000.0,0.0,-25187000.0,10791000.0,594909000.0,604660000.0,-1235000.0,-8516000.0,92000.0,92000.0,-985000.0,1077000.0,0.0,0.0,0.0,-32969000.0,-32969000.0,250000.0,32789000.0,57229000.0,-24440000.0,-40821000.0,9296000.0,-50117000.0,-25187000.0,-25187000.0,24361000.0,24361000.0,-24572000.0,,-12483000.0,5938000.0,2330000.0,-543000.0,-19814000.0,-19814000.0,-70558000.0,61871000.0,5523000.0,0.0,,-951000.0,-951000.0,52254000.0,52254000.0,22992000.0,22992000.0,29262000.0,0.0,0.0,,794000.0,2023-09-30
34627000.0,0.0,-34922000.0,600000.0,609675000.0,594909000.0,1947000.0,12819000.0,10037000.0,10037000.0,-2267000.0,12304000.0,0.0,0.0,0.0,-66767000.0,-66767000.0,0.0,-9862000.0,54896000.0,-64758000.0,-21983000.0,,-12687000.0,-34922000.0,-34922000.0,69549000.0,69549000.0,26655000.0,,647000.0,-7932000.0,31666000.0,5384000.0,-3110000.0,-3110000.0,-5051000.0,58577000.0,,0.0,,-676000.0,-676000.0,54172000.0,54172000.0,23311000.0,23311000.0,30861000.0,1260000.0,1260000.0,,-49766000.0,2023-12-31
