free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,purchase_of_investment,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_interest_payable,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,net_business_purchase_and_sale,purchase_of_business
927000000.0,-35000000.0,-166000000.0,160000000.0,-477000000.0,182000000.0,1000000.0,794000000.0,723000000.0,71000000.0,-703000000.0,-703000000.0,-34000000.0,-628000000.0,,-35000000.0,-35000000.0,-6000000.0,-6000000.0,-166000000.0,160000000.0,-630000000.0,-630000000.0,-504000000.0,30000000.0,-169000000.0,-169000000.0,-477000000.0,1404000000.0,1404000000.0,177000000.0,11000000.0,-12000000.0,9000000.0,-8000000.0,210000000.0,210000000.0,-218000000.0,-186000000.0,-32000000.0,-32000000.0,-18000000.0,40000000.0,40000000.0,62000000.0,193000000.0,193000000.0,554000000.0,-286000000.0,-239000000.0,,30000000.0,693000000.0,2022-12-31,,
826000000.0,-113000000.0,-3180000000.0,2794000000.0,-507000000.0,617000000.0,1000000.0,438000000.0,794000000.0,-356000000.0,-1181000000.0,-1181000000.0,-55000000.0,-627000000.0,-627000000.0,-113000000.0,-113000000.0,-386000000.0,-386000000.0,-3180000000.0,2794000000.0,-508000000.0,-508000000.0,-17000000.0,61000000.0,-45000000.0,-45000000.0,-507000000.0,1333000000.0,1333000000.0,188000000.0,-49000000.0,-236000000.0,93000000.0,-530000000.0,-162000000.0,-162000000.0,-368000000.0,-368000000.0,,,88000000.0,536000000.0,536000000.0,-33000000.0,190000000.0,190000000.0,565000000.0,-231000000.0,-165000000.0,-66000000.0,0.0,703000000.0,2023-03-31,,
1015000000.0,-204000000.0,-331000000.0,325000000.0,-535000000.0,302000000.0,8000000.0,520000000.0,438000000.0,82000000.0,-890000000.0,-890000000.0,-43000000.0,-637000000.0,-637000000.0,-204000000.0,-204000000.0,-6000000.0,-6000000.0,-331000000.0,325000000.0,-578000000.0,-578000000.0,-9000000.0,57000000.0,-91000000.0,-91000000.0,-535000000.0,1550000000.0,1550000000.0,179000000.0,304000000.0,104000000.0,-4000000.0,154000000.0,156000000.0,156000000.0,-2000000.0,-2000000.0,,,13000000.0,37000000.0,37000000.0,20000000.0,164000000.0,164000000.0,557000000.0,-284000000.0,-208000000.0,-63000000.0,-13000000.0,610000000.0,2023-06-30,,
639000000.0,-73000000.0,-1540000000.0,1254000000.0,-647000000.0,586000000.0,1000000.0,97000000.0,520000000.0,-423000000.0,-1062000000.0,-1062000000.0,-69000000.0,-634000000.0,-634000000.0,-73000000.0,-73000000.0,-286000000.0,-286000000.0,-1540000000.0,1254000000.0,-647000000.0,-647000000.0,8000000.0,48000000.0,-43000000.0,-43000000.0,-647000000.0,1286000000.0,1286000000.0,205000000.0,-15000000.0,48000000.0,0.0,130000000.0,-125000000.0,-125000000.0,255000000.0,255000000.0,,,29000000.0,-222000000.0,-222000000.0,40000000.0,141000000.0,141000000.0,561000000.0,-201000000.0,-234000000.0,36000000.0,-3000000.0,555000000.0,2023-09-30,,
1666000000.0,-132000000.0,-2305000000.0,3217000000.0,-656000000.0,339000000.0,1000000.0,96000000.0,97000000.0,-1000000.0,119000000.0,119000000.0,-30000000.0,-631000000.0,-631000000.0,-132000000.0,-132000000.0,912000000.0,912000000.0,-2305000000.0,3217000000.0,-2442000000.0,-2442000000.0,14000000.0,62000000.0,-33000000.0,-33000000.0,-628000000.0,2322000000.0,2322000000.0,183000000.0,85000000.0,26000000.0,19000000.0,32000000.0,118000000.0,118000000.0,-86000000.0,-86000000.0,,,58000000.0,-50000000.0,-50000000.0,917000000.0,215000000.0,215000000.0,567000000.0,-263000000.0,-231000000.0,-33000000.0,1000000.0,618000000.0,2023-12-31,-1829000000.0,-1829000000.0
570000000.0,-7000000.0,-3882000000.0,4007000000.0,-619000000.0,606000000.0,,143000000.0,96000000.0,47000000.0,-570000000.0,-570000000.0,-57000000.0,-631000000.0,-631000000.0,-7000000.0,-7000000.0,125000000.0,125000000.0,-3882000000.0,4007000000.0,-572000000.0,-572000000.0,30000000.0,35000000.0,-18000000.0,-18000000.0,-619000000.0,1189000000.0,1189000000.0,183000000.0,-330000000.0,-101000000.0,25000000.0,-396000000.0,-134000000.0,-134000000.0,-262000000.0,-187000000.0,-75000000.0,-75000000.0,-17000000.0,159000000.0,159000000.0,3000000.0,198000000.0,198000000.0,587000000.0,-225000000.0,-243000000.0,50000000.0,-32000000.0,773000000.0,2024-03-31,,
