free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_interest_payable,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date
-20331000.0,-4999000.0,-8676000.0,0.0,4738000.0,-400831000.0,20051000.0,78526000.0,658625000.0,821758000.0,3755000.0,-166888000.0,-134703000.0,-134703000.0,,17837000.0,-143603000.0,-143603000.0,-261000.0,-4999000.0,4738000.0,-8676000.0,,,,-8676000.0,-108676000.0,,-412685000.0,-412685000.0,0.0,-12068000.0,0.0,-12068000.0,0.0,0.0,0.0,-400617000.0,214000.0,-400831000.0,380500000.0,380500000.0,-105037000.0,-39513000.0,33650000.0,-41766000.0,-3276000.0,-3276000.0,-38490000.0,-38490000.0,-54978000.0,-2430000.0,-2430000.0,14858000.0,5558000.0,38222000.0,38222000.0,269700000.0,269700000.0,269700000.0,-102810000.0,-114490000.0,11680000.0,205009000.0,2022-12-31
264679000.0,-14564000.0,-9748000.0,1000000000.0,6606000.0,-384934000.0,13051000.0,64937000.0,744645000.0,658625000.0,-1281000.0,87301000.0,836433000.0,836433000.0,,10302000.0,-156163000.0,-156163000.0,-7958000.0,-14564000.0,6606000.0,990252000.0,,,,990252000.0,-9748000.0,1000000000.0,-1398745000.0,-1398745000.0,,-13939000.0,798000.0,-14737000.0,-1000617000.0,0.0,-1000617000.0,-384189000.0,745000.0,-384934000.0,649613000.0,649613000.0,40814000.0,23977000.0,10995000.0,-4621000.0,2648000.0,2648000.0,-7269000.0,-7269000.0,2068000.0,8395000.0,8395000.0,-1540970000.0,13147000.0,36103000.0,36103000.0,303959000.0,303959000.0,303959000.0,-20331000.0,-20551000.0,220000.0,1816891000.0,2023-03-31
298379000.0,-1786000.0,-1012420000.0,598958000.0,7304000.0,-423621000.0,43437000.0,74828000.0,432526000.0,744645000.0,-1566000.0,-310553000.0,-582351000.0,-582351000.0,-21899000.0,12750000.0,-165258000.0,-165258000.0,5518000.0,-1786000.0,7304000.0,-413462000.0,-900000000.0,-900000000.0,0.0,486538000.0,-112420000.0,598958000.0,-450202000.0,-450202000.0,2846000.0,-29427000.0,,-29427000.0,0.0,0.0,0.0,-423621000.0,,-423621000.0,722000000.0,722000000.0,28976000.0,65428000.0,-99880000.0,95173000.0,-12955000.0,-12955000.0,108128000.0,108128000.0,-28815000.0,-2930000.0,-2930000.0,3207000.0,13380000.0,7469000.0,7469000.0,381262000.0,381262000.0,381262000.0,-39115000.0,-43129000.0,4014000.0,326821000.0,2023-06-30
71306000.0,0.0,-113465000.0,100000000.0,8115000.0,-430782000.0,16621000.0,67904000.0,355491000.0,432526000.0,782000.0,-77817000.0,-144239000.0,-144239000.0,21899000.0,471000.0,-161259000.0,-161259000.0,8115000.0,0.0,8115000.0,-13465000.0,,,,-13465000.0,-113465000.0,100000000.0,-435666000.0,-435666000.0,3078000.0,-7962000.0,,-7962000.0,0.0,0.0,0.0,-430782000.0,,-430782000.0,502088000.0,502088000.0,-166568000.0,-7425000.0,-6099000.0,-37365000.0,12067000.0,12067000.0,-49432000.0,-49432000.0,-118251000.0,2572000.0,2572000.0,4302000.0,11939000.0,27417000.0,27417000.0,414994000.0,414994000.0,414994000.0,31398000.0,37890000.0,-6492000.0,178606000.0,2023-09-30
302119000.0,-30653000.0,-311956000.0,200000000.0,7916000.0,-425742000.0,31736000.0,82856000.0,338648000.0,355491000.0,5267000.0,-22110000.0,-273801000.0,-273801000.0,,16854000.0,-155962000.0,-155962000.0,-22737000.0,-30653000.0,7916000.0,-111956000.0,,,,-111956000.0,-311956000.0,200000000.0,-476170000.0,-476170000.0,2184000.0,-52612000.0,,-52612000.0,0.0,0.0,0.0,-425742000.0,,-425742000.0,727861000.0,727861000.0,-49618000.0,21870000.0,6595000.0,-53334000.0,-4685000.0,-4685000.0,-48649000.0,-48649000.0,-24170000.0,-579000.0,-579000.0,39781000.0,33087000.0,-18948000.0,-18948000.0,391556000.0,391556000.0,391556000.0,-73986000.0,-75916000.0,1930000.0,-381011000.0,2023-12-31
391664000.0,-26041000.0,-613015000.0,600000000.0,9448000.0,-391511000.0,25252000.0,130777000.0,524625000.0,338648000.0,-1116000.0,187093000.0,-183034000.0,-183034000.0,-3544000.0,7378000.0,-157260000.0,-157260000.0,-16593000.0,-26041000.0,9448000.0,-13015000.0,,,,-13015000.0,-613015000.0,600000000.0,-413048000.0,-413048000.0,2470000.0,-24007000.0,,-24007000.0,0.0,,0.0,-391511000.0,,-391511000.0,783175000.0,783175000.0,6107000.0,376000.0,25410000.0,-49059000.0,4931000.0,4931000.0,-53990000.0,-53990000.0,28172000.0,1208000.0,1208000.0,-190000.0,18857000.0,12924000.0,12924000.0,357225000.0,357225000.0,357225000.0,41060000.0,45607000.0,-4547000.0,347192000.0,2024-03-31
