free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
169300000.0,-466200000.0,0.0,325000000.0,-79700000.0,60000000.0,60100000.0,292700000.0,276800000.0,18100000.0,-2200000.0,-169400000.0,-169400000.0,-1100000.0,20900000.0,-48000000.0,-48000000.0,-466200000.0,-466200000.0,325000000.0,325000000.0,0.0,325000000.0,,,,-81800000.0,-81800000.0,-1075600000.0,1073500000.0,200000.0,-79700000.0,249000000.0,249000000.0,-27000000.0,-46500000.0,-25500000.0,11300000.0,6000000.0,,,,,3100000.0,24600000.0,24600000.0,200000.0,6300000.0,2600000.0,303700000.0,-199700000.0,-199700000.0,67900000.0,67900000.0,21900000.0,21900000.0,46000000.0,33800000.0,300000.0,61200000.0,2022-12-31
304100000.0,-2500000000.0,-1390000000.0,495200000.0,-61200000.0,16300000.0,10000000.0,231900000.0,292700000.0,11800000.0,-72600000.0,-3405000000.0,-3405000000.0,-19400000.0,58400000.0,-49200000.0,-49200000.0,-2500000000.0,-2500000000.0,-894800000.0,-1390000000.0,-1390000000.0,0.0,495200000.0,,495200000.0,2967100000.0,2967100000.0,3066300000.0,-38000000.0,-38000000.0,-61200000.0,365300000.0,365300000.0,110700000.0,343500000.0,15000000.0,2900000.0,-32400000.0,,,,,-32900000.0,-185400000.0,-185400000.0,100000.0,23900000.0,2600000.0,0.0,-19000000.0,-19000000.0,62300000.0,62300000.0,17700000.0,17700000.0,44600000.0,128300000.0,-100000.0,56400000.0,2023-03-31
134700000.0,0.0,0.0,0.0,-58200000.0,36100000.0,134900000.0,308700000.0,231900000.0,-11000000.0,87800000.0,3200000.0,3200000.0,-3800000.0,56500000.0,-49500000.0,-49500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-108300000.0,-108300000.0,-200000.0,-49900000.0,-49900000.0,-58200000.0,192900000.0,192900000.0,-76300000.0,-160800000.0,-10700000.0,10000000.0,31500000.0,,,,,-4500000.0,58200000.0,58200000.0,-21500000.0,10000000.0,2900000.0,6500000.0,2300000.0,2300000.0,65300000.0,65300000.0,18800000.0,18800000.0,46500000.0,6900000.0,0.0,196800000.0,2023-06-30
195800000.0,-49800000.0,0.0,0.0,-54300000.0,8500000.0,66000000.0,416800000.0,308700000.0,2900000.0,105200000.0,-89600000.0,-89600000.0,-10000000.0,19400000.0,-49200000.0,-49200000.0,-49800000.0,-49800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55300000.0,-55300000.0,-100000.0,-900000.0,-900000.0,-54300000.0,250100000.0,250100000.0,-14400000.0,-38100000.0,-46600000.0,8500000.0,38300000.0,38300000.0,38300000.0,5500000.0,5500000.0,600000.0,22900000.0,22900000.0,400000.0,12400000.0,3400000.0,0.0,-9200000.0,-9200000.0,67700000.0,67700000.0,19600000.0,19600000.0,48100000.0,2400000.0,2400000.0,187400000.0,2023-09-30
196100000.0,-250000000.0,0.0,0.0,-56300000.0,50300000.0,65100000.0,302700000.0,416800000.0,-14400000.0,-99700000.0,-295100000.0,-295100000.0,-3800000.0,7600000.0,-48900000.0,-48900000.0,-250000000.0,-250000000.0,0.0,0.0,0.0,0.0,0.0,,0.0,-57000000.0,-57000000.0,-3070400000.0,3069700000.0,3300000.0,-56300000.0,252400000.0,252400000.0,-93400000.0,-119200000.0,10100000.0,5400000.0,9100000.0,,,,,-20100000.0,21300000.0,21300000.0,2500000.0,7700000.0,-200000.0,0.0,78600000.0,78600000.0,86100000.0,86100000.0,18500000.0,18500000.0,67600000.0,-2700000.0,1500000.0,173800000.0,2023-12-31
