free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date,gain_loss_on_sale_of_business
292670000.0,-150419000.0,-1563000.0,0.0,,16608000.0,926619000.0,795331000.0,23700000.0,107588000.0,-184074000.0,-184074000.0,-38904000.0,6812000.0,-150419000.0,-150419000.0,-1563000.0,-1563000.0,-1563000.0,0.0,-88000.0,-88000.0,5448000.0,69952000.0,-64504000.0,0.0,0.0,-14106000.0,-14106000.0,15026000.0,15026000.0,291750000.0,291750000.0,100831000.0,92619000.0,-10448000.0,-96000.0,64355000.0,4843000.0,0.0,-29348000.0,-29348000.0,22794000.0,22794000.0,18823000.0,18823000.0,109548000.0,2022-12-31,
47425000.0,-148182000.0,-1620000.0,,-8206000.0,,792137000.0,926619000.0,4532000.0,-139014000.0,-158548000.0,-158548000.0,-11751000.0,3005000.0,-148182000.0,-148182000.0,-1620000.0,-1620000.0,-1620000.0,,-36097000.0,-36097000.0,-27891000.0,89005000.0,-116896000.0,,,-5957000.0,-5957000.0,-2249000.0,-2249000.0,55631000.0,55631000.0,-110274000.0,-146050000.0,35776000.0,-99000.0,68683000.0,4969000.0,,-8968000.0,-8968000.0,23172000.0,23172000.0,3611000.0,3611000.0,74537000.0,2023-03-31,
128022000.0,-38855000.0,-1620000.0,,-8249000.0,,846853000.0,792137000.0,2755000.0,51961000.0,-77694000.0,-77694000.0,-39969000.0,2750000.0,-38855000.0,-38855000.0,-1620000.0,-1620000.0,-1620000.0,,-6616000.0,-6616000.0,1633000.0,82302000.0,-80669000.0,,,-6646000.0,-6646000.0,-1603000.0,-1603000.0,136271000.0,136271000.0,-38033000.0,2550000.0,-40583000.0,-1296000.0,77281000.0,5289000.0,,-58600000.0,-58600000.0,22946000.0,22946000.0,-1322000.0,-1322000.0,61915000.0,2023-06-30,
207615000.0,-296950000.0,-1573000.0,,-10891000.0,299000.0,741958000.0,846853000.0,-7539000.0,-97356000.0,-304592000.0,-304592000.0,-8762000.0,2693000.0,-296950000.0,-296950000.0,-1573000.0,-1573000.0,-1573000.0,,-11270000.0,-11270000.0,-379000.0,90282000.0,-90661000.0,,,-7003000.0,-7003000.0,-3888000.0,-3888000.0,218506000.0,218506000.0,13971000.0,52706000.0,-38735000.0,1722000.0,70118000.0,4132000.0,0.0,22313000.0,22313000.0,22172000.0,22172000.0,-3772000.0,-6402000.0,87850000.0,2023-09-30,
282543000.0,-92981000.0,-1555000.0,,-12562000.0,13078000.0,914323000.0,741958000.0,12283000.0,160082000.0,-115699000.0,-115699000.0,-26943000.0,5780000.0,-92981000.0,-92981000.0,-1555000.0,-1555000.0,-1555000.0,,-19324000.0,-19324000.0,-6762000.0,47862000.0,-54624000.0,,,19594000.0,19594000.0,-32156000.0,-32156000.0,295105000.0,295105000.0,110632000.0,95577000.0,41133000.0,-2228000.0,68476000.0,5244000.0,0.0,-4831000.0,-4831000.0,23033000.0,23033000.0,11513000.0,11513000.0,83266000.0,2023-12-31,0.0
