free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_properties_purchase_and_sale,sale_of_investment_properties,purchase_of_investment_properties,net_business_purchase_and_sale,sale_of_business,purchase_of_business,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,interest_paid_supplemental_data,income_tax_paid_supplemental_data
206955000.0,-196000.0,-4252214000.0,4161198000.0,308062000.0,126834000.0,169124000.0,-42290000.0,48985000.0,48985000.0,-6778000.0,-161087000.0,-161087000.0,307866000.0,-196000.0,308062000.0,-91016000.0,-589727000.0,-4250925000.0,3661198000.0,498711000.0,-1289000.0,500000000.0,-298230000.0,-298230000.0,-26439000.0,3772000.0,-263679000.0,88000.0,-263767000.0,-11884000.0,0.0,-11884000.0,206955000.0,206955000.0,235000.0,29691000.0,44373000.0,44373000.0,44373000.0,-14682000.0,-14682000.0,-28417000.0,11821000.0,3326000.0,-802000.0,-802000.0,179157000.0,179157000.0,1142000.0,156000.0,986000.0,0.0,10802000.0,2022-12-31,,
173921000.0,-6618000.0,-3813186000.0,3771787000.0,,117225000.0,126834000.0,-9609000.0,-239875000.0,-239875000.0,-26882000.0,-164976000.0,-164976000.0,-6618000.0,-6618000.0,,-41399000.0,-439606000.0,-3811861000.0,3372255000.0,398207000.0,-1325000.0,399532000.0,56345000.0,56345000.0,136324000.0,3210000.0,-73549000.0,141559000.0,-215108000.0,-9640000.0,,-9640000.0,173921000.0,173921000.0,185000.0,-35885000.0,-15936000.0,,,-19949000.0,-19949000.0,-21389000.0,3287000.0,-2213000.0,-402000.0,-402000.0,179225000.0,179225000.0,-83394000.0,-1816000.0,-81578000.0,,134507000.0,2023-03-31,,
297816000.0,-154000.0,-2870044000.0,2985996000.0,,160525000.0,117225000.0,43300000.0,-59502000.0,-59502000.0,-11346000.0,-163954000.0,-163954000.0,-154000.0,-154000.0,,115952000.0,-227000000.0,-2868750000.0,2641750000.0,342952000.0,-1294000.0,344246000.0,-195014000.0,-195014000.0,15061000.0,3210000.0,-194711000.0,92000.0,-194803000.0,-18574000.0,,-18574000.0,297816000.0,297816000.0,167000.0,76311000.0,46706000.0,,,29605000.0,29605000.0,-30939000.0,4245000.0,2607000.0,-499000.0,-499000.0,197573000.0,197573000.0,-7848000.0,-2729000.0,-4885000.0,,56199000.0,2023-06-30,,
253257000.0,22000.0,-1691309000.0,1785000000.0,,113927000.0,160525000.0,-46598000.0,-77438000.0,-77438000.0,-7144000.0,-164007000.0,-164007000.0,22000.0,22000.0,,93691000.0,95000000.0,-1690000000.0,1785000000.0,-1309000.0,-1309000.0,0.0,-222417000.0,-222417000.0,-22479000.0,8560000.0,-188226000.0,92000.0,-188318000.0,-20272000.0,,-20272000.0,253257000.0,253257000.0,281000.0,28873000.0,47570000.0,,,-18697000.0,-18697000.0,-29553000.0,3434000.0,-550000.0,-342000.0,-342000.0,184559000.0,184559000.0,-2101000.0,-2101000.0,0.0,0.0,68656000.0,2023-09-30,,
231248000.0,226000.0,-2335861000.0,2545700000.0,,169023000.0,113927000.0,55096000.0,39516000.0,39516000.0,-6743000.0,-164084000.0,-164084000.0,504000.0,226000.0,,209839000.0,296000000.0,-2249700000.0,2545700000.0,-86161000.0,-86161000.0,0.0,-215668000.0,-215668000.0,-32507000.0,5660000.0,-148916000.0,-92000.0,-148824000.0,-39905000.0,0.0,-39905000.0,231248000.0,231248000.0,277000.0,13646000.0,26171000.0,,,-12525000.0,-12525000.0,-27763000.0,3514000.0,-5445000.0,-13362000.0,-13362000.0,188544000.0,188544000.0,-3558000.0,-3558000.0,0.0,0.0,75395000.0,2023-12-31,36460000.0,665000.0
152564000.0,-101995000.0,-3037861000.0,3250000000.0,94000.0,157158000.0,169023000.0,-11865000.0,-66648000.0,-66648000.0,-12686000.0,-164200000.0,-164200000.0,-101901000.0,-101995000.0,94000.0,212139000.0,-537000000.0,-3037000000.0,2500000000.0,749139000.0,-861000.0,750000000.0,-97781000.0,-97781000.0,53946000.0,7291000.0,-78844000.0,28206000.0,-107050000.0,-80174000.0,125662000.0,-205836000.0,152564000.0,152564000.0,1958000.0,-1751000.0,420000.0,,,-2171000.0,-2171000.0,-35680000.0,19589000.0,11458000.0,10006000.0,10006000.0,219219000.0,219219000.0,-83412000.0,-2376000.0,-3255000.0,-77781000.0,11177000.0,2024-03-31,73789000.0,871000.0
