free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_from_discontinued_financing_activities,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_from_discontinued_investing_activities,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,sale_of_intangibles,purchase_of_intangibles,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_received_cfo,interest_paid_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
1913000000.0,0.0,-535000000.0,120000000.0,-136000000.0,9008000000.0,7340000000.0,-537000000.0,2205000000.0,-2171000000.0,,-2172000000.0,-1756000000.0,0.0,0.0,0.0,0.0,-415000000.0,-415000000.0,-535000000.0,120000000.0,2329000000.0,,2329000000.0,1745000000.0,478000000.0,26000000.0,452000000.0,252000000.0,-37000000.0,-146000000.0,-10000000.0,-136000000.0,2049000000.0,,2050000000.0,-202000000.0,78000000.0,-75000000.0,-314000000.0,158000000.0,-547000000.0,1278000000.0,1278000000.0,1278000000.0,-1203000000.0,593000000.0,741000000.0,431000000.0,431000000.0,471000000.0,471000000.0,326000000.0,2022-12-31
2116000000.0,0.0,-1218000000.0,,-257000000.0,9507000000.0,9008000000.0,-161000000.0,660000000.0,-1213000000.0,13000000.0,-1226000000.0,-8000000.0,,,0.0,0.0,-1218000000.0,-1218000000.0,-1218000000.0,,-499000000.0,-9000000.0,-490000000.0,,-257000000.0,101000000.0,-358000000.0,0.0,0.0,-233000000.0,24000000.0,-257000000.0,2373000000.0,62000000.0,2312000000.0,-409000000.0,88000000.0,-141000000.0,1168000000.0,2883000000.0,-279000000.0,-779000000.0,-779000000.0,-779000000.0,-657000000.0,10000000.0,553000000.0,274000000.0,274000000.0,365000000.0,365000000.0,403000000.0,2023-03-31
711000000.0,0.0,-694000000.0,,-156000000.0,14142000000.0,9507000000.0,-51000000.0,4686000000.0,-3046000000.0,11000000.0,-3056000000.0,32000000.0,,,0.0,0.0,-694000000.0,-694000000.0,-694000000.0,,6863000000.0,6332000000.0,531000000.0,,759000000.0,621000000.0,138000000.0,-91000000.0,-91000000.0,-137000000.0,19000000.0,-156000000.0,867000000.0,18000000.0,845000000.0,-718000000.0,109000000.0,-103000000.0,-154000000.0,-769000000.0,-321000000.0,-117000000.0,-117000000.0,-117000000.0,1053000000.0,-341000000.0,614000000.0,369000000.0,369000000.0,349000000.0,349000000.0,724000000.0,2023-06-30
942000000.0,-718000000.0,-1796000000.0,0.0,-182000000.0,9378000000.0,14142000000.0,84000000.0,-4848000000.0,-2514000000.0,0.0,-2515000000.0,0.0,0.0,0.0,-718000000.0,-718000000.0,-1796000000.0,-1796000000.0,-1796000000.0,0.0,-3457000000.0,-698000000.0,-2759000000.0,,-2606000000.0,143000000.0,-2749000000.0,0.0,0.0,-153000000.0,29000000.0,-182000000.0,1124000000.0,0.0,1127000000.0,-443000000.0,134000000.0,-61000000.0,-797000000.0,-1550000000.0,45000000.0,426000000.0,426000000.0,426000000.0,282000000.0,-2580000000.0,510000000.0,489000000.0,489000000.0,328000000.0,328000000.0,3544000000.0,2023-09-30
1778000000.0,-231000000.0,-705000000.0,13000000.0,-190000000.0,8124000000.0,9378000000.0,-260000000.0,-994000000.0,-961000000.0,0.0,-960000000.0,-38000000.0,0.0,0.0,-231000000.0,-231000000.0,-692000000.0,-692000000.0,-705000000.0,13000000.0,-2001000000.0,-115000000.0,-1886000000.0,,-555000000.0,42000000.0,-597000000.0,-1168000000.0,-1168000000.0,-163000000.0,27000000.0,-190000000.0,1968000000.0,42000000.0,1927000000.0,-591000000.0,138000000.0,-88000000.0,-244000000.0,-131000000.0,-145000000.0,1103000000.0,1103000000.0,1103000000.0,-1071000000.0,-65000000.0,543000000.0,609000000.0,609000000.0,331000000.0,331000000.0,1293000000.0,2023-12-31
2570000000.0,-432000000.0,-91000000.0,1000000.0,-187000000.0,9295000000.0,8124000000.0,65000000.0,1106000000.0,-522000000.0,0.0,-522000000.0,,,,-432000000.0,-432000000.0,-90000000.0,-90000000.0,-91000000.0,1000000.0,-1130000000.0,0.0,-1130000000.0,,-951000000.0,3297000000.0,-4248000000.0,-19000000.0,-19000000.0,-160000000.0,27000000.0,-187000000.0,2757000000.0,0.0,2757000000.0,-420000000.0,144000000.0,-265000000.0,3235000000.0,2968000000.0,33000000.0,1194000000.0,1194000000.0,1194000000.0,-960000000.0,43000000.0,688000000.0,-157000000.0,-157000000.0,313000000.0,313000000.0,-824000000.0,2024-03-31
