treasury_shares_number,preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,non_current_accrued_expenses,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_debt,other_current_borrowings,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,financial_assets,investments_and_advances,investmentin_financial_assets,available_for_sale_securities,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,hedging_assets_current,restricted_cash,prepaid_assets,inventory,other_inventories,finished_goods,work_in_process,raw_materials,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
263289848.0,10062500.0,1433344145.0,1696633993.0,8002000000.0,9282000000.0,-1249000000.0,26504000000.0,1957000000.0,-1249000000.0,352000000.0,17574000000.0,26484000000.0,17573000000.0,,17574000000.0,269000000.0,269000000.0,2251000000.0,-750000000.0,20289000000.0,17000000.0,17000000.0,0.0,14896000000.0,11093000000.0,589000000.0,0.0,,597000000.0,433000000.0,289000000.0,144000000.0,9262000000.0,352000000.0,8910000000.0,212000000.0,3803000000.0,308000000.0,220000000.0,220000000.0,20000000.0,20000000.0,,231000000.0,3024000000.0,1930000000.0,1094000000.0,232000000.0,862000000.0,32469000000.0,26710000000.0,558000000.0,3942000000.0,3942000000.0,149000000.0,407000000.0,,,,18823000000.0,5903000000.0,12920000000.0,2831000000.0,-3282000000.0,6113000000.0,598000000.0,386000000.0,3297000000.0,1695000000.0,137000000.0,0.0,5760000000.0,350000000.0,232000000.0,149000000.0,264000000.0,1867000000.0,1000000.0,1171000000.0,147000000.0,548000000.0,1970000000.0,1970000000.0,-109000000.0,2079000000.0,928000000.0,928000000.0,2022-12-31
263289848.0,10062500.0,1437539025.0,1700828873.0,8430000000.0,9365000000.0,-1480000000.0,26850000000.0,1621000000.0,-1480000000.0,365000000.0,17850000000.0,26340000000.0,18109000000.0,259000000.0,17850000000.0,178000000.0,178000000.0,2251000000.0,-450000000.0,20356000000.0,17000000.0,17000000.0,0.0,14783000000.0,10700000000.0,518000000.0,,10000000.0,608000000.0,500000000.0,290000000.0,210000000.0,8855000000.0,365000000.0,8490000000.0,209000000.0,4083000000.0,275000000.0,231000000.0,231000000.0,510000000.0,510000000.0,510000000.0,207000000.0,2860000000.0,1711000000.0,1149000000.0,281000000.0,868000000.0,32892000000.0,27190000000.0,564000000.0,3900000000.0,3900000000.0,133000000.0,385000000.0,219000000.0,219000000.0,166000000.0,19330000000.0,6061000000.0,13269000000.0,2878000000.0,-3359000000.0,6237000000.0,567000000.0,399000000.0,3367000000.0,1763000000.0,141000000.0,0.0,5704000000.0,390000000.0,187000000.0,135000000.0,296000000.0,2050000000.0,,1223000000.0,176000000.0,651000000.0,2076000000.0,2076000000.0,-118000000.0,2194000000.0,570000000.0,570000000.0,2023-03-31
263289848.0,10062500.0,1462666293.0,1725956141.0,8622000000.0,9454000000.0,-1497000000.0,27274000000.0,1324000000.0,-1497000000.0,406000000.0,18226000000.0,26715000000.0,18485000000.0,259000000.0,18226000000.0,208000000.0,208000000.0,2251000000.0,-189000000.0,20441000000.0,17000000.0,17000000.0,0.0,15116000000.0,10554000000.0,530000000.0,,,489000000.0,430000000.0,295000000.0,135000000.0,8895000000.0,406000000.0,8489000000.0,210000000.0,4562000000.0,297000000.0,242000000.0,242000000.0,559000000.0,559000000.0,,209000000.0,3255000000.0,1956000000.0,1299000000.0,400000000.0,899000000.0,33601000000.0,27716000000.0,572000000.0,3865000000.0,3865000000.0,156000000.0,421000000.0,215000000.0,215000000.0,206000000.0,19723000000.0,6064000000.0,13659000000.0,2979000000.0,-3428000000.0,6407000000.0,604000000.0,445000000.0,3427000000.0,1790000000.0,141000000.0,0.0,5886000000.0,404000000.0,234000000.0,135000000.0,303000000.0,2250000000.0,,1372000000.0,175000000.0,703000000.0,2134000000.0,2134000000.0,-127000000.0,2261000000.0,426000000.0,426000000.0,2023-06-30
263289848.0,10062500.0,1464868676.0,1728158524.0,7943000000.0,9299000000.0,-573000000.0,27780000000.0,1925000000.0,-573000000.0,404000000.0,18885000000.0,27267000000.0,19129000000.0,243000000.0,18885000000.0,231000000.0,231000000.0,2251000000.0,315000000.0,20573000000.0,17000000.0,17000000.0,0.0,14914000000.0,10335000000.0,509000000.0,,,487000000.0,392000000.0,301000000.0,91000000.0,8786000000.0,404000000.0,8382000000.0,161000000.0,4579000000.0,284000000.0,246000000.0,246000000.0,513000000.0,513000000.0,,246000000.0,3290000000.0,2009000000.0,1281000000.0,352000000.0,929000000.0,34043000000.0,27539000000.0,577000000.0,3840000000.0,3840000000.0,155000000.0,427000000.0,207000000.0,207000000.0,220000000.0,19458000000.0,5850000000.0,13608000000.0,3082000000.0,-3446000000.0,6528000000.0,691000000.0,446000000.0,3451000000.0,1801000000.0,139000000.0,0.0,6504000000.0,376000000.0,241000000.0,123000000.0,307000000.0,2404000000.0,-1000000.0,1466000000.0,187000000.0,752000000.0,2101000000.0,2101000000.0,-126000000.0,2226000000.0,952000000.0,952000000.0,2023-09-30
263289848.0,10062500.0,1465710376.0,1729000224.0,8232000000.0,9492000000.0,-1109000000.0,28378000000.0,1581000000.0,-1109000000.0,395000000.0,19281000000.0,27847000000.0,19530000000.0,248000000.0,19281000000.0,49000000.0,49000000.0,2251000000.0,819000000.0,20647000000.0,17000000.0,17000000.0,0.0,15606000000.0,10673000000.0,625000000.0,,,470000000.0,445000000.0,311000000.0,134000000.0,8961000000.0,395000000.0,8566000000.0,172000000.0,4933000000.0,328000000.0,266000000.0,266000000.0,531000000.0,531000000.0,,206000000.0,3602000000.0,2440000000.0,1162000000.0,220000000.0,942000000.0,35136000000.0,28621000000.0,572000000.0,3841000000.0,3841000000.0,107000000.0,413000000.0,,,,20390000000.0,6003000000.0,14387000000.0,3298000000.0,-3484000000.0,6782000000.0,857000000.0,439000000.0,3503000000.0,1843000000.0,140000000.0,0.0,6514000000.0,333000000.0,159000000.0,130000000.0,315000000.0,2484000000.0,,1537000000.0,174000000.0,773000000.0,2228000000.0,2228000000.0,-110000000.0,2338000000.0,865000000.0,865000000.0,2023-12-31
