free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,earnings_losses_from_equity_investments,net_income_from_continuing_operations,date
1303000000.0,-125000000.0,-49000000.0,1766000000.0,113000000.0,-775000000.0,3886000000.0,47000000.0,2216000000.0,24000000.0,1599000000.0,1152000000.0,1152000000.0,-58000000.0,-495000000.0,-495000000.0,-12000000.0,-125000000.0,113000000.0,1717000000.0,181000000.0,0.0,181000000.0,1536000000.0,-49000000.0,1585000000.0,-1631000000.0,-1631000000.0,-9000000.0,42000000.0,-826000000.0,151000000.0,-977000000.0,-79000000.0,0.0,-79000000.0,-160000000.0,16000000.0,-176000000.0,-599000000.0,2078000000.0,0.0,2078000000.0,741000000.0,-329000000.0,-395000000.0,-395000000.0,-395000000.0,601000000.0,864000000.0,-15000000.0,-45000000.0,-45000000.0,654000000.0,654000000.0,96000000.0,-75000000.0,179000000.0,647000000.0,2022-12-31
70000000.0,-125000000.0,-247000000.0,13000000.0,55000000.0,-465000000.0,3319000000.0,-111000000.0,3940000000.0,-41000000.0,-469000000.0,-854000000.0,-854000000.0,-54000000.0,-496000000.0,-496000000.0,-70000000.0,-125000000.0,55000000.0,-234000000.0,-91000000.0,-91000000.0,,-143000000.0,-156000000.0,13000000.0,-150000000.0,-150000000.0,-35000000.0,1000000.0,292000000.0,512000000.0,-220000000.0,0.0,0.0,0.0,32000000.0,57000000.0,-25000000.0,-440000000.0,535000000.0,4000000.0,531000000.0,-503000000.0,33000000.0,-631000000.0,-631000000.0,-631000000.0,163000000.0,-68000000.0,888000000.0,-418000000.0,-418000000.0,648000000.0,648000000.0,-11000000.0,-64000000.0,102000000.0,-73000000.0,2023-03-31
754000000.0,-250000000.0,-328000000.0,42000000.0,0.0,-593000000.0,2924000000.0,52000000.0,3319000000.0,-57000000.0,-390000000.0,-1053000000.0,-1053000000.0,-24000000.0,-493000000.0,-493000000.0,-250000000.0,-250000000.0,0.0,-286000000.0,-164000000.0,-164000000.0,,-122000000.0,-164000000.0,42000000.0,-684000000.0,-684000000.0,0.0,0.0,-154000000.0,571000000.0,-725000000.0,61000000.0,63000000.0,-2000000.0,-30000000.0,2000000.0,-32000000.0,-561000000.0,1347000000.0,0.0,1347000000.0,110000000.0,-97000000.0,-355000000.0,-355000000.0,-355000000.0,338000000.0,224000000.0,153000000.0,-171000000.0,-171000000.0,649000000.0,649000000.0,105000000.0,-58000000.0,165000000.0,501000000.0,2023-06-30
1010000000.0,-125000000.0,98000000.0,21000000.0,8000000.0,-648000000.0,3080000000.0,39000000.0,2924000000.0,-32000000.0,149000000.0,-497000000.0,-497000000.0,-7000000.0,-492000000.0,-492000000.0,-117000000.0,-125000000.0,8000000.0,119000000.0,133000000.0,133000000.0,,-14000000.0,-35000000.0,21000000.0,-1012000000.0,-1012000000.0,-10000000.0,1000000.0,-360000000.0,161000000.0,-521000000.0,-2000000.0,0.0,-2000000.0,-44000000.0,7000000.0,-51000000.0,-597000000.0,1658000000.0,0.0,1658000000.0,829000000.0,217000000.0,127000000.0,127000000.0,127000000.0,276000000.0,209000000.0,96000000.0,-228000000.0,-228000000.0,657000000.0,657000000.0,-23000000.0,-58000000.0,33000000.0,327000000.0,2023-09-30
885000000.0,-125000000.0,-218000000.0,28000000.0,125000000.0,-771000000.0,2987000000.0,-41000000.0,3080000000.0,85000000.0,-137000000.0,-711000000.0,-711000000.0,-30000000.0,-491000000.0,-491000000.0,0.0,-125000000.0,125000000.0,-190000000.0,-127000000.0,-127000000.0,,-63000000.0,-91000000.0,28000000.0,-1082000000.0,-1082000000.0,-16000000.0,0.0,-323000000.0,714000000.0,-1037000000.0,-1000000.0,0.0,-1000000.0,16000000.0,29000000.0,-13000000.0,-758000000.0,1656000000.0,28000000.0,1628000000.0,632000000.0,-356000000.0,125000000.0,125000000.0,125000000.0,67000000.0,796000000.0,187000000.0,-405000000.0,-405000000.0,657000000.0,657000000.0,652000000.0,586000000.0,87000000.0,-95000000.0,2023-12-31
-250000000.0,-200000000.0,-113000000.0,1388000000.0,42000000.0,-714000000.0,3723000000.0,-30000000.0,3048000000.0,-54000000.0,759000000.0,566000000.0,566000000.0,-58000000.0,-493000000.0,-493000000.0,-158000000.0,-200000000.0,42000000.0,1275000000.0,-13000000.0,-20000000.0,7000000.0,1288000000.0,-93000000.0,1381000000.0,-271000000.0,-271000000.0,1000000.0,0.0,442000000.0,1173000000.0,-731000000.0,-2000000.0,,-2000000.0,2000000.0,2000000.0,0.0,-714000000.0,464000000.0,4000000.0,460000000.0,-924000000.0,-425000000.0,398000000.0,398000000.0,398000000.0,-297000000.0,-600000000.0,137000000.0,7000000.0,7000000.0,720000000.0,720000000.0,-18000000.0,-82000000.0,75000000.0,538000000.0,2024-03-31
