free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,other_cash_adjustment_inside_changein_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_preferred_stock_issuance,preferred_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
-774000000.0,-3709000000.0,4486000000.0,0.0,-1840000000.0,274000000.0,68000000.0,2087000000.0,2034000000.0,-12000000.0,65000000.0,115000000.0,895000000.0,895000000.0,224000000.0,-106000000.0,-106000000.0,0.0,0.0,777000000.0,-695000000.0,-1905000000.0,1210000000.0,1472000000.0,-1804000000.0,3276000000.0,-2011000000.0,-2011000000.0,-6000000.0,-6000000.0,395000000.0,-401000000.0,-159000000.0,0.0,-159000000.0,-1840000000.0,1066000000.0,1066000000.0,317000000.0,-15000000.0,-189000000.0,182000000.0,442000000.0,442000000.0,362000000.0,80000000.0,80000000.0,76000000.0,-56000000.0,-123000000.0,-123000000.0,142000000.0,105000000.0,1182000000.0,4000000.0,4000000.0,253000000.0,253000000.0,49000000.0,33000000.0,,9000000.0,-986000000.0,2022-12-31
-926000000.0,-2872000000.0,4054000000.0,3000000.0,-1551000000.0,252000000.0,53000000.0,2077000000.0,2087000000.0,-18000000.0,8000000.0,-9000000.0,1016000000.0,1016000000.0,-58000000.0,-111000000.0,-111000000.0,3000000.0,3000000.0,1182000000.0,,,,1182000000.0,-2872000000.0,4054000000.0,-1624000000.0,-1624000000.0,-89000000.0,-62000000.0,356000000.0,-418000000.0,78000000.0,98000000.0,-20000000.0,-1551000000.0,625000000.0,625000000.0,9000000.0,21000000.0,45000000.0,50000000.0,-300000000.0,-300000000.0,-293000000.0,-7000000.0,-7000000.0,64000000.0,191000000.0,-62000000.0,-62000000.0,51000000.0,89000000.0,20000000.0,-11000000.0,-11000000.0,273000000.0,273000000.0,5000000.0,4000000.0,,0.0,189000000.0,2023-03-31
-1283000000.0,-14743000000.0,16337000000.0,0.0,-1845000000.0,260000000.0,147000000.0,2010000000.0,2077000000.0,-19000000.0,-48000000.0,3000000.0,1513000000.0,1513000000.0,30000000.0,-111000000.0,-111000000.0,0.0,0.0,1594000000.0,,,,687000000.0,1066000000.0,-379000000.0,-2126000000.0,-2126000000.0,-47000000.0,148000000.0,350000000.0,-202000000.0,-382000000.0,0.0,-382000000.0,-1845000000.0,562000000.0,562000000.0,35000000.0,21000000.0,-134000000.0,24000000.0,-90000000.0,-90000000.0,-12000000.0,-78000000.0,-78000000.0,7000000.0,85000000.0,122000000.0,122000000.0,48000000.0,50000000.0,179000000.0,-108000000.0,-108000000.0,277000000.0,277000000.0,100000000.0,25000000.0,,4000000.0,-19000000.0,2023-06-30
-777000000.0,-16914000000.0,18081000000.0,0.0,-1899000000.0,223000000.0,67000000.0,2335000000.0,2010000000.0,-71000000.0,396000000.0,-14000000.0,1211000000.0,1211000000.0,155000000.0,-111000000.0,-111000000.0,0.0,0.0,1167000000.0,906000000.0,-16359000000.0,17265000000.0,261000000.0,-555000000.0,816000000.0,-1923000000.0,-1923000000.0,-120000000.0,152000000.0,296000000.0,-144000000.0,-56000000.0,0.0,-56000000.0,-1899000000.0,1122000000.0,1122000000.0,116000000.0,8000000.0,112000000.0,-78000000.0,136000000.0,136000000.0,118000000.0,18000000.0,18000000.0,5000000.0,-23000000.0,-44000000.0,-44000000.0,51000000.0,72000000.0,159000000.0,17000000.0,17000000.0,286000000.0,286000000.0,130000000.0,18000000.0,113000000.0,0.0,291000000.0,2023-09-30
