free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,net_long_term_debt_issuance,long_term_debt_issuance
230710000.0,-177741000.0,,,-110788000.0,1127000.0,51174000.0,543022000.0,459822000.0,14319000.0,68881000.0,-177960000.0,-177960000.0,-10692000.0,10473000.0,-177741000.0,-177741000.0,,,,,-94657000.0,-94657000.0,-2119000.0,18250000.0,36225000.0,-17975000.0,0.0,0.0,-65249000.0,-65249000.0,-45539000.0,341498000.0,341498000.0,21092000.0,9691000.0,-1510000.0,38228000.0,22746000.0,-48063000.0,-48063000.0,7068000.0,58374000.0,-70424000.0,-70424000.0,148570000.0,148570000.0,0.0,0.0,176818000.0,2022-12-31,,
11254000.0,-348600000.0,,0.0,-222245000.0,2156000.0,86066000.0,301641000.0,543022000.0,2297000.0,-243678000.0,-357289000.0,-357289000.0,-29946000.0,21257000.0,-348600000.0,-348600000.0,0.0,0.0,,0.0,-119888000.0,-119888000.0,-20268000.0,142695000.0,276886000.0,-134191000.0,-20070000.0,-20070000.0,-141700000.0,-141700000.0,-80545000.0,233499000.0,233499000.0,-88398000.0,34291000.0,25834000.0,-97263000.0,-26009000.0,-25251000.0,-25251000.0,22700000.0,61883000.0,4925000.0,4925000.0,135457000.0,135457000.0,-174000.0,-174000.0,97106000.0,2023-03-31,,
190022000.0,-137358000.0,,90000000.0,-176289000.0,1193000.0,13951000.0,299391000.0,301641000.0,-3007000.0,757000.0,-117200000.0,-117200000.0,-9916000.0,10074000.0,-137358000.0,-137358000.0,20000000.0,20000000.0,,90000000.0,-248354000.0,-248354000.0,-498000.0,14689000.0,15319000.0,-630000.0,-86256000.0,-86256000.0,-112305000.0,-112305000.0,-63984000.0,366311000.0,366311000.0,-2681000.0,-16855000.0,-9689000.0,13478000.0,7912000.0,2473000.0,2473000.0,18150000.0,87444000.0,-4516000.0,-4516000.0,139125000.0,139125000.0,-27000.0,-27000.0,128816000.0,2023-06-30,,
161817000.0,-113197000.0,-20000000.0,1247388000.0,-197619000.0,2261000.0,9803000.0,462290000.0,299391000.0,-7019000.0,169918000.0,974645000.0,974645000.0,-247963000.0,108417000.0,-113197000.0,-113197000.0,1227388000.0,-20000000.0,-20000000.0,0.0,-1164163000.0,-1164163000.0,-24488000.0,-943686000.0,491330000.0,-1435016000.0,1630000.0,155000.0,-133500000.0,-133500000.0,-64119000.0,359436000.0,359436000.0,-34353000.0,-22623000.0,-13855000.0,23615000.0,1994000.0,-23484000.0,-23484000.0,7952000.0,87017000.0,-10172000.0,-10172000.0,148560000.0,148560000.0,-110000.0,-110000.0,160542000.0,2023-09-30,,
255306000.0,-54891000.0,0.0,0.0,-133887000.0,718000.0,24658000.0,490470000.0,462290000.0,11597000.0,16583000.0,-56777000.0,-56777000.0,-15312000.0,13426000.0,-54891000.0,-54891000.0,0.0,0.0,0.0,0.0,-315833000.0,-315833000.0,-81800000.0,-98671000.0,-206618000.0,107947000.0,-1475000.0,0.0,-70404000.0,-70404000.0,-63483000.0,389193000.0,389193000.0,-5265000.0,-19272000.0,-774000.0,20345000.0,-2623000.0,-2941000.0,-2941000.0,6760000.0,92123000.0,-13224000.0,-13224000.0,147634000.0,147634000.0,0.0,0.0,161165000.0,2023-12-31,0.0,0.0
