symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
RACE,Consumer Discretionary,47649764458.82054,181636226.0,2023-03-31,0.20972687096252135,55793375556.13847,67494745631.96422,262.3362393513976,371.5929752469324
RACE,Consumer Discretionary,55793375556.13847,181318264.0,2023-06-30,0.17187505790940327,52780425552.89215,61852064251.278435,307.7096279508747,341.1242909940856
RACE,Consumer Discretionary,52780425552.89215,180682714.0,2023-09-30,-0.08619141921883736,61281567948.42799,55999622634.99737,292.1166302211519,309.93348171091435
RACE,Consumer Discretionary,61281567948.42799,180418090.0,2023-12-31,0.13379626333782813,,,339.66420966117084,
