tax_effect_of_unusual_items,tax_rate_for_calcs,net_income_from_continuing_operation_net_minority_interest,reconciled_depreciation,net_interest_income,interest_expense,interest_income,normalized_income,net_income_from_continuing_and_discontinued_operation,diluted_average_shares,basic_average_shares,diluted_eps,basic_eps,diluted_ni_availto_com_stockholders,net_income_common_stockholders,otherunder_preferred_stock_dividend,preferred_stock_dividends,net_income,minority_interests,net_income_including_noncontrolling_interests,net_income_continuous_operations,tax_provision,pretax_income,gain_on_sale_of_security,selling_general_and_administration,selling_and_marketing_expense,general_and_administrative_expense,salaries_and_wages,total_revenue,operating_revenue,date
0.0,0.177033,1528000000.0,64000000.0,3684000000.0,1425000000.0,5109000000.0,1528000000.0,1528000000.0,404000000.0,404000000.0,3.47,3.47,1401000000.0,1401000000.0,7000000.0,120000000.0,1528000000.0,-20000000.0,1548000000.0,1548000000.0,333000000.0,1881000000.0,-16000000.0,2049000000.0,106000000.0,1943000000.0,1943000000.0,5747000000.0,5747000000.0,2022-12-31
0.0,0.172,1677000000.0,65000000.0,3585000000.0,2074000000.0,5659000000.0,1677000000.0,1677000000.0,402000000.0,401000000.0,3.98,3.98,1599000000.0,1599000000.0,10000000.0,68000000.0,1677000000.0,-17000000.0,1694000000.0,1694000000.0,353000000.0,2047000000.0,-28000000.0,1900000000.0,74000000.0,1826000000.0,1826000000.0,5575000000.0,5575000000.0,2023-03-31
0.0,0.155,1483000000.0,60000000.0,3510000000.0,2434000000.0,5944000000.0,1483000000.0,1483000000.0,401000000.0,401000000.0,3.36,3.36,1347000000.0,1347000000.0,9000000.0,127000000.0,1483000000.0,-17000000.0,1500000000.0,1500000000.0,275000000.0,1775000000.0,34000000.0,1955000000.0,109000000.0,1846000000.0,1846000000.0,5327000000.0,5327000000.0,2023-06-30
0.0,0.155,1554000000.0,49000000.0,3418000000.0,2785000000.0,6203000000.0,1554000000.0,1554000000.0,400000000.0,400000000.0,3.6,3.6,1440000000.0,1440000000.0,10000000.0,104000000.0,1554000000.0,-16000000.0,1570000000.0,1570000000.0,289000000.0,1859000000.0,1000000.0,1866000000.0,93000000.0,1773000000.0,1773000000.0,5234000000.0,5234000000.0,2023-09-30
0.0,0.163033,864000000.0,43000000.0,3403000000.0,3099000000.0,6502000000.0,864000000.0,864000000.0,,,,,740000000.0,740000000.0,6000000.0,118000000.0,864000000.0,-19000000.0,883000000.0,883000000.0,172000000.0,1055000000.0,12000000.0,2057000000.0,74000000.0,1983000000.0,1983000000.0,5373000000.0,5373000000.0,2023-12-31
