ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,liabilities_heldfor_sale_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,current_assets,other_current_assets,assets_held_for_sale_current,restricted_cash,inventory,inventories_adjustments_allowances,finished_goods,work_in_process,raw_materials,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,receivables_adjustments_allowances,other_receivables
62100000.0,62100000.0,4682000000.0,5428000000.0,2673200000.0,12210500000.0,1431300000.0,2673200000.0,388000000.0,7170500000.0,11511400000.0,7172800000.0,2300000.0,7170500000.0,-38500000.0,-38500000.0,3719400000.0,3489000000.0,600000.0,600000.0,0.0,7820800000.0,6375200000.0,762300000.0,21800000.0,914300000.0,914300000.0,4676800000.0,335900000.0,4340900000.0,,1445600000.0,139600000.0,751200000.0,52100000.0,699100000.0,699100000.0,554800000.0,114400000.0,42800000.0,440400000.0,55400000.0,385000000.0,14993600000.0,12116700000.0,919200000.0,4497300000.0,847800000.0,3649500000.0,6700200000.0,-4344300000.0,11044500000.0,338500000.0,3538200000.0,5484500000.0,164100000.0,1519200000.0,2876900000.0,80700000.0,73200000.0,705400000.0,873700000.0,-308300000.0,932400000.0,24800000.0,224800000.0,785900000.0,785900000.0,-11000000.0,796900000.0,358000000.0,358000000.0,2022-12-31,,
62000000.0,62000000.0,4812200000.0,5432200000.0,2684700000.0,12216600000.0,1484700000.0,2684700000.0,390600000.0,7175000000.0,11517000000.0,7177500000.0,2500000.0,7175000000.0,-37400000.0,-37400000.0,3724600000.0,3487200000.0,600000.0,600000.0,0.0,7713400000.0,6385400000.0,763900000.0,21200000.0,921000000.0,921000000.0,4679300000.0,337300000.0,4342000000.0,,1328000000.0,141500000.0,752900000.0,53300000.0,699600000.0,699600000.0,433600000.0,79100000.0,41200000.0,354500000.0,51900000.0,302600000.0,14890900000.0,12078200000.0,925500000.0,4490300000.0,840800000.0,3649500000.0,6662400000.0,-4441500000.0,11103900000.0,,11103900000.0,,,,2812700000.0,75400000.0,60100000.0,702400000.0,948700000.0,-348600000.0,1023800000.0,21500000.0,252000000.0,796700000.0,796700000.0,,,229400000.0,229400000.0,2023-03-31,,
61800000.0,61800000.0,4621600000.0,5433300000.0,2937800000.0,12464200000.0,1749900000.0,2937800000.0,390200000.0,7421100000.0,11764200000.0,7423400000.0,2300000.0,7421100000.0,-35700000.0,-35700000.0,3955400000.0,3500800000.0,600000.0,600000.0,0.0,7822800000.0,6380400000.0,767000000.0,17500000.0,915800000.0,915800000.0,4680100000.0,337000000.0,4343100000.0,,1442400000.0,145500000.0,753200000.0,53200000.0,700000000.0,700000000.0,543700000.0,106100000.0,42500000.0,437600000.0,90700000.0,346900000.0,15246200000.0,12053900000.0,873400000.0,4483300000.0,833800000.0,3649500000.0,6697200000.0,-4546500000.0,11243700000.0,,11243700000.0,,,,3192300000.0,89800000.0,44800000.0,702300000.0,954700000.0,-383800000.0,1060900000.0,21000000.0,256600000.0,979200000.0,979200000.0,,,421500000.0,421500000.0,2023-06-30,,
61807161.0,61807161.0,3696600000.0,4725700000.0,3326200000.0,12146700000.0,1676300000.0,3326200000.0,381500000.0,7802500000.0,11747200000.0,7804800000.0,2300000.0,7802500000.0,-35300000.0,-35300000.0,4326000000.0,3511200000.0,600000.0,600000.0,0.0,7113000000.0,5971900000.0,385200000.0,20100000.0,913500000.0,913500000.0,4274700000.0,330000000.0,3944700000.0,378400000.0,1141100000.0,146500000.0,451000000.0,51500000.0,399500000.0,399500000.0,543600000.0,124500000.0,40000000.0,419100000.0,76900000.0,342200000.0,14917800000.0,12100400000.0,896500000.0,4476300000.0,826800000.0,3649500000.0,6727600000.0,-4658100000.0,11385700000.0,,11385700000.0,,,,2817400000.0,83400000.0,45800000.0,0.0,993100000.0,-392900000.0,1109500000.0,30700000.0,245800000.0,1047500000.0,1047500000.0,,,647600000.0,647600000.0,2023-09-30,,
61821421.0,61821421.0,3073400000.0,4725200000.0,3946000000.0,12378400000.0,2748700000.0,3946000000.0,380000000.0,8033200000.0,11978800000.0,8035600000.0,2400000.0,8033200000.0,-49200000.0,-49200000.0,4562600000.0,3519200000.0,600000.0,600000.0,0.0,7089300000.0,5919100000.0,389100000.0,0.0,874600000.0,874600000.0,4272300000.0,326700000.0,3945600000.0,383100000.0,1170200000.0,177900000.0,452900000.0,53300000.0,399600000.0,399600000.0,539400000.0,142800000.0,40500000.0,396600000.0,53300000.0,343300000.0,15124900000.0,11206000000.0,561300000.0,4087200000.0,697700000.0,3389500000.0,6557500000.0,-4522000000.0,11079500000.0,333000000.0,3607500000.0,5379700000.0,160300000.0,1599000000.0,3918900000.0,87600000.0,807100000.0,10500000.0,988600000.0,-402700000.0,1151800000.0,25000000.0,214500000.0,753300000.0,746700000.0,,,1271800000.0,1271800000.0,2023-12-31,-11700000.0,18300000.0
