free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_receivables,other_non_cash_items,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,pension_and_employee_benefit_expense,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
2000000.0,0.0,-735000000.0,1100000000.0,-800000000.0,186000000.0,1000000.0,511000000.0,418000000.0,93000000.0,93000000.0,93000000.0,-3000000.0,-269000000.0,-269000000.0,0.0,0.0,365000000.0,-35000000.0,-35000000.0,0.0,400000000.0,-700000000.0,1100000000.0,-802000000.0,-802000000.0,118000000.0,,,-796000000.0,4000000.0,-800000000.0,802000000.0,802000000.0,379000000.0,428000000.0,-142000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,,-154000000.0,5000000.0,202000000.0,202000000.0,320000000.0,320000000.0,320000000.0,-738000000.0,-60000000.0,-711000000.0,788000000.0,2022-12-31
1098000000.0,0.0,-950000000.0,900000000.0,-739000000.0,148000000.0,,1254000000.0,511000000.0,743000000.0,-380000000.0,-380000000.0,-46000000.0,-284000000.0,-284000000.0,0.0,0.0,-50000000.0,-950000000.0,-950000000.0,,900000000.0,,900000000.0,-714000000.0,-714000000.0,5000000.0,,,-719000000.0,20000000.0,-739000000.0,1837000000.0,1837000000.0,932000000.0,963000000.0,-186000000.0,85000000.0,85000000.0,85000000.0,85000000.0,,70000000.0,-108000000.0,3000000.0,213000000.0,213000000.0,330000000.0,330000000.0,330000000.0,-820000000.0,9000000.0,-829000000.0,1287000000.0,2023-03-31
-133000000.0,0.0,-1550000000.0,997000000.0,-705000000.0,199000000.0,,597000000.0,1254000000.0,-657000000.0,-824000000.0,-824000000.0,14000000.0,-285000000.0,-285000000.0,0.0,0.0,-553000000.0,-53000000.0,-1050000000.0,,-500000000.0,,0.0,-405000000.0,-405000000.0,10000000.0,,,-705000000.0,0.0,-705000000.0,572000000.0,572000000.0,46000000.0,415000000.0,-12000000.0,-88000000.0,-88000000.0,-88000000.0,-88000000.0,,1000000.0,-197000000.0,2000000.0,164000000.0,164000000.0,325000000.0,325000000.0,325000000.0,-359000000.0,10000000.0,-369000000.0,591000000.0,2023-06-30
-229000000.0,0.0,-580000000.0,653000000.0,-916000000.0,154000000.0,34000000.0,100000000.0,597000000.0,-497000000.0,-273000000.0,-273000000.0,-62000000.0,-284000000.0,-284000000.0,0.0,0.0,73000000.0,-502000000.0,-255000000.0,-247000000.0,575000000.0,-325000000.0,900000000.0,-911000000.0,-911000000.0,4000000.0,1000000.0,1000000.0,-916000000.0,0.0,-916000000.0,687000000.0,687000000.0,4000000.0,-66000000.0,1000000.0,3000000.0,-17000000.0,3000000.0,3000000.0,66000000.0,0.0,-91000000.0,-1000000.0,-84000000.0,-84000000.0,332000000.0,332000000.0,332000000.0,388000000.0,338000000.0,50000000.0,139000000.0,2023-09-30
-255000000.0,0.0,-745000000.0,1250000000.0,-965000000.0,182000000.0,47000000.0,99000000.0,100000000.0,-1000000.0,217000000.0,217000000.0,-4000000.0,-284000000.0,-284000000.0,0.0,0.0,505000000.0,255000000.0,5000000.0,250000000.0,250000000.0,-750000000.0,1000000000.0,-928000000.0,-928000000.0,20000000.0,0.0,0.0,-948000000.0,17000000.0,-965000000.0,710000000.0,710000000.0,325000000.0,206000000.0,-4000000.0,-10000000.0,,-10000000.0,-10000000.0,,,-142000000.0,-1000000.0,62000000.0,62000000.0,337000000.0,337000000.0,337000000.0,-417000000.0,9000000.0,-433000000.0,546000000.0,2023-12-31
