free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
1136000000.0,-1032000000.0,-3652000000.0,4115000000.0,-2651000000.0,1258000000.0,439000000.0,645000000.0,480000000.0,165000000.0,-854000000.0,-854000000.0,-285000000.0,0.0,-1032000000.0,-1032000000.0,463000000.0,463000000.0,-3652000000.0,4115000000.0,-2768000000.0,-2768000000.0,-117000000.0,-2920000000.0,-2920000000.0,269000000.0,3787000000.0,3787000000.0,41000000.0,227000000.0,227000000.0,227000000.0,-106000000.0,-80000000.0,-80000000.0,137000000.0,110000000.0,-78000000.0,-78000000.0,2192000000.0,2192000000.0,1385000000.0,2022-12-31
664000000.0,-912000000.0,-6740000000.0,7104000000.0,-2659000000.0,1189000000.0,61000000.0,534000000.0,645000000.0,-111000000.0,-695000000.0,-695000000.0,-149000000.0,2000000.0,-912000000.0,-912000000.0,364000000.0,364000000.0,-6740000000.0,7104000000.0,-2739000000.0,-2739000000.0,-80000000.0,-2464000000.0,-2464000000.0,-195000000.0,3323000000.0,3323000000.0,-352000000.0,-86000000.0,-86000000.0,-86000000.0,-336000000.0,70000000.0,70000000.0,101000000.0,208000000.0,-23000000.0,-23000000.0,2206000000.0,2206000000.0,1183000000.0,2023-03-31
668000000.0,-326000000.0,-3995000000.0,3944000000.0,-2643000000.0,1243000000.0,845000000.0,478000000.0,534000000.0,-56000000.0,-517000000.0,-517000000.0,-143000000.0,3000000.0,-326000000.0,-326000000.0,-51000000.0,-51000000.0,-3995000000.0,3944000000.0,-2850000000.0,-2850000000.0,-207000000.0,-2834000000.0,-2834000000.0,191000000.0,3311000000.0,3311000000.0,-492000000.0,-454000000.0,-454000000.0,-454000000.0,-25000000.0,-13000000.0,-13000000.0,90000000.0,168000000.0,-40000000.0,-40000000.0,2172000000.0,2172000000.0,1413000000.0,2023-06-30
1097000000.0,-783000000.0,-3650000000.0,3543000000.0,-2847000000.0,1234000000.0,243000000.0,571000000.0,478000000.0,93000000.0,-957000000.0,-957000000.0,-83000000.0,16000000.0,-783000000.0,-783000000.0,-107000000.0,-107000000.0,-3650000000.0,3543000000.0,-2894000000.0,-2894000000.0,-47000000.0,-2961000000.0,-2961000000.0,114000000.0,3944000000.0,3944000000.0,163000000.0,404000000.0,404000000.0,404000000.0,-173000000.0,-68000000.0,-68000000.0,34000000.0,164000000.0,17000000.0,17000000.0,2130000000.0,2130000000.0,1436000000.0,2023-09-30
1061000000.0,-1194000000.0,-7553000000.0,7471000000.0,-2794000000.0,1354000000.0,321000000.0,709000000.0,571000000.0,138000000.0,-1073000000.0,-1073000000.0,202000000.0,1000000.0,-1194000000.0,-1194000000.0,-82000000.0,-82000000.0,-7553000000.0,7471000000.0,-2644000000.0,-2644000000.0,150000000.0,-2856000000.0,-2856000000.0,62000000.0,3855000000.0,3855000000.0,234000000.0,305000000.0,305000000.0,305000000.0,-38000000.0,-33000000.0,-33000000.0,86000000.0,152000000.0,-34000000.0,-34000000.0,2188000000.0,2188000000.0,1229000000.0,2023-12-31
358000000.0,-516000000.0,-5716000000.0,5921000000.0,-2854000000.0,1236000000.0,78000000.0,661000000.0,709000000.0,-48000000.0,-353000000.0,-353000000.0,-44000000.0,2000000.0,-516000000.0,-516000000.0,205000000.0,205000000.0,-5716000000.0,5921000000.0,-2907000000.0,-2907000000.0,-53000000.0,-2791000000.0,-2791000000.0,-63000000.0,3212000000.0,3212000000.0,-516000000.0,-111000000.0,-111000000.0,-111000000.0,-366000000.0,-39000000.0,-39000000.0,23000000.0,214000000.0,21000000.0,21000000.0,2190000000.0,2190000000.0,1280000000.0,2024-03-31
