free_cash_flow,repayment_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,net_income_from_continuing_operations,date
141200000.0,0.0,-1800000.0,2000000.0,10100000.0,270700000.0,220000000.0,52000000.0,24600000.0,24600000.0,24600000.0,0.0,0.0,0.0,-115600000.0,-115600000.0,-71100000.0,162200000.0,-233300000.0,-1800000.0,143000000.0,143000000.0,-1500000.0,3500000.0,37600000.0,3900000.0,-46500000.0,-46500000.0,1300000.0,43500000.0,-7200000.0,13500000.0,13500000.0,4400000.0,4400000.0,,,3900000.0,0.0,89000000.0,2022-12-31
-133700000.0,,-8500000.0,600000.0,200000.0,111600000.0,270700000.0,-159100000.0,8200000.0,8200000.0,8200000.0,,,,-42100000.0,-42100000.0,-33600000.0,203900000.0,-237500000.0,-8500000.0,-125200000.0,-125200000.0,-57500000.0,-24300000.0,6700000.0,1800000.0,-41700000.0,-41700000.0,-2200000.0,39900000.0,-2200000.0,-31600000.0,-31600000.0,5000000.0,5000000.0,900000.0,900000.0,4100000.0,,-76600000.0,2023-03-31
172800000.0,,-6800000.0,1300000.0,3200000.0,168200000.0,111600000.0,56600000.0,2900000.0,2900000.0,2900000.0,,,,-125900000.0,-125900000.0,-119100000.0,204700000.0,-323800000.0,-6800000.0,179600000.0,179600000.0,93400000.0,71400000.0,16200000.0,1600000.0,4200000.0,4200000.0,-4100000.0,68500000.0,-37300000.0,-41500000.0,-41500000.0,5100000.0,5100000.0,900000.0,900000.0,4200000.0,,95500000.0,2023-06-30
204400000.0,0.0,-7600000.0,0.0,1600000.0,301700000.0,168200000.0,133500000.0,18800000.0,18800000.0,18800000.0,0.0,,,-97300000.0,-97300000.0,-89700000.0,273000000.0,-362700000.0,-7600000.0,212000000.0,212000000.0,46000000.0,-50900000.0,124400000.0,2900000.0,-30400000.0,-30400000.0,-6300000.0,47800000.0,40100000.0,-4200000.0,-4200000.0,5500000.0,5500000.0,900000.0,900000.0,4600000.0,,83100000.0,2023-09-30
118100000.0,0.0,-5400000.0,1900000.0,46500000.0,259100000.0,301700000.0,-42900000.0,35400000.0,35400000.0,35400000.0,0.0,,,-201800000.0,-201800000.0,-196400000.0,290800000.0,-487200000.0,-5400000.0,123500000.0,123500000.0,-53700000.0,51600000.0,-83000000.0,-900000.0,-21400000.0,-21400000.0,12400000.0,38100000.0,-29000000.0,20600000.0,20600000.0,5700000.0,5700000.0,800000.0,800000.0,4900000.0,,147700000.0,2023-12-31
