symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
AJG,Finance,39169652747.41631,214246000.0,2023-03-31,0.07666952622398195,45463380963.18144,48949036842.16896,182.82559649849384,228.4711819225048
AJG,Finance,45463380963.18144,215506000.0,2023-06-30,0.21881450867441482,49947329920.176216,60876530376.25848,210.9610913996893,282.4818351983633
AJG,Finance,49947329920.176216,215911000.0,2023-09-30,0.046305393385893553,48256675336.30845,50491219671.25156,231.33295626520285,233.85200231230255
AJG,Finance,48256675336.30845,216700000.0,2023-12-31,0.03612939601029961,,,222.68885711263704,
