free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_inventory,change_in_receivables,changes_in_account_receivables,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date,gain_loss_on_sale_of_business
3763000000.0,-1320000000.0,-1743000000.0,9036000000.0,,-1587000000.0,14127000000.0,11355000000.0,119000000.0,2653000000.0,1700000000.0,1700000000.0,-1741000000.0,422000000.0,-2954000000.0,-2954000000.0,-1320000000.0,-1320000000.0,,7293000000.0,7293000000.0,-1742000000.0,9035000000.0,0.0,-1000000.0,1000000.0,-4397000000.0,-4397000000.0,256000000.0,14064000000.0,15285000000.0,-1221000000.0,-17130000000.0,-17130000000.0,-1587000000.0,-1587000000.0,5350000000.0,5350000000.0,-1239000000.0,2029000000.0,-3876000000.0,957000000.0,-650000000.0,301000000.0,301000000.0,213000000.0,-3000000.0,429000000.0,825000000.0,825000000.0,1772000000.0,1772000000.0,-167000000.0,3520000000.0,2022-12-31,
2394000000.0,-3537000000.0,-5888000000.0,18768000000.0,,-863000000.0,26865000000.0,14127000000.0,28000000.0,12710000000.0,6138000000.0,6138000000.0,-252000000.0,-11000000.0,-2942000000.0,-2942000000.0,-3537000000.0,-3537000000.0,,12880000000.0,5706000000.0,-5388000000.0,11094000000.0,7174000000.0,-500000000.0,7674000000.0,3315000000.0,3315000000.0,186000000.0,3992000000.0,7766000000.0,-3774000000.0,0.0,0.0,-863000000.0,-863000000.0,3257000000.0,3257000000.0,2263000000.0,6328000000.0,-915000000.0,-2572000000.0,-524000000.0,-54000000.0,-54000000.0,306000000.0,1000000.0,426000000.0,-1543000000.0,-1543000000.0,1880000000.0,1880000000.0,-8000000.0,-68000000.0,2023-03-31,
3058000000.0,-381000000.0,-8224000000.0,1127000000.0,,-1124000000.0,21183000000.0,26865000000.0,-97000000.0,-5585000000.0,-5991000000.0,-5991000000.0,73000000.0,265000000.0,-3092000000.0,-3092000000.0,3860000000.0,-381000000.0,,-7097000000.0,-7096000000.0,-8223000000.0,1127000000.0,-1000000.0,-1000000.0,0.0,-3776000000.0,-3776000000.0,-51000000.0,-2601000000.0,4111000000.0,-6712000000.0,0.0,0.0,-1124000000.0,-1124000000.0,4182000000.0,4182000000.0,-2401000000.0,-2921000000.0,-229000000.0,1511000000.0,-217000000.0,-545000000.0,-545000000.0,382000000.0,-1000000.0,-38000000.0,-799000000.0,-799000000.0,1934000000.0,1934000000.0,-39000000.0,5144000000.0,2023-06-30,
6522000000.0,-920000000.0,-8035000000.0,614000000.0,0.0,-967000000.0,19728000000.0,21183000000.0,-168000000.0,-1287000000.0,-11317000000.0,-11317000000.0,-758000000.0,653000000.0,-2871000000.0,-2871000000.0,-920000000.0,-920000000.0,0.0,-7421000000.0,254000000.0,-8034000000.0,8288000000.0,-7675000000.0,-1000000.0,-7674000000.0,2541000000.0,2541000000.0,-907000000.0,4415000000.0,3910000000.0,505000000.0,0.0,0.0,-967000000.0,-967000000.0,7489000000.0,7489000000.0,-602000000.0,-1147000000.0,-222000000.0,1725000000.0,-706000000.0,-252000000.0,-252000000.0,296000000.0,0.0,432000000.0,560000000.0,560000000.0,1829000000.0,1829000000.0,-21054000000.0,26028000000.0,2023-09-30,
5804000000.0,-216000000.0,-2377000000.0,1281000000.0,0.0,-2059000000.0,21859000000.0,19728000000.0,125000000.0,2006000000.0,-4655000000.0,-4655000000.0,-665000000.0,187000000.0,-2865000000.0,-2865000000.0,-216000000.0,-216000000.0,0.0,-1096000000.0,-47000000.0,-1328000000.0,1281000000.0,-1049000000.0,-1049000000.0,0.0,-1202000000.0,-1202000000.0,-1821000000.0,2678000000.0,3603000000.0,-925000000.0,0.0,0.0,-1589000000.0,-1589000000.0,7863000000.0,7863000000.0,3247000000.0,3328000000.0,-2114000000.0,1682000000.0,124000000.0,227000000.0,227000000.0,178000000.0,0.0,475000000.0,-2412000000.0,-2412000000.0,1843000000.0,1843000000.0,0.0,4049000000.0,2023-12-31,117000000.0
