free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,pension_and_employee_benefit_expense,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
2125000000.0,-1373000000.0,-3155000000.0,5302000000.0,199000000.0,-241000000.0,9627000000.0,7449000000.0,166000000.0,2012000000.0,279000000.0,279000000.0,-3000000.0,-691000000.0,,-1174000000.0,-1373000000.0,199000000.0,2147000000.0,-772000000.0,-3123000000.0,2351000000.0,2919000000.0,-32000000.0,2951000000.0,-633000000.0,-633000000.0,0.0,-410000000.0,-33000000.0,-377000000.0,0.0,0.0,0.0,18000000.0,18000000.0,-241000000.0,2366000000.0,2366000000.0,1366000000.0,107000000.0,1388000000.0,1178000000.0,210000000.0,210000000.0,-50000000.0,-79000000.0,-79000000.0,-213000000.0,25000000.0,-388000000.0,-388000000.0,299000000.0,299000000.0,136000000.0,136000000.0,163000000.0,256000000.0,268000000.0,-12000000.0,1021000000.0,2022-12-31
-977000000.0,-699000000.0,-4657000000.0,4105000000.0,37000000.0,-193000000.0,6869000000.0,9627000000.0,28000000.0,-2786000000.0,-1973000000.0,-1973000000.0,-34000000.0,-725000000.0,-725000000.0,-662000000.0,-699000000.0,37000000.0,-552000000.0,811000000.0,-3294000000.0,4105000000.0,-1363000000.0,-1363000000.0,0.0,-29000000.0,-29000000.0,,153000000.0,386000000.0,-233000000.0,0.0,,0.0,11000000.0,11000000.0,-193000000.0,-784000000.0,-784000000.0,-1019000000.0,110000000.0,-469000000.0,-583000000.0,114000000.0,114000000.0,-238000000.0,-422000000.0,-422000000.0,-1604000000.0,59000000.0,225000000.0,225000000.0,283000000.0,283000000.0,122000000.0,122000000.0,161000000.0,-136000000.0,-136000000.0,,1408000000.0,2023-03-31
1127000000.0,-477000000.0,-4657000000.0,6861000000.0,78000000.0,-233000000.0,8626000000.0,6869000000.0,-33000000.0,1790000000.0,1110000000.0,1110000000.0,-4000000.0,-691000000.0,-691000000.0,-399000000.0,-477000000.0,78000000.0,2204000000.0,-741000000.0,-4636000000.0,3895000000.0,2945000000.0,-21000000.0,2966000000.0,-680000000.0,-680000000.0,,212000000.0,246000000.0,-34000000.0,-661000000.0,,-661000000.0,2000000.0,2000000.0,-233000000.0,1360000000.0,1360000000.0,58000000.0,98000000.0,143000000.0,143000000.0,0.0,0.0,-100000000.0,-83000000.0,-83000000.0,-367000000.0,50000000.0,-29000000.0,-29000000.0,284000000.0,284000000.0,118000000.0,118000000.0,166000000.0,-137000000.0,-137000000.0,,1501000000.0,2023-06-30
1560000000.0,-1011000000.0,-3580000000.0,2746000000.0,36000000.0,-249000000.0,7770000000.0,8626000000.0,-56000000.0,-800000000.0,-2564000000.0,-2564000000.0,-27000000.0,-728000000.0,,-975000000.0,-1011000000.0,36000000.0,-834000000.0,-827000000.0,-3554000000.0,2727000000.0,-7000000.0,-26000000.0,19000000.0,-45000000.0,-45000000.0,,251000000.0,388000000.0,-137000000.0,-55000000.0,,-55000000.0,8000000.0,8000000.0,-249000000.0,1809000000.0,1809000000.0,66000000.0,-67000000.0,82000000.0,100000000.0,-18000000.0,-18000000.0,-110000000.0,161000000.0,161000000.0,75000000.0,39000000.0,-28000000.0,-28000000.0,308000000.0,308000000.0,142000000.0,142000000.0,166000000.0,-137000000.0,-137000000.0,,1486000000.0,2023-09-30
2591000000.0,-1528000000.0,-2500000000.0,2265000000.0,45000000.0,-364000000.0,7925000000.0,7770000000.0,75000000.0,80000000.0,-2336000000.0,-2336000000.0,93000000.0,-711000000.0,,-1483000000.0,-1528000000.0,45000000.0,-235000000.0,85000000.0,-2179000000.0,2264000000.0,-320000000.0,-321000000.0,1000000.0,-539000000.0,-539000000.0,,-199000000.0,-43000000.0,-156000000.0,2000000.0,,-2000000.0,22000000.0,22000000.0,-364000000.0,2955000000.0,2955000000.0,1256000000.0,-124000000.0,1256000000.0,834000000.0,422000000.0,422000000.0,-178000000.0,302000000.0,302000000.0,83000000.0,54000000.0,-15000000.0,-15000000.0,301000000.0,301000000.0,135000000.0,135000000.0,166000000.0,-1000000.0,4000000.0,-5000000.0,1277000000.0,2023-12-31
215000000.0,-671000000.0,-3043000000.0,7933000000.0,144000000.0,-233000000.0,11756000000.0,7925000000.0,-40000000.0,3871000000.0,3696000000.0,3696000000.0,36000000.0,-703000000.0,-703000000.0,-527000000.0,-671000000.0,144000000.0,4890000000.0,-247000000.0,-2470000000.0,2223000000.0,5137000000.0,-573000000.0,5710000000.0,-273000000.0,-273000000.0,,-40000000.0,198000000.0,-238000000.0,,,,0.0,0.0,-233000000.0,448000000.0,448000000.0,-1009000000.0,64000000.0,-986000000.0,-605000000.0,-381000000.0,-381000000.0,-140000000.0,53000000.0,53000000.0,-214000000.0,53000000.0,3000000.0,3000000.0,291000000.0,291000000.0,125000000.0,125000000.0,166000000.0,-151000000.0,-151000000.0,,1475000000.0,2024-03-31
