preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_revenue,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_debt_and_capital_lease_obligation,current_debt,line_of_credit,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,other_payable,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,investments_and_advances,investmentin_financial_assets,available_for_sale_securities,long_term_equity_investment,investmentsin_joint_venturesat_cost,investment_properties,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,gross_ppe,other_properties,current_assets,restricted_cash,receivables,notes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
9200000.0,353516901.0,353516901.0,4446843000.0,4536753000.0,6365379000.0,11011893000.0,-229197000.0,6365471000.0,20755000.0,6495895000.0,92000.0,10881985000.0,7174658000.0,678671000.0,6495987000.0,1332000.0,1332000.0,-440791000.0,6931819000.0,3627000.0,3535000.0,92000.0,5000401000.0,4503109000.0,69434000.0,26922000.0,26922000.0,4406753000.0,20755000.0,4385998000.0,497292000.0,130000000.0,130000000.0,130000000.0,367292000.0,190601000.0,40126000.0,176691000.0,119386000.0,51586000.0,5719000.0,12175059000.0,11906964000.0,105811000.0,10237000.0,133013000.0,25666000.0,25666000.0,107347000.0,107347000.0,11518495000.0,130516000.0,10237000.0,120279000.0,19129000.0,19129000.0,19129000.0,268095000.0,148805000.0,50135000.0,2383000.0,47752000.0,69155000.0,69155000.0,2022-12-31
9200000.0,361781367.0,361781367.0,4126186000.0,4401653000.0,6703753000.0,11215462000.0,71041000.0,6703845000.0,19908000.0,6833717000.0,92000.0,11215554000.0,7517904000.0,684095000.0,6833809000.0,1212000.0,1212000.0,-403303000.0,7232191000.0,3709000.0,3617000.0,92000.0,4902109000.0,4512552000.0,76749000.0,34150000.0,34150000.0,4401653000.0,19908000.0,4381745000.0,389557000.0,,,0.0,389557000.0,169587000.0,33195000.0,219970000.0,121342000.0,93051000.0,5577000.0,12420013000.0,11959415000.0,105106000.0,9685000.0,134333000.0,25666000.0,25666000.0,108667000.0,108667000.0,11571758000.0,129964000.0,9685000.0,120279000.0,18254000.0,18254000.0,18254000.0,460598000.0,153256000.0,51783000.0,2359000.0,49424000.0,255559000.0,255559000.0,2023-03-31
9200000.0,362000767.0,362000767.0,4178438000.0,4397087000.0,6734166000.0,11241519000.0,-48017000.0,6734258000.0,19048000.0,6863480000.0,92000.0,11241611000.0,7550245000.0,686673000.0,6863572000.0,1090000.0,1090000.0,-385434000.0,7244204000.0,3712000.0,3620000.0,92000.0,4972193000.0,4514461000.0,87040000.0,30334000.0,30334000.0,4397087000.0,19048000.0,4378039000.0,457732000.0,,,0.0,457732000.0,201846000.0,39872000.0,255886000.0,122692000.0,129269000.0,3925000.0,12522438000.0,12112723000.0,113978000.0,9035000.0,134017000.0,25666000.0,25666000.0,108351000.0,108351000.0,11718025000.0,129314000.0,9035000.0,120279000.0,17389000.0,17389000.0,17389000.0,409715000.0,162169000.0,47945000.0,2034000.0,45911000.0,199601000.0,199601000.0,2023-06-30
9200000.0,362055923.0,362055923.0,4305532000.0,4393861000.0,6735950000.0,11239644000.0,-198539000.0,6736042000.0,18815000.0,6864598000.0,92000.0,11239736000.0,7550536000.0,685846000.0,6864690000.0,965000.0,965000.0,-391452000.0,7251465000.0,3712000.0,3620000.0,92000.0,5008841000.0,4512162000.0,94251000.0,24050000.0,24050000.0,4393861000.0,18815000.0,4375046000.0,496679000.0,,,0.0,496679000.0,203424000.0,33120000.0,293255000.0,121796000.0,165391000.0,6068000.0,12559377000.0,12261237000.0,116355000.0,,143016000.0,25666000.0,25666000.0,117350000.0,117350000.0,11856073000.0,128648000.0,8369000.0,120279000.0,17145000.0,17145000.0,17145000.0,298140000.0,173133000.0,55493000.0,1720000.0,53773000.0,69514000.0,69514000.0,2023-09-30
9200000.0,364931506.0,364931506.0,4402262000.0,4479935000.0,6847153000.0,11429079000.0,-240627000.0,6847245000.0,18288000.0,6967432000.0,92000.0,11339171000.0,7652883000.0,685359000.0,6967524000.0,843000.0,843000.0,-394908000.0,7357848000.0,3741000.0,3649000.0,92000.0,5035307000.0,4528943000.0,108688000.0,30320000.0,30320000.0,4389935000.0,18288000.0,4371647000.0,506364000.0,90000000.0,90000000.0,90000000.0,416364000.0,201716000.0,40017000.0,214648000.0,119577000.0,59015000.0,36056000.0,12688190000.0,12422453000.0,136640000.0,7630000.0,139864000.0,25666000.0,25666000.0,114198000.0,114198000.0,12001417000.0,120279000.0,,120279000.0,16623000.0,16623000.0,16623000.0,265737000.0,162476000.0,43876000.0,1053000.0,42823000.0,59385000.0,59385000.0,2023-12-31
