symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
JNPR,Telecommunications,10128151725.382584,321400000.0,2023-03-31,0.09587007696236442,9640396532.033648,10564622089.507423,31.512606488433676,32.87063500157879
JNPR,Telecommunications,9640396532.033648,317800000.0,2023-06-30,-0.04444713211460282,8788369773.05354,8397751940.678647,30.334790849696812,26.424644243796877
JNPR,Telecommunications,8788369773.05354,318868479.0,2023-09-30,-0.07838257781553888,9355153459.842796,8621872415.80036,27.561111717955473,27.03896115050105
JNPR,Telecommunications,9355153459.842796,320272100.0,2023-12-31,0.10517239106954272,11982636758.708954,13242879317.94017,29.21001691949688,41.3488384343818
JNPR,Telecommunications,11982636758.708954,324900000.0,2024-03-31,0.2235455595203163,,,36.88099956512451,
