ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_revenue,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_deferred_liabilities,current_deferred_revenue,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,investments_and_advances,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,prepaid_assets,inventory,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date,other_equity_adjustments,derivative_product_liabilities
322900000.0,322900000.0,721200000.0,1719000000.0,580200000.0,6076400000.0,1538200000.0,580200000.0,117700000.0,4475100000.0,6076400000.0,4475100000.0,4475100000.0,4200000.0,-2375500000.0,6846400000.0,0.0,0.0,0.0,4851600000.0,2772700000.0,131700000.0,279400000.0,642600000.0,642600000.0,1719000000.0,117700000.0,1601300000.0,2078900000.0,1020500000.0,1020500000.0,306100000.0,752300000.0,404900000.0,347400000.0,347400000.0,9326700000.0,5709600000.0,866700000.0,139600000.0,3894900000.0,160500000.0,3734400000.0,808400000.0,-1255700000.0,2064100000.0,189200000.0,12100000.0,141600000.0,1205700000.0,271900000.0,243600000.0,0.0,3617100000.0,141000000.0,539000000.0,619400000.0,1227300000.0,1227300000.0,-11100000.0,1238400000.0,1090400000.0,210300000.0,880100000.0,2022-12-31,,
321400000.0,321400000.0,693200000.0,1722200000.0,557500000.0,6051900000.0,1583900000.0,557500000.0,105500000.0,4435200000.0,6051900000.0,4435200000.0,4435200000.0,8300000.0,-2381200000.0,6808100000.0,0.0,0.0,0.0,4881100000.0,2806900000.0,119300000.0,279800000.0,685600000.0,685600000.0,1722200000.0,105500000.0,1616700000.0,2074200000.0,1074300000.0,1074300000.0,228400000.0,771500000.0,414000000.0,357500000.0,357500000.0,9316300000.0,5658200000.0,884200000.0,92600000.0,3877700000.0,143300000.0,3734400000.0,803700000.0,,803700000.0,,,803700000.0,,,,,3658100000.0,180600000.0,555800000.0,761500000.0,1061800000.0,1061800000.0,,,1098400000.0,174900000.0,923500000.0,2023-03-31,,
317800000.0,317800000.0,513200000.0,1698100000.0,494300000.0,5957500000.0,1488800000.0,494300000.0,95500000.0,4354900000.0,5957500000.0,4354900000.0,4354900000.0,31100000.0,-2425900000.0,6749700000.0,0.0,0.0,0.0,5020600000.0,2758400000.0,135800000.0,197200000.0,727300000.0,727300000.0,1698100000.0,95500000.0,1602600000.0,2262200000.0,1037900000.0,1037900000.0,280100000.0,944200000.0,572400000.0,371800000.0,371800000.0,9375500000.0,5624500000.0,888200000.0,62300000.0,3860600000.0,126200000.0,3734400000.0,813400000.0,,813400000.0,,,813400000.0,,,,,3751000000.0,149500000.0,533200000.0,925700000.0,908500000.0,908500000.0,,,1234100000.0,144700000.0,1089400000.0,2023-06-30,,
318868479.0,318868479.0,345000000.0,1679200000.0,487900000.0,5919700000.0,1634500000.0,487900000.0,90700000.0,4331200000.0,5919700000.0,4331200000.0,4331200000.0,22100000.0,-2419800000.0,6728900000.0,0.0,0.0,0.0,5073600000.0,2836800000.0,154100000.0,201100000.0,802400000.0,802400000.0,1679200000.0,90700000.0,1588500000.0,2236800000.0,1037600000.0,1037600000.0,221600000.0,977600000.0,653200000.0,324400000.0,324400000.0,9404800000.0,5533500000.0,841300000.0,40900000.0,3843300000.0,109000000.0,3734300000.0,808000000.0,,808000000.0,,,808000000.0,,,,,3871300000.0,109600000.0,471000000.0,976300000.0,937300000.0,937300000.0,,,1377100000.0,133600000.0,1243500000.0,2023-09-30,,
320272100.0,320272100.0,548700000.0,1699700000.0,666500000.0,6109500000.0,1691500000.0,666500000.0,82900000.0,4492700000.0,6109500000.0,4492700000.0,4492700000.0,49100000.0,-2296400000.0,6740000000.0,0.0,0.0,0.0,5025800000.0,2921800000.0,122700000.0,204500000.0,894900000.0,894900000.0,1699700000.0,82900000.0,1616800000.0,2104000000.0,1130000000.0,1130000000.0,292200000.0,681800000.0,386700000.0,295100000.0,295100000.0,9518500000.0,5723000000.0,978700000.0,116800000.0,3826200000.0,91800000.0,3734400000.0,801300000.0,-1293100000.0,2094400000.0,185900000.0,4100000.0,111400000.0,1256600000.0,292800000.0,243600000.0,0.0,3795500000.0,134200000.0,457300000.0,952400000.0,1044100000.0,1044100000.0,-9800000.0,1053900000.0,1207500000.0,139400000.0,1068100000.0,2023-12-31,49100000.0,
324900000.0,324900000.0,621000000.0,1821400000.0,672300000.0,6172000000.0,1510900000.0,672300000.0,130600000.0,4481200000.0,6172000000.0,4481200000.0,4481200000.0,12100000.0,-2307000000.0,6776100000.0,0.0,0.0,0.0,4997000000.0,2967000000.0,136400000.0,173500000.0,919400000.0,919400000.0,1821400000.0,130600000.0,1690800000.0,2030000000.0,1205500000.0,1205500000.0,210900000.0,613600000.0,363400000.0,250200000.0,250200000.0,9478200000.0,5937300000.0,1004200000.0,277200000.0,3808900000.0,74600000.0,3734300000.0,847000000.0,,847000000.0,,,847000000.0,,,,,3540900000.0,126200000.0,383900000.0,958200000.0,814900000.0,814900000.0,,,1257700000.0,187900000.0,1069800000.0,2024-03-31,12100000.0,-83700000.0
