free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,amortization_of_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
-610000000.0,-250000000.0,,-79000000.0,,,4058000000.0,4950000000.0,-892000000.0,-258000000.0,-258000000.0,0.0,-8000000.0,-8000000.0,-250000000.0,-250000000.0,,,,-103000000.0,-103000000.0,-5000000.0,-19000000.0,-19000000.0,0.0,0.0,0.0,-79000000.0,-531000000.0,-531000000.0,-959000000.0,-155000000.0,-25000000.0,-87000000.0,-692000000.0,-73000000.0,25000000.0,4000000.0,48000000.0,48000000.0,103000000.0,103000000.0,321000000.0,2022-12-31
1484000000.0,-1250000000.0,,-84000000.0,,,4146000000.0,4058000000.0,88000000.0,-1383000000.0,-1383000000.0,3000000.0,-136000000.0,-136000000.0,-1250000000.0,-1250000000.0,,,,-97000000.0,-97000000.0,-8000000.0,-5000000.0,-5000000.0,0.0,0.0,0.0,-84000000.0,1568000000.0,1568000000.0,684000000.0,-170000000.0,-48000000.0,642000000.0,260000000.0,719000000.0,23000000.0,4000000.0,82000000.0,82000000.0,106000000.0,106000000.0,-50000000.0,2023-03-31
373000000.0,-250000000.0,0.0,-120000000.0,,,4272000000.0,4146000000.0,126000000.0,-247000000.0,-247000000.0,11000000.0,-8000000.0,-8000000.0,-250000000.0,-250000000.0,0.0,0.0,0.0,-120000000.0,-120000000.0,-1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,-120000000.0,493000000.0,493000000.0,638000000.0,-5000000.0,132000000.0,-77000000.0,588000000.0,-838000000.0,19000000.0,4000000.0,87000000.0,87000000.0,103000000.0,103000000.0,369000000.0,2023-06-30
-70000000.0,-250000000.0,,-71000000.0,158000000.0,2000000.0,3829000000.0,4272000000.0,-443000000.0,-386000000.0,-386000000.0,-1000000.0,-135000000.0,-135000000.0,-250000000.0,-250000000.0,,,,-58000000.0,-58000000.0,13000000.0,0.0,0.0,,,,-71000000.0,1000000.0,1000000.0,-751000000.0,-27000000.0,-187000000.0,-253000000.0,-284000000.0,166000000.0,24000000.0,4000000.0,47000000.0,47000000.0,96000000.0,96000000.0,415000000.0,2023-09-30
-615000000.0,-250000000.0,,-79000000.0,29000000.0,89000000.0,4122000000.0,3829000000.0,293000000.0,914000000.0,914000000.0,-61000000.0,-7000000.0,-7000000.0,-250000000.0,-250000000.0,,,,-85000000.0,-85000000.0,0.0,-6000000.0,-6000000.0,,,,-79000000.0,-536000000.0,-536000000.0,-804000000.0,-90000000.0,7000000.0,-152000000.0,-569000000.0,46000000.0,24000000.0,4000000.0,-18000000.0,-18000000.0,97000000.0,97000000.0,115000000.0,2023-12-31
