free_cash_flow,repayment_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
69786000.0,-159000.0,-47629000.0,378227000.0,606800000.0,-228573000.0,-1735000.0,-1735000.0,-1576000.0,-159000.0,-159000.0,-159000.0,-344253000.0,-344253000.0,0.0,-296624000.0,0.0,-296624000.0,0.0,0.0,-47629000.0,117415000.0,117415000.0,36237000.0,37076000.0,-46287000.0,-7790000.0,49649000.0,-57439000.0,-57439000.0,7624000.0,28772000.0,16842000.0,16842000.0,10319000.0,45530000.0,23018000.0,23018000.0,,,2311000.0,2022-10-31
42103000.0,-181000.0,-58449000.0,330441000.0,378227000.0,-47786000.0,-2719000.0,-2719000.0,-2538000.0,-181000.0,-181000.0,-181000.0,-145619000.0,-145619000.0,0.0,-47137000.0,,-247137000.0,,,-58449000.0,100552000.0,100552000.0,-337000.0,-50303000.0,45334000.0,4870000.0,-34061000.0,38931000.0,38931000.0,-4585000.0,3629000.0,718000.0,718000.0,10413000.0,48421000.0,22611000.0,22611000.0,,,6104000.0,2023-01-31
126819000.0,-174000.0,-21573000.0,408685000.0,330441000.0,78244000.0,-4110000.0,-4110000.0,-3936000.0,-174000.0,-174000.0,-174000.0,-66038000.0,-66038000.0,,-44098000.0,350000000.0,-394098000.0,-367000.0,-367000.0,-21573000.0,148392000.0,148392000.0,27420000.0,-3297000.0,298000.0,122366000.0,39399000.0,82967000.0,82967000.0,-10721000.0,-55856000.0,-25370000.0,-25370000.0,12413000.0,48553000.0,28877000.0,28877000.0,8948000.0,8948000.0,22181000.0,2023-04-30
101116000.0,-177000.0,-57640000.0,457103000.0,408685000.0,48418000.0,-4027000.0,-4027000.0,-3850000.0,-177000.0,-177000.0,-177000.0,-106311000.0,-106311000.0,,-48671000.0,0.0,-48671000.0,0.0,0.0,-57640000.0,158756000.0,158756000.0,64778000.0,-6884000.0,-2273000.0,97864000.0,92397000.0,5467000.0,5467000.0,-6139000.0,-6828000.0,-10962000.0,-10962000.0,10433000.0,65996000.0,27795000.0,27795000.0,-29192000.0,-29192000.0,18946000.0,2023-07-31
48523000.0,-124000.0,-31685000.0,469409000.0,457103000.0,12306000.0,-2797000.0,-2797000.0,-2673000.0,-124000.0,-124000.0,-124000.0,-65105000.0,-65105000.0,,-33420000.0,400000000.0,-433420000.0,0.0,0.0,-31685000.0,80208000.0,80208000.0,-18021000.0,-7924000.0,638000.0,-28084000.0,12803000.0,-40887000.0,-40887000.0,-10503000.0,26151000.0,1701000.0,1701000.0,10335000.0,64348000.0,25523000.0,25523000.0,33833000.0,33833000.0,-35810000.0,2023-10-31
66471000.0,-35000.0,-32384000.0,602232000.0,469409000.0,131478000.0,82532000.0,82532000.0,82567000.0,-35000.0,-35000.0,-35000.0,-49909000.0,-49909000.0,,-17525000.0,2328000000.0,-2345525000.0,0.0,0.0,-32384000.0,98855000.0,98855000.0,-4618000.0,11945000.0,-28605000.0,31945000.0,7730000.0,24215000.0,24215000.0,-22736000.0,-4726000.0,7559000.0,7559000.0,8551000.0,60210000.0,27498000.0,27498000.0,-27049000.0,-26658000.0,34263000.0,2024-01-31
