free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_preferred_stock_issuance,preferred_stock_payments,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,other_non_cash_items,net_income_from_continuing_operations,date
-197915000.0,0.0,-208949000.0,460000000.0,0.0,-7408000.0,389987000.0,361500000.0,25345000.0,3142000.0,200982000.0,200982000.0,171401000.0,6674000.0,-228144000.0,0.0,-228144000.0,0.0,0.0,0.0,0.0,251051000.0,255000000.0,-185000000.0,440000000.0,-3949000.0,-23949000.0,20000000.0,-7333000.0,-7333000.0,75000.0,75000.0,-7408000.0,-7408000.0,-190507000.0,-190507000.0,-312777000.0,-650195000.0,293190000.0,2022-12-31
698695000.0,,-247325000.0,247914000.0,,-8877000.0,272249000.0,389987000.0,4711000.0,-122449000.0,-821144000.0,-821144000.0,-579281000.0,9180000.0,-251632000.0,,-251632000.0,,,,,589000.0,,,,589000.0,-247325000.0,247914000.0,-8877000.0,-8877000.0,0.0,0.0,-8877000.0,-8877000.0,707572000.0,707572000.0,49655000.0,450601000.0,207316000.0,2023-03-31
-711302000.0,,-397344000.0,782550000.0,,-12250000.0,276827000.0,272249000.0,-7763000.0,12341000.0,723643000.0,723643000.0,553346000.0,43960000.0,-258869000.0,,-258869000.0,,,,,385206000.0,,,,360206000.0,72656000.0,287550000.0,-12250000.0,-12250000.0,0.0,0.0,-12250000.0,-12250000.0,-699052000.0,-699052000.0,153752000.0,-1185059000.0,332255000.0,2023-06-30
295221000.0,,-282701000.0,254200000.0,,-23050000.0,311827000.0,276827000.0,-16119000.0,51119000.0,-244102000.0,-244102000.0,6697000.0,27286000.0,-249584000.0,,-249584000.0,,,,,-28501000.0,40000000.0,-200000000.0,240000000.0,-68501000.0,-82701000.0,14200000.0,-23050000.0,-23050000.0,0.0,0.0,-23050000.0,-23050000.0,318271000.0,318271000.0,23567000.0,97730000.0,196974000.0,2023-09-30
-583058000.0,,-686494000.0,2011643000.0,,-23006000.0,348274000.0,311827000.0,29672000.0,6775000.0,633729000.0,633729000.0,-426372000.0,5533000.0,-270581000.0,,-270581000.0,,,,,1325149000.0,130000000.0,-545000000.0,675000000.0,1195149000.0,-141494000.0,1336643000.0,-66902000.0,-66902000.0,-43896000.0,-43896000.0,-23006000.0,-23006000.0,-560052000.0,-560052000.0,-653168000.0,-464671000.0,423547000.0,2023-12-31
