ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,current_debt_and_capital_lease_obligation,current_debt,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,dueto_related_parties_current,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,other_investments,investmentin_financial_assets,available_for_sale_securities,long_term_equity_investment,investmentsin_joint_venturesat_cost,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,prepaid_assets,inventory,finished_goods,raw_materials,receivables,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,non_current_deferred_revenue,work_in_process
117168000.0,117168000.0,1717958000.0,3316369000.0,6077130000.0,11199727000.0,2445902000.0,6077130000.0,99269000.0,7982627000.0,11197599000.0,8190847000.0,208220000.0,7982627000.0,-560662000.0,-560662000.0,5601277000.0,2940840000.0,1172000.0,1172000.0,7265675000.0,4524660000.0,57748000.0,219592000.0,219592000.0,341515000.0,480770000.0,480770000.0,3314241000.0,99269000.0,3214972000.0,110794000.0,2741015000.0,2128000.0,2128000.0,145885000.0,2593002000.0,306841000.0,2286161000.0,518377000.0,99284000.0,134876000.0,134876000.0,1533624000.0,15456522000.0,10269605000.0,75951000.0,46434000.0,46434000.0,1150553000.0,18760000.0,299674000.0,299674000.0,832119000.0,832119000.0,1905497000.0,287870000.0,1617627000.0,7091170000.0,-2391333000.0,9482503000.0,2246090000.0,1923841000.0,4446315000.0,492509000.0,373748000.0,0.0,5186917000.0,6724000.0,156436000.0,2076031000.0,1679473000.0,396558000.0,1448584000.0,43963000.0,213651000.0,1190970000.0,-2534000.0,1193504000.0,1499142000.0,1499142000.0,2022-12-31,,
117299000.0,117299000.0,1648826000.0,3235560000.0,7294075000.0,12448295000.0,3152206000.0,7294075000.0,,9212735000.0,12446128000.0,9459070000.0,246335000.0,9212735000.0,-513337000.0,-513337000.0,6792938000.0,2931961000.0,1173000.0,1173000.0,8105288000.0,4599919000.0,686655000.0,193405000.0,193405000.0,,486466000.0,486466000.0,3233393000.0,,3233393000.0,,3505369000.0,2167000.0,2167000.0,,3503202000.0,403336000.0,3099866000.0,1012822000.0,46753000.0,282037000.0,282037000.0,1758254000.0,17564358000.0,10906783000.0,243405000.0,,,1391229000.0,,,,,,1918660000.0,284508000.0,1634152000.0,7353489000.0,-2476768000.0,9830257000.0,,,,,,,6657575000.0,225541000.0,,3180825000.0,2706606000.0,474219000.0,1664475000.0,312560000.0,,1351915000.0,-3283000.0,1355198000.0,1586734000.0,1586734000.0,2023-03-31,,
117340000.0,117340000.0,1915798000.0,3515536000.0,7906077000.0,13330845000.0,3163264000.0,7906077000.0,,9815309000.0,13324598000.0,10088040000.0,272731000.0,9815309000.0,-517946000.0,-517946000.0,7396045000.0,2936036000.0,1174000.0,1174000.0,9021628000.0,4730115000.0,700825000.0,191923000.0,191923000.0,,328078000.0,328078000.0,3509289000.0,,3509289000.0,,4291513000.0,6247000.0,6247000.0,,4285266000.0,672807000.0,3612459000.0,1092398000.0,46654000.0,513339000.0,513339000.0,1960068000.0,19109668000.0,11654891000.0,269694000.0,,,1621424000.0,,,,,,1909232000.0,274409000.0,1634823000.0,7854541000.0,-2542424000.0,10396965000.0,,,,,,,7454777000.0,425358000.0,,3658623000.0,3164540000.0,494083000.0,1771058000.0,426780000.0,,1344278000.0,-3008000.0,1347286000.0,1599738000.0,1599738000.0,2023-06-30,,
117353272.0,117353272.0,2056654000.0,3658322000.0,8031197000.0,13556137000.0,3183950000.0,8031197000.0,,9897815000.0,13393786000.0,10162439000.0,264624000.0,9897815000.0,-700972000.0,-700972000.0,7651638000.0,2945975000.0,1174000.0,1174000.0,8720915000.0,4779303000.0,807051000.0,186752000.0,186752000.0,,289529000.0,289529000.0,3495971000.0,,3495971000.0,,3941612000.0,162351000.0,162351000.0,,3779261000.0,689106000.0,3090155000.0,795088000.0,46661000.0,436238000.0,436238000.0,1812168000.0,18883354000.0,11757792000.0,328518000.0,,,1254041000.0,,,,,,1866618000.0,260541000.0,1606077000.0,8308615000.0,-2620535000.0,10929150000.0,,,,,,,7125562000.0,411926000.0,,3404212000.0,2916284000.0,487928000.0,1707756000.0,528744000.0,,1179012000.0,-2992000.0,1182004000.0,1601668000.0,1601668000.0,2023-09-30,,
117356000.0,117356000.0,3276863000.0,4280444000.0,7520593000.0,13578943000.0,1656457000.0,7520593000.0,113681000.0,9412180000.0,12953182000.0,9665099000.0,252919000.0,9412180000.0,-528526000.0,-528526000.0,6987015000.0,2952517000.0,1174000.0,1174000.0,8605553000.0,5045091000.0,69526000.0,210123000.0,210123000.0,362375000.0,636457000.0,558430000.0,3654683000.0,113681000.0,3541002000.0,111927000.0,3560462000.0,625761000.0,625761000.0,168361000.0,2766340000.0,376474000.0,2389866000.0,550186000.0,46666000.0,255155000.0,255155000.0,1537859000.0,18270652000.0,13053733000.0,137249000.0,22433000.0,22433000.0,1369855000.0,18389000.0,496335000.0,496335000.0,855131000.0,855131000.0,1891587000.0,261858000.0,1629729000.0,9632609000.0,-2738553000.0,12371162000.0,3058257000.0,137405000.0,6173463000.0,699045000.0,613979000.0,1689013000.0,5216919000.0,6595000.0,323927000.0,2161287000.0,1624893000.0,322994000.0,1835210000.0,34817000.0,587233000.0,1213160000.0,-2808000.0,1215968000.0,889900000.0,889900000.0,2023-12-31,78027000.0,213400000.0
