free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,earnings_losses_from_equity_investments,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
506535000.0,-250595000.0,0.0,0.0,-445712000.0,1499142000.0,1382803000.0,72796000.0,43543000.0,-299364000.0,-299364000.0,-3698000.0,1193000.0,-46264000.0,-46264000.0,0.0,0.0,-250595000.0,-250595000.0,-250595000.0,0.0,-609340000.0,-609340000.0,-1896000.0,-1190000.0,-161732000.0,0.0,-161732000.0,-445712000.0,952247000.0,952247000.0,450344000.0,-410466000.0,12348000.0,5825000.0,-585000.0,15371000.0,15371000.0,85561000.0,85561000.0,-367937000.0,-45138000.0,-322799000.0,0.0,1161786000.0,2022-12-31
305372000.0,-713000.0,0.0,,-415608000.0,1586734000.0,1499142000.0,24296000.0,63296000.0,-118676000.0,-118676000.0,-71762000.0,81000.0,-46282000.0,-46282000.0,,,-713000.0,-713000.0,-713000.0,0.0,-539008000.0,-539008000.0,-122267000.0,,-1133000.0,,-1133000.0,-415608000.0,720980000.0,720980000.0,547552000.0,-764071000.0,-8322000.0,10540000.0,-45732000.0,14098000.0,14098000.0,87271000.0,87271000.0,-397059000.0,-871000.0,-396188000.0,,1276703000.0,2023-03-31
-429980000.0,-787000.0,300000000.0,,-503687000.0,1599738000.0,1586734000.0,207110000.0,-194106000.0,245885000.0,245885000.0,-6293000.0,0.0,-47035000.0,-47035000.0,,,299213000.0,299213000.0,-787000.0,300000000.0,-513698000.0,-513698000.0,-1712000.0,,-8299000.0,,-8299000.0,-503687000.0,73707000.0,73707000.0,531887000.0,-391337000.0,-116445000.0,9477000.0,-15702000.0,-158818000.0,-158818000.0,93085000.0,93085000.0,-554879000.0,-3828000.0,-551051000.0,,676439000.0,2023-06-30
82955000.0,1500000.0,172791000.0,,-545898000.0,1601668000.0,1599738000.0,-63696000.0,65626000.0,99698000.0,99698000.0,-27695000.0,36000.0,-46934000.0,-46934000.0,,,174291000.0,174291000.0,1500000.0,172791000.0,-662925000.0,-662925000.0,-81973000.0,,-35054000.0,,-35054000.0,-545898000.0,628853000.0,628853000.0,859786000.0,-176634000.0,-4610000.0,9448000.0,24694000.0,-38044000.0,-38044000.0,105445000.0,105445000.0,-471925000.0,-1619000.0,-470306000.0,,320693000.0,2023-09-30
-782307000.0,-28862000.0,500270000.0,,-684088000.0,889900000.0,1601668000.0,54976000.0,-766744000.0,397004000.0,397004000.0,-27540000.0,73000.0,-46937000.0,-46937000.0,,,471408000.0,471408000.0,-28862000.0,500270000.0,-1065529000.0,-1065529000.0,1501000.0,,-382942000.0,,-382942000.0,-684088000.0,-98219000.0,-98219000.0,61637000.0,-183300000.0,636201000.0,7080000.0,76604000.0,283641000.0,283641000.0,144143000.0,144143000.0,-520933000.0,-13206000.0,-436537000.0,,-603292000.0,2023-12-31
