free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_preferred_stock_issuance,preferred_stock_issuance,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,sale_of_intangibles
-313747000.0,-160000000.0,310000000.0,0.0,-314389000.0,53065000.0,72742000.0,-19677000.0,122567000.0,122567000.0,9257000.0,0.0,-36690000.0,-6791000.0,-29899000.0,0.0,0.0,0.0,0.0,150000000.0,150000000.0,-160000000.0,310000000.0,-142886000.0,-142886000.0,,28621000.0,28621000.0,-24585000.0,-24585000.0,-146922000.0,142882000.0,-289804000.0,642000.0,642000.0,-23734000.0,10295000.0,539000.0,-20594000.0,-20594000.0,-23928000.0,-9897000.0,-4077000.0,-4077000.0,-8728000.0,0.0,,57023000.0,-12762000.0,-12762000.0,44276000.0,44276000.0,6820000.0,6820000.0,37456000.0,-35008000.0,244000.0,0.0,26801000.0,2022-12-31,
-98907000.0,-220000000.0,145000000.0,61729000.0,-137604000.0,40994000.0,53065000.0,-12071000.0,-38445000.0,-38445000.0,11536000.0,,-36710000.0,-6791000.0,-29919000.0,61729000.0,61729000.0,,,-75000000.0,-75000000.0,-220000000.0,145000000.0,-12323000.0,-12323000.0,,-29440000.0,-29440000.0,-8640000.0,-8640000.0,25757000.0,154721000.0,-128964000.0,38697000.0,38697000.0,-2723000.0,1444000.0,-2013000.0,5702000.0,5702000.0,6088000.0,6984000.0,-14840000.0,-14840000.0,-9920000.0,108000.0,475000.0,1220000.0,1692000.0,1692000.0,48770000.0,48770000.0,7844000.0,7844000.0,40926000.0,-30322000.0,1335000.0,,29397000.0,2023-03-31,
-172407000.0,-110000000.0,180000000.0,0.0,-200951000.0,21134000.0,40994000.0,-19860000.0,41119000.0,41119000.0,9389000.0,,-38270000.0,-8335000.0,-29935000.0,0.0,0.0,,,70000000.0,70000000.0,-110000000.0,180000000.0,-89523000.0,-89523000.0,,-1260000.0,-1260000.0,-2155000.0,-2155000.0,-76232000.0,122564000.0,-198796000.0,28544000.0,28544000.0,-33057000.0,724000.0,-570000.0,-19160000.0,-19160000.0,-21438000.0,-6973000.0,-7078000.0,-7078000.0,-665000.0,510000.0,557000.0,0.0,1435000.0,1435000.0,48934000.0,48934000.0,10420000.0,10420000.0,38514000.0,-43923000.0,380000.0,,54753000.0,2023-06-30,
-133906000.0,0.0,105000000.0,0.0,-183431000.0,52879000.0,21134000.0,31745000.0,71466000.0,71466000.0,4722000.0,,-38256000.0,-8334000.0,-29922000.0,0.0,0.0,,,105000000.0,105000000.0,0.0,105000000.0,-89246000.0,-89246000.0,814000.0,667000.0,667000.0,321000.0,321000.0,-91048000.0,92704000.0,-183752000.0,49525000.0,49525000.0,-5357000.0,-1520000.0,-1144000.0,14603000.0,14603000.0,15671000.0,-4856000.0,-12440000.0,-12440000.0,-20116000.0,510000.0,5551000.0,0.0,2847000.0,2847000.0,59380000.0,59380000.0,15421000.0,15421000.0,43959000.0,-34597000.0,-46000.0,,41307000.0,2023-09-30,
-242690000.0,-275000000.0,521665000.0,5000.0,-254906000.0,90906000.0,52879000.0,38027000.0,208068000.0,208068000.0,-196000.0,0.0,-38406000.0,-8335000.0,-30071000.0,0.0,0.0,,,246665000.0,246665000.0,-275000000.0,521665000.0,-182257000.0,-182257000.0,2437000.0,-43036000.0,-43036000.0,-10490000.0,-10490000.0,-131168000.0,113248000.0,-244416000.0,12216000.0,12216000.0,-34791000.0,-1645000.0,-1900000.0,1792000.0,1792000.0,933000.0,-27039000.0,-5999000.0,-5999000.0,-9427000.0,510000.0,0.0,901000.0,-69600000.0,-69600000.0,56557000.0,56557000.0,10079000.0,10079000.0,46478000.0,-50294000.0,-63000.0,,118360000.0,2023-12-31,
-278647000.0,-35000000.0,210000000.0,0.0,-278302000.0,65374000.0,90906000.0,-25532000.0,144026000.0,144026000.0,7435000.0,,-38409000.0,-8335000.0,-30074000.0,0.0,0.0,,,175000000.0,175000000.0,-35000000.0,210000000.0,-169213000.0,-169213000.0,1964000.0,-25535000.0,-25535000.0,862000.0,,-146504000.0,131798000.0,-278302000.0,-345000.0,-345000.0,-47398000.0,-717000.0,-1845000.0,-10014000.0,-10014000.0,-10252000.0,-6877000.0,-27945000.0,-27945000.0,-317000.0,510000.0,0.0,962000.0,4548000.0,4548000.0,59122000.0,59122000.0,9202000.0,9202000.0,49920000.0,-57394000.0,667000.0,,39622000.0,2024-03-31,862000.0
