ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,payables_and_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,investments_and_advances,long_term_equity_investment,investmentsin_joint_venturesat_cost,investmentsin_associatesat_cost,goodwill_and_other_intangible_assets,other_intangible_assets,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,current_assets,assets_held_for_sale_current,restricted_cash,prepaid_assets,receivables,other_receivables,notes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,goodwill
99716621.0,99716621.0,2142162000.0,2175727000.0,-23210000.0,2194472000.0,130256000.0,-23077000.0,18745000.0,133000.0,2194605000.0,19402000.0,524000.0,18878000.0,0.0,-325602000.0,343350000.0,1130000.0,997000.0,133000.0,2410175000.0,2323723000.0,147996000.0,2175727000.0,2175727000.0,86452000.0,86452000.0,86452000.0,86452000.0,2429577000.0,2212869000.0,215510000.0,22037000.0,22037000.0,20207000.0,1830000.0,41955000.0,41955000.0,1933367000.0,-500637000.0,2434004000.0,7864000.0,11461000.0,2414679000.0,216708000.0,0.0,19500000.0,8600000.0,155043000.0,6400000.0,49200000.0,99443000.0,33565000.0,33565000.0,2022-12-31,
99728786.0,99728786.0,2060913000.0,2101907000.0,27744000.0,2175380000.0,120275000.0,27903000.0,73473000.0,159000.0,2175539000.0,74156000.0,524000.0,73632000.0,,-296205000.0,368681000.0,1156000.0,997000.0,159000.0,2367288000.0,2262222000.0,160315000.0,2101907000.0,2101907000.0,105066000.0,105066000.0,105066000.0,105066000.0,2441444000.0,2216103000.0,257472000.0,40202000.0,40202000.0,19799000.0,20403000.0,45729000.0,45729000.0,1872700000.0,-496416000.0,2369116000.0,,23038000.0,2346078000.0,225341000.0,,0.0,11700000.0,172647000.0,5900000.0,53200000.0,113547000.0,40994000.0,40994000.0,2023-03-31,
99737046.0,99737046.0,2151974000.0,2173108000.0,45942000.0,2263733000.0,148915000.0,46101000.0,90625000.0,159000.0,2263892000.0,91318000.0,534000.0,90784000.0,,-241452000.0,331080000.0,1156000.0,997000.0,159000.0,2434314000.0,2354549000.0,181441000.0,2173108000.0,2173108000.0,79765000.0,79765000.0,79765000.0,79765000.0,2525632000.0,2296952000.0,297061000.0,39822000.0,39822000.0,20480000.0,19342000.0,44683000.0,44683000.0,1915386000.0,-505331000.0,2420717000.0,,24123000.0,2396594000.0,228680000.0,,0.0,14300000.0,193246000.0,4100000.0,71600000.0,117546000.0,21134000.0,21134000.0,2023-06-30,
100238075.0,100238075.0,2226451000.0,2279330000.0,52898000.0,2373699000.0,154825000.0,53057000.0,94369000.0,159000.0,2373858000.0,95062000.0,534000.0,94528000.0,,-200145000.0,293512000.0,1161000.0,1002000.0,159000.0,2538724000.0,2430145000.0,150815000.0,2279330000.0,2279330000.0,108579000.0,108579000.0,108579000.0,108579000.0,2633786000.0,2370382000.0,336491000.0,39868000.0,39868000.0,21543000.0,18325000.0,41471000.0,41471000.0,1952552000.0,-524076000.0,2476628000.0,,28354000.0,2448274000.0,263404000.0,,0.0,13400000.0,197125000.0,3600000.0,85700000.0,107825000.0,52879000.0,52879000.0,2023-09-30,
100245905.0,100245905.0,2426587000.0,2517343000.0,119970000.0,2692533000.0,230155000.0,120129000.0,175190000.0,159000.0,2692692000.0,175883000.0,534000.0,175349000.0,,-81785000.0,255973000.0,1161000.0,1002000.0,159000.0,2788802000.0,2675895000.0,158552000.0,2517343000.0,2517343000.0,112907000.0,112907000.0,112907000.0,112907000.0,2964685000.0,2621623000.0,446393000.0,22722000.0,22722000.0,21040000.0,1682000.0,55220000.0,50590000.0,2097288000.0,-541981000.0,2639269000.0,,64875000.0,2574394000.0,343062000.0,,150000.0,31700000.0,220456000.0,3000000.0,102300000.0,115156000.0,90756000.0,90756000.0,2023-12-31,4630000.0
100245905.0,100245905.0,2628530000.0,2693754000.0,125700000.0,2870667000.0,238623000.0,125859000.0,176913000.0,159000.0,2870826000.0,177606000.0,534000.0,177072000.0,,-42163000.0,218074000.0,1161000.0,1002000.0,159000.0,2998300000.0,2859050000.0,165296000.0,2693754000.0,2693754000.0,139250000.0,139250000.0,139250000.0,139250000.0,3175906000.0,2798033000.0,474535000.0,22055000.0,22055000.0,20519000.0,1536000.0,51213000.0,46583000.0,2250230000.0,-570630000.0,2820860000.0,,62514000.0,2758346000.0,377873000.0,,150000.0,42200000.0,270299000.0,2400000.0,130500000.0,137399000.0,65224000.0,65224000.0,2024-03-31,4630000.0
