free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_receivables,changes_in_account_receivables,other_non_cash_items,unrealized_gain_loss_on_investment_securities,amortization_of_securities,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
1031000000.0,-350000000.0,0.0,0.0,-53000000.0,40000000.0,94000000.0,344000000.0,0.0,285000000.0,4000000.0,55000000.0,-457000000.0,-457000000.0,6000000.0,15000000.0,-128000000.0,-5000000.0,-123000000.0,-350000000.0,-350000000.0,0.0,0.0,0.0,0.0,-572000000.0,-572000000.0,-11000000.0,-379000000.0,2347000000.0,-2726000000.0,-61000000.0,159000000.0,-220000000.0,-53000000.0,-53000000.0,1084000000.0,1084000000.0,306000000.0,485000000.0,-903000000.0,-903000000.0,-426000000.0,,475000000.0,140000000.0,486000000.0,486000000.0,0.0,589000000.0,2022-12-31
822000000.0,-350000000.0,,,-49000000.0,61000000.0,,218000000.0,,344000000.0,-6000000.0,-120000000.0,-545000000.0,-545000000.0,-24000000.0,-32000000.0,-139000000.0,-5000000.0,-134000000.0,-350000000.0,-350000000.0,,,,,-446000000.0,-446000000.0,-7000000.0,-165000000.0,3673000000.0,-3838000000.0,-177000000.0,96000000.0,-273000000.0,-49000000.0,,871000000.0,871000000.0,135000000.0,-321000000.0,-305000000.0,-305000000.0,-421000000.0,15000000.0,491000000.0,129000000.0,-13000000.0,-13000000.0,,535000000.0,2023-03-31
-99000000.0,-350000000.0,,,-50000000.0,42000000.0,,222000000.0,,218000000.0,13000000.0,-9000000.0,-459000000.0,-459000000.0,23000000.0,7000000.0,-139000000.0,-5000000.0,-134000000.0,-350000000.0,-350000000.0,,,,,499000000.0,499000000.0,-2000000.0,749000000.0,2305000000.0,-1556000000.0,-221000000.0,51000000.0,-272000000.0,-50000000.0,,-49000000.0,-49000000.0,-773000000.0,-430000000.0,-313000000.0,-313000000.0,-510000000.0,14000000.0,502000000.0,129000000.0,42000000.0,42000000.0,,547000000.0,2023-06-30
1719000000.0,-350000000.0,0.0,,-52000000.0,52000000.0,12000000.0,181000000.0,,222000000.0,-4000000.0,-37000000.0,-489000000.0,-489000000.0,-2000000.0,0.0,-137000000.0,-6000000.0,-131000000.0,-350000000.0,-350000000.0,0.0,,0.0,,-1319000000.0,-1319000000.0,-2000000.0,-1146000000.0,1464000000.0,-2610000000.0,-119000000.0,83000000.0,-202000000.0,-52000000.0,,1771000000.0,1771000000.0,911000000.0,459000000.0,-22000000.0,-22000000.0,-516000000.0,14000000.0,517000000.0,128000000.0,66000000.0,66000000.0,,651000000.0,2023-09-30
1563000000.0,-350000000.0,0.0,,-64000000.0,54000000.0,140000000.0,189000000.0,,181000000.0,0.0,8000000.0,-454000000.0,-454000000.0,-1000000.0,31000000.0,-134000000.0,-5000000.0,-129000000.0,-350000000.0,-350000000.0,0.0,,0.0,,-1165000000.0,-1165000000.0,-10000000.0,-943000000.0,1539000000.0,-2482000000.0,-154000000.0,65000000.0,-219000000.0,-64000000.0,-64000000.0,1627000000.0,1627000000.0,647000000.0,256000000.0,-223000000.0,-223000000.0,-476000000.0,,534000000.0,124000000.0,70000000.0,70000000.0,,771000000.0,2023-12-31
1047000000.0,-350000000.0,,,-50000000.0,52000000.0,2000000.0,322000000.0,,189000000.0,0.0,133000000.0,-529000000.0,-529000000.0,-6000000.0,-27000000.0,-146000000.0,-5000000.0,-141000000.0,-350000000.0,-350000000.0,,,,,-435000000.0,-435000000.0,,-158000000.0,2599000000.0,-2757000000.0,-124000000.0,32000000.0,-156000000.0,-50000000.0,-50000000.0,1097000000.0,1097000000.0,182000000.0,-303000000.0,-385000000.0,-385000000.0,-482000000.0,,545000000.0,127000000.0,-28000000.0,-28000000.0,,753000000.0,2024-03-31
