free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,pension_and_employee_benefit_expense,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date
-887000000.0,-484000000.0,-8260000000.0,12615000000.0,-2065000000.0,25340000000.0,21721000000.0,358000000.0,3261000000.0,7055000000.0,7055000000.0,-27000000.0,-599000000.0,,-484000000.0,-484000000.0,8165000000.0,3810000000.0,4355000000.0,-8260000000.0,12615000000.0,-4972000000.0,-4972000000.0,-1610000000.0,-573000000.0,2770000000.0,-3343000000.0,-724000000.0,14000000.0,,-2065000000.0,1178000000.0,1178000000.0,349000000.0,-2373000000.0,-1185000000.0,1584000000.0,-2772000000.0,-2772000000.0,-3000000.0,59000000.0,116000000.0,0.0,-353000000.0,-353000000.0,1700000000.0,1700000000.0,-273000000.0,-273000000.0,1973000000.0,424000000.0,217000000.0,10000000.0,153000000.0,44000000.0,1259000000.0,2022-12-31
1020000000.0,0.0,-12242000000.0,13912000000.0,-1780000000.0,22359000000.0,25340000000.0,70000000.0,-3051000000.0,-3874000000.0,-3874000000.0,-140000000.0,-3193000000.0,-3193000000.0,0.0,0.0,-541000000.0,-2211000000.0,1670000000.0,-12242000000.0,13912000000.0,-1977000000.0,-1977000000.0,-1325000000.0,1827000000.0,4413000000.0,-2586000000.0,-699000000.0,,-699000000.0,-1780000000.0,2800000000.0,2800000000.0,-7000000.0,-1032000000.0,2323000000.0,-1967000000.0,-1388000000.0,-1388000000.0,95000000.0,100000000.0,83000000.0,,17000000.0,17000000.0,1625000000.0,1625000000.0,-272000000.0,-272000000.0,1897000000.0,256000000.0,303000000.0,-4000000.0,51000000.0,-94000000.0,1663000000.0,2023-03-31
3086000000.0,0.0,-9971000000.0,12489000000.0,-1949000000.0,26623000000.0,22359000000.0,-4000000.0,4268000000.0,3413000000.0,3413000000.0,-57000000.0,-601000000.0,-601000000.0,0.0,0.0,4071000000.0,1553000000.0,2518000000.0,-9971000000.0,12489000000.0,-4180000000.0,-4180000000.0,-2748000000.0,865000000.0,3171000000.0,-2306000000.0,-348000000.0,,-348000000.0,-1949000000.0,5035000000.0,5035000000.0,149000000.0,546000000.0,3811000000.0,-1387000000.0,-1878000000.0,-1878000000.0,70000000.0,138000000.0,129000000.0,,-14000000.0,-14000000.0,1596000000.0,1596000000.0,-282000000.0,-282000000.0,1878000000.0,405000000.0,309000000.0,-13000000.0,112000000.0,-3000000.0,2016000000.0,2023-06-30
2379000000.0,0.0,-9606000000.0,10181000000.0,-2212000000.0,26634000000.0,26623000000.0,-180000000.0,191000000.0,-338000000.0,-338000000.0,-29000000.0,-600000000.0,,0.0,0.0,291000000.0,-284000000.0,575000000.0,-9606000000.0,10181000000.0,-4062000000.0,-4062000000.0,-2868000000.0,1586000000.0,2800000000.0,-1214000000.0,-568000000.0,,-568000000.0,-2212000000.0,4591000000.0,4591000000.0,-213000000.0,1253000000.0,3061000000.0,-875000000.0,-933000000.0,-933000000.0,139000000.0,112000000.0,137000000.0,,-48000000.0,-48000000.0,1604000000.0,1604000000.0,-299000000.0,-299000000.0,1903000000.0,434000000.0,414000000.0,-2000000.0,24000000.0,-2000000.0,1173000000.0,2023-09-30
197000000.0,-335000000.0,-10146000000.0,15077000000.0,-2295000000.0,25110000000.0,26634000000.0,10000000.0,-1534000000.0,3383000000.0,3383000000.0,-15000000.0,-601000000.0,,-335000000.0,-335000000.0,4334000000.0,-597000000.0,4931000000.0,-10146000000.0,15077000000.0,-7409000000.0,-7409000000.0,-3690000000.0,-306000000.0,2316000000.0,-2622000000.0,-1118000000.0,0.0,-1118000000.0,-2295000000.0,2492000000.0,2492000000.0,38000000.0,396000000.0,634000000.0,3010000000.0,-3248000000.0,-3248000000.0,369000000.0,110000000.0,89000000.0,,-1604000000.0,-1604000000.0,1698000000.0,1698000000.0,-314000000.0,-314000000.0,2012000000.0,1919000000.0,2026000000.0,10000000.0,18000000.0,-135000000.0,-523000000.0,2023-12-31
-709000000.0,0.0,-14225000000.0,16488000000.0,-2094000000.0,19986000000.0,25110000000.0,-171000000.0,-4953000000.0,-458000000.0,-458000000.0,-194000000.0,-1326000000.0,-1326000000.0,0.0,0.0,1062000000.0,-1201000000.0,2263000000.0,-14225000000.0,16488000000.0,-5880000000.0,-5880000000.0,-3557000000.0,410000000.0,3579000000.0,-3169000000.0,-639000000.0,,-639000000.0,-2094000000.0,1385000000.0,1385000000.0,-154000000.0,-1748000000.0,3333000000.0,-3154000000.0,-1927000000.0,-1927000000.0,41000000.0,126000000.0,126000000.0,,-28000000.0,-28000000.0,1505000000.0,1505000000.0,-376000000.0,-376000000.0,1881000000.0,183000000.0,166000000.0,,29000000.0,-12000000.0,1334000000.0,2024-03-31
