free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date,net_business_purchase_and_sale,purchase_of_business
3131000000.0,-272000000.0,15000000.0,-326000000.0,14614000000.0,,13530000000.0,61000000.0,1056000000.0,-250000000.0,-250000000.0,-4000000.0,11000000.0,-257000000.0,-257000000.0,-272000000.0,15000000.0,-2151000000.0,-2151000000.0,0.0,-1841000000.0,437000000.0,-2278000000.0,-310000000.0,16000000.0,-326000000.0,3457000000.0,3457000000.0,3130000000.0,-381000000.0,-44000000.0,269000000.0,788000000.0,540000000.0,248000000.0,248000000.0,1584000000.0,914000000.0,164000000.0,261000000.0,197000000.0,34000000.0,502000000.0,502000000.0,-4000000.0,-663000000.0,2022-12-31,,
-786000000.0,-1699000000.0,17000000.0,-468000000.0,10812000000.0,-24000000.0,14647000000.0,10000000.0,-3821000000.0,-1680000000.0,-1680000000.0,-42000000.0,44000000.0,-1682000000.0,-1682000000.0,-1699000000.0,17000000.0,-1823000000.0,-1823000000.0,-2000000.0,-1358000000.0,2203000000.0,-3561000000.0,-463000000.0,5000000.0,-468000000.0,-318000000.0,-318000000.0,-1169000000.0,1089000000.0,-117000000.0,82000000.0,-538000000.0,-769000000.0,231000000.0,231000000.0,-390000000.0,-1295000000.0,-341000000.0,586000000.0,222000000.0,11000000.0,457000000.0,457000000.0,,-425000000.0,2023-03-31,,
2579000000.0,-3424000000.0,21000000.0,-296000000.0,7254000000.0,3000000.0,10812000000.0,-8000000.0,-3553000000.0,-3413000000.0,-3413000000.0,-10000000.0,0.0,-3403000000.0,-3403000000.0,-3424000000.0,21000000.0,-3015000000.0,-3015000000.0,-156000000.0,-2571000000.0,3364000000.0,-5935000000.0,-288000000.0,8000000.0,-296000000.0,2875000000.0,2875000000.0,2103000000.0,235000000.0,-63000000.0,231000000.0,991000000.0,370000000.0,621000000.0,621000000.0,149000000.0,560000000.0,-92000000.0,306000000.0,159000000.0,1000000.0,456000000.0,456000000.0,,-149000000.0,2023-06-30,,
-310000000.0,-58000000.0,17000000.0,-332000000.0,6811000000.0,0.0,7254000000.0,-24000000.0,-419000000.0,-38000000.0,-38000000.0,2000000.0,1000000.0,-41000000.0,-41000000.0,-58000000.0,17000000.0,-403000000.0,-403000000.0,1000000.0,-59000000.0,4930000000.0,-4989000000.0,-326000000.0,6000000.0,-332000000.0,22000000.0,22000000.0,739000000.0,1026000000.0,-74000000.0,394000000.0,-45000000.0,-175000000.0,130000000.0,130000000.0,-699000000.0,137000000.0,-90000000.0,287000000.0,167000000.0,0.0,467000000.0,467000000.0,0.0,-1638000000.0,2023-09-30,,
2950000000.0,-35000000.0,20000000.0,-431000000.0,12691000000.0,-1000000.0,6811000000.0,52000000.0,5829000000.0,-356000000.0,-356000000.0,-341000000.0,0.0,-15000000.0,-15000000.0,-35000000.0,20000000.0,2804000000.0,2804000000.0,-1000000.0,3279000000.0,5242000000.0,-1963000000.0,-423000000.0,8000000.0,-431000000.0,3381000000.0,3381000000.0,2416000000.0,129000000.0,-59000000.0,-318000000.0,2043000000.0,1353000000.0,690000000.0,690000000.0,-741000000.0,1362000000.0,395000000.0,339000000.0,142000000.0,34000000.0,481000000.0,481000000.0,-1000000.0,-30000000.0,2023-12-31,-51000000.0,-51000000.0
-3929000000.0,-4442000000.0,27000000.0,-567000000.0,6914000000.0,-21000000.0,12713000000.0,-28000000.0,-5750000000.0,-4462000000.0,-4462000000.0,-47000000.0,,-4415000000.0,-4415000000.0,-4442000000.0,27000000.0,2074000000.0,2074000000.0,-34000000.0,2664000000.0,2907000000.0,-243000000.0,-556000000.0,11000000.0,-567000000.0,-3362000000.0,-3362000000.0,-4205000000.0,2441000000.0,-83000000.0,-249000000.0,-930000000.0,-666000000.0,-264000000.0,-264000000.0,-3778000000.0,-1606000000.0,-328000000.0,616000000.0,119000000.0,21000000.0,442000000.0,442000000.0,,-355000000.0,2024-03-31,,
