ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,other_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,investments_and_advances,long_term_equity_investment,investments_in_other_ventures_under_equity_method,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,hedging_assets_current,restricted_cash,prepaid_assets,inventory,finished_goods,raw_materials,receivables,other_receivables,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
547000000.0,547000000.0,8143000000.0,10288000000.0,17740000000.0,33464000000.0,11219000000.0,17740000000.0,1108000000.0,24284000000.0,32019000000.0,24616000000.0,332000000.0,24284000000.0,-2509000000.0,-2509000000.0,23646000000.0,3147000000.0,3147000000.0,35158000000.0,10967000000.0,1014000000.0,1402000000.0,1402000000.0,8551000000.0,816000000.0,7735000000.0,24191000000.0,1543000000.0,10550000000.0,10550000000.0,1737000000.0,292000000.0,1445000000.0,1445000000.0,475000000.0,9886000000.0,1476000000.0,8410000000.0,223000000.0,384000000.0,248000000.0,7803000000.0,59774000000.0,24364000000.0,1332000000.0,5467000000.0,5467000000.0,5467000000.0,6544000000.0,2382000000.0,4162000000.0,11021000000.0,-16842000000.0,27863000000.0,1440000000.0,1088000000.0,19194000000.0,5639000000.0,502000000.0,0.0,35410000000.0,153000000.0,1704000000.0,9733000000.0,443000000.0,14771000000.0,7796000000.0,6975000000.0,7569000000.0,650000000.0,684000000.0,6235000000.0,1037000000.0,1037000000.0,2022-12-31
545000000.0,545000000.0,9607000000.0,11550000000.0,18277000000.0,35366000000.0,11595000000.0,18277000000.0,1044000000.0,24860000000.0,32605000000.0,25197000000.0,337000000.0,24860000000.0,-2463000000.0,-2463000000.0,24217000000.0,3106000000.0,3106000000.0,33605000000.0,10875000000.0,1011000000.0,1362000000.0,1362000000.0,8502000000.0,757000000.0,7745000000.0,22730000000.0,1322000000.0,9903000000.0,9903000000.0,3048000000.0,287000000.0,2761000000.0,2761000000.0,287000000.0,8170000000.0,1322000000.0,6848000000.0,292000000.0,285000000.0,144000000.0,6271000000.0,58802000000.0,24477000000.0,1273000000.0,5525000000.0,5525000000.0,5525000000.0,6583000000.0,,,11096000000.0,-17040000000.0,28136000000.0,1502000000.0,1025000000.0,19390000000.0,5673000000.0,546000000.0,0.0,34325000000.0,144000000.0,1846000000.0,9341000000.0,444000000.0,14771000000.0,8461000000.0,6310000000.0,6880000000.0,740000000.0,495000000.0,5645000000.0,899000000.0,899000000.0,2023-03-31
536000000.0,536000000.0,7244000000.0,9825000000.0,18397000000.0,33609000000.0,11898000000.0,18397000000.0,1155000000.0,24939000000.0,33183000000.0,25279000000.0,340000000.0,24939000000.0,-2433000000.0,-2433000000.0,24244000000.0,3128000000.0,3128000000.0,30220000000.0,11432000000.0,984000000.0,1351000000.0,1351000000.0,9097000000.0,853000000.0,8244000000.0,18788000000.0,1626000000.0,8998000000.0,8998000000.0,728000000.0,302000000.0,426000000.0,426000000.0,302000000.0,7134000000.0,1315000000.0,5819000000.0,294000000.0,446000000.0,268000000.0,5079000000.0,55499000000.0,24813000000.0,1341000000.0,5665000000.0,5665000000.0,,6542000000.0,,,11265000000.0,-17229000000.0,28494000000.0,1544000000.0,1138000000.0,19566000000.0,5712000000.0,534000000.0,0.0,30686000000.0,98000000.0,1825000000.0,8627000000.0,349000000.0,11902000000.0,4310000000.0,7592000000.0,6459000000.0,560000000.0,721000000.0,5178000000.0,1426000000.0,1426000000.0,2023-06-30
535000000.0,535000000.0,6843000000.0,9500000000.0,18836000000.0,33569000000.0,12417000000.0,18836000000.0,1159000000.0,25228000000.0,33452000000.0,25581000000.0,353000000.0,25228000000.0,-2611000000.0,-2611000000.0,24699000000.0,3140000000.0,3140000000.0,29512000000.0,11407000000.0,929000000.0,1390000000.0,1390000000.0,9088000000.0,864000000.0,8224000000.0,18105000000.0,1371000000.0,8711000000.0,8711000000.0,412000000.0,295000000.0,117000000.0,117000000.0,387000000.0,7224000000.0,1475000000.0,5749000000.0,78000000.0,419000000.0,234000000.0,5252000000.0,55093000000.0,24571000000.0,1351000000.0,5469000000.0,5469000000.0,,6392000000.0,,,11359000000.0,-17301000000.0,28660000000.0,1721000000.0,1141000000.0,19564000000.0,5680000000.0,554000000.0,0.0,30522000000.0,66000000.0,2050000000.0,8414000000.0,614000000.0,11224000000.0,6951000000.0,4273000000.0,6656000000.0,606000000.0,586000000.0,5464000000.0,1498000000.0,1498000000.0,2023-09-30
513000000.0,513000000.0,6997000000.0,9596000000.0,17791000000.0,32497000000.0,11105000000.0,17791000000.0,1231000000.0,24132000000.0,32391000000.0,24465000000.0,333000000.0,24132000000.0,-2487000000.0,-2487000000.0,23465000000.0,3154000000.0,3154000000.0,30166000000.0,11504000000.0,1005000000.0,1309000000.0,1309000000.0,9190000000.0,931000000.0,8259000000.0,18662000000.0,1101000000.0,8493000000.0,8493000000.0,406000000.0,300000000.0,106000000.0,106000000.0,439000000.0,8223000000.0,1381000000.0,6842000000.0,73000000.0,456000000.0,284000000.0,6313000000.0,54631000000.0,24864000000.0,1304000000.0,5500000000.0,5500000000.0,5500000000.0,6341000000.0,2238000000.0,4103000000.0,11719000000.0,-17524000000.0,29243000000.0,1360000000.0,1211000000.0,20223000000.0,5876000000.0,573000000.0,0.0,29767000000.0,167000000.0,1546000000.0,7788000000.0,445000000.0,11957000000.0,6482000000.0,5475000000.0,6496000000.0,602000000.0,610000000.0,5284000000.0,1368000000.0,1368000000.0,2023-12-31
