free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
-348000000.0,-250000000.0,0.0,0.0,-478000000.0,7033000000.0,7490000000.0,,-457000000.0,-135000000.0,-135000000.0,14000000.0,-222000000.0,,-250000000.0,-250000000.0,323000000.0,323000000.0,0.0,0.0,0.0,-452000000.0,-452000000.0,220000000.0,,,-39000000.0,-39000000.0,-478000000.0,130000000.0,130000000.0,-223000000.0,-60000000.0,650000000.0,141000000.0,-128000000.0,269000000.0,1084000000.0,-885000000.0,-69000000.0,-69000000.0,-371000000.0,24000000.0,17000000.0,-50000000.0,-50000000.0,254000000.0,254000000.0,-545000000.0,-178000000.0,-329000000.0,1024000000.0,2022-12-31
-1937000000.0,-351000000.0,-2000000.0,0.0,-327000000.0,5687000000.0,7033000000.0,-6000000.0,-1340000000.0,598000000.0,598000000.0,-107000000.0,-248000000.0,,-351000000.0,-351000000.0,1304000000.0,1306000000.0,-2000000.0,-2000000.0,0.0,-328000000.0,-328000000.0,3000000.0,0.0,0.0,-4000000.0,-4000000.0,-327000000.0,-1610000000.0,-1610000000.0,-2920000000.0,-935000000.0,328000000.0,-2853000000.0,-837000000.0,-2016000000.0,-1556000000.0,52000000.0,488000000.0,488000000.0,-8000000.0,65000000.0,3000000.0,47000000.0,47000000.0,259000000.0,259000000.0,-228000000.0,-113000000.0,-104000000.0,1172000000.0,2023-03-31
2222000000.0,-650000000.0,-660000000.0,500000000.0,-287000000.0,5187000000.0,5687000000.0,3000000.0,-503000000.0,-2729000000.0,-2729000000.0,4000000.0,-246000000.0,,-650000000.0,-650000000.0,-1837000000.0,-1677000000.0,-160000000.0,-660000000.0,500000000.0,-283000000.0,-283000000.0,11000000.0,-5000000.0,-5000000.0,-2000000.0,-2000000.0,-287000000.0,2509000000.0,2509000000.0,1329000000.0,-457000000.0,254000000.0,-1691000000.0,268000000.0,-1959000000.0,-1206000000.0,2865000000.0,358000000.0,358000000.0,-10000000.0,21000000.0,43000000.0,-39000000.0,-39000000.0,262000000.0,262000000.0,-25000000.0,33000000.0,-37000000.0,928000000.0,2023-06-30
551000000.0,-117000000.0,-301000000.0,0.0,-441000000.0,5041000000.0,5187000000.0,-19000000.0,-127000000.0,-669000000.0,-669000000.0,1000000.0,-244000000.0,-244000000.0,-117000000.0,-117000000.0,-309000000.0,-8000000.0,-301000000.0,-301000000.0,0.0,-450000000.0,-450000000.0,4000000.0,0.0,0.0,-13000000.0,-13000000.0,-441000000.0,992000000.0,992000000.0,-322000000.0,209000000.0,-456000000.0,-256000000.0,-90000000.0,-166000000.0,201000000.0,584000000.0,-403000000.0,-403000000.0,-9000000.0,12000000.0,74000000.0,9000000.0,9000000.0,261000000.0,261000000.0,143000000.0,16000000.0,128000000.0,824000000.0,2023-09-30
2130000000.0,-1555000000.0,0.0,1000000.0,-439000000.0,5390000000.0,5041000000.0,19000000.0,330000000.0,-1804000000.0,-1804000000.0,0.0,-239000000.0,-239000000.0,-1555000000.0,-1555000000.0,-10000000.0,-11000000.0,1000000.0,0.0,1000000.0,-435000000.0,-435000000.0,21000000.0,5000000.0,5000000.0,-22000000.0,-22000000.0,-439000000.0,2569000000.0,2569000000.0,1646000000.0,989000000.0,568000000.0,407000000.0,-131000000.0,538000000.0,1017000000.0,-612000000.0,294000000.0,294000000.0,-79000000.0,14000000.0,189000000.0,-40000000.0,-40000000.0,277000000.0,277000000.0,20000000.0,-79000000.0,28000000.0,542000000.0,2023-12-31
