free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,net_income_from_continuing_operations,date
1235000000.0,-4206000000.0,0.0,3944000000.0,-693000000.0,2547000000.0,2430000000.0,117000000.0,-1003000000.0,-1003000000.0,25000000.0,-766000000.0,,-4206000000.0,-4206000000.0,3944000000.0,3944000000.0,0.0,3944000000.0,-808000000.0,-808000000.0,-115000000.0,-693000000.0,1928000000.0,1928000000.0,-489000000.0,17000000.0,-525000000.0,-525000000.0,-560000000.0,35000000.0,35000000.0,25000000.0,-6000000.0,-21000000.0,240000000.0,43000000.0,-217000000.0,-217000000.0,439000000.0,439000000.0,0.0,0.0,1912000000.0,2022-12-31
1270000000.0,-500000000.0,,,-294000000.0,2440000000.0,2547000000.0,-107000000.0,-1412000000.0,-1412000000.0,-128000000.0,-784000000.0,-784000000.0,-500000000.0,-500000000.0,,,,,-259000000.0,-259000000.0,35000000.0,-294000000.0,1564000000.0,1564000000.0,147000000.0,-152000000.0,1631000000.0,1631000000.0,1217000000.0,414000000.0,414000000.0,-383000000.0,-949000000.0,-78000000.0,-537000000.0,57000000.0,-117000000.0,-117000000.0,325000000.0,325000000.0,-94000000.0,-94000000.0,1689000000.0,2023-03-31
771000000.0,-750000000.0,,,-329000000.0,3673000000.0,2440000000.0,1233000000.0,467000000.0,467000000.0,0.0,-758000000.0,,-750000000.0,-750000000.0,,,,,-334000000.0,-334000000.0,-5000000.0,-329000000.0,1100000000.0,1100000000.0,-1122000000.0,-152000000.0,-280000000.0,-280000000.0,180000000.0,-460000000.0,-460000000.0,-27000000.0,-663000000.0,-844000000.0,235000000.0,89000000.0,-117000000.0,-117000000.0,334000000.0,334000000.0,,,1681000000.0,2023-06-30
2527000000.0,-1750000000.0,-115000000.0,0.0,-364000000.0,3551000000.0,3673000000.0,-122000000.0,-2615000000.0,-2615000000.0,-3000000.0,-747000000.0,,-1750000000.0,-1750000000.0,-115000000.0,-115000000.0,-115000000.0,0.0,-398000000.0,-398000000.0,-34000000.0,-364000000.0,2891000000.0,2891000000.0,662000000.0,-248000000.0,299000000.0,299000000.0,334000000.0,-35000000.0,-35000000.0,186000000.0,425000000.0,1022000000.0,281000000.0,75000000.0,-161000000.0,-161000000.0,350000000.0,350000000.0,,0.0,1684000000.0,2023-09-30
1661000000.0,-3000000000.0,0.0,0.0,-704000000.0,1442000000.0,3551000000.0,-2109000000.0,-3771000000.0,-3771000000.0,-4000000.0,-767000000.0,,-3000000000.0,-3000000000.0,0.0,0.0,0.0,0.0,-703000000.0,-703000000.0,1000000.0,-704000000.0,2365000000.0,2365000000.0,119000000.0,876000000.0,-1632000000.0,-1632000000.0,-1580000000.0,-52000000.0,-52000000.0,180000000.0,695000000.0,273000000.0,-74000000.0,44000000.0,-103000000.0,-103000000.0,421000000.0,421000000.0,,92000000.0,1866000000.0,2023-12-31
1257000000.0,-1000000000.0,,1980000000.0,-378000000.0,2790000000.0,1442000000.0,1348000000.0,85000000.0,85000000.0,-115000000.0,-780000000.0,-780000000.0,-1000000000.0,-1000000000.0,1980000000.0,1980000000.0,,1980000000.0,-372000000.0,-372000000.0,6000000.0,-378000000.0,1635000000.0,1635000000.0,59000000.0,-104000000.0,1301000000.0,1301000000.0,1301000000.0,,,-146000000.0,-992000000.0,-125000000.0,-304000000.0,61000000.0,-77000000.0,-77000000.0,351000000.0,351000000.0,,,1545000000.0,2024-03-31
