free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,interest_paid_cff,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,operating_gains_losses,pension_and_employee_benefit_expense,net_income_from_continuing_operations,date,change_in_other_working_capital
173000000.0,-380700000.0,-400000.0,0.0,-247100000.0,320000000.0,648700000.0,-328700000.0,-497000000.0,-497000000.0,0.0,-115900000.0,-115900000.0,-380700000.0,-380700000.0,-400000.0,-400000.0,-400000.0,0.0,-251800000.0,-251800000.0,0.0,-4700000.0,23400000.0,-28100000.0,-247100000.0,-247100000.0,420100000.0,420100000.0,40700000.0,-37300000.0,-10300000.0,-27000000.0,-27000000.0,9100000.0,17600000.0,79700000.0,80900000.0,-1400000.0,6900000.0,38700000.0,38700000.0,118800000.0,4800000.0,700000.0,211600000.0,2022-12-31,
168000000.0,-4700000.0,-500000.0,,-112400000.0,367700000.0,320000000.0,47700000.0,-117300000.0,-117300000.0,,-112100000.0,-112100000.0,-4700000.0,-4700000.0,-500000.0,-500000.0,-500000.0,,-115400000.0,-115400000.0,-1300000.0,-1700000.0,27900000.0,-29600000.0,-112400000.0,-112400000.0,280400000.0,280400000.0,-71300000.0,-70000000.0,-65000000.0,-5000000.0,-5000000.0,-29300000.0,-26100000.0,54100000.0,400000.0,7300000.0,15300000.0,2700000.0,2700000.0,129500000.0,6800000.0,5000000.0,190100000.0,2023-03-31,
233500000.0,-10900000.0,-400000.0,,-126400000.0,477100000.0,367700000.0,109400000.0,-123700000.0,-123700000.0,,-112400000.0,-112400000.0,-10900000.0,-10900000.0,-400000.0,-400000.0,-400000.0,,-126800000.0,-126800000.0,-500000.0,100000.0,26200000.0,-26100000.0,-126400000.0,-126400000.0,359900000.0,359900000.0,15200000.0,-5200000.0,22000000.0,-27200000.0,-27200000.0,11800000.0,11200000.0,-2600000.0,7400000.0,6500000.0,9500000.0,-8100000.0,-8100000.0,127900000.0,6200000.0,4800000.0,202700000.0,2023-06-30,
249700000.0,-41600000.0,-500000.0,,-89800000.0,573200000.0,477100000.0,96100000.0,-154500000.0,-154500000.0,,-112400000.0,-112400000.0,-41600000.0,-41600000.0,-500000.0,-500000.0,-500000.0,,-88900000.0,-88900000.0,800000.0,100000.0,20500000.0,-20400000.0,-89800000.0,-89800000.0,339500000.0,339500000.0,66300000.0,70300000.0,39200000.0,31100000.0,31100000.0,10700000.0,6100000.0,-64900000.0,-21200000.0,-1200000.0,7700000.0,-2300000.0,-2300000.0,129400000.0,-43600000.0,-45600000.0,183200000.0,2023-09-30,
194200000.0,0.0,-500000.0,,-141100000.0,648000000.0,573200000.0,74800000.0,283500000.0,283500000.0,,-112000000.0,-112000000.0,0.0,0.0,396600000.0,396600000.0,-500000.0,,-544000000.0,-544000000.0,0.0,-402900000.0,28200000.0,-431100000.0,-141100000.0,-141100000.0,335300000.0,335300000.0,-17000000.0,8100000.0,-4400000.0,12500000.0,12500000.0,2600000.0,-27000000.0,12000000.0,12000000.0,2900000.0,7500000.0,12900000.0,12900000.0,130900000.0,8900000.0,5000000.0,189200000.0,2023-12-31,-12700000.0
