symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
VIV,Telecommunications,14262229665.917725,1656556432.0,2023-09-30,0.12412120066786463,17565616498.875053,19745881909.186676,8.609564630827936,11.919836552351557
VIV,Telecommunications,17565616498.875053,1652584004.0,2023-12-31,0.274026042249814,,,10.629182211832092,
