free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_paid_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,earnings_losses_from_equity_investments,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date,common_stock_dividend_paid
1756375000.0,-149948000.0,-1535462000.0,0.0,-2919232000.0,2273834000.0,6026138000.0,-3752304000.0,-5226033000.0,-5226033000.0,-102951000.0,-3437672000.0,-149948000.0,-149948000.0,-1535462000.0,-1535462000.0,-1535462000.0,0.0,-3201878000.0,-3201878000.0,-469041000.0,1249000.0,71000000.0,-69751000.0,5334000.0,,-2739420000.0,179812000.0,-2919232000.0,4675607000.0,4675607000.0,-526990000.0,-416721000.0,319364000.0,415559000.0,186146000.0,97573000.0,282960000.0,282960000.0,282960000.0,40689000.0,-23594000.0,-679969000.0,-419548000.0,510391000.0,-1811809000.0,1135957000.0,,,3263223000.0,3263223000.0,191555000.0,1950000.0,10552000.0,179053000.0,1356951000.0,2022-12-31,
2399650000.0,-73198000.0,-1680032000.0,15000000.0,-2339679000.0,4555518000.0,5404821000.0,-849303000.0,-3516548000.0,-3516548000.0,1604000.0,-1779922000.0,-73198000.0,-73198000.0,-1665032000.0,-1665032000.0,-1680032000.0,15000000.0,-2072084000.0,-2072084000.0,13625000.0,159763000.0,161056000.0,-1293000.0,0.0,0.0,-2245472000.0,94207000.0,-2339679000.0,4739329000.0,4739329000.0,-189131000.0,-512939000.0,-321431000.0,483006000.0,154729000.0,50718000.0,114608000.0,114608000.0,114608000.0,-11560000.0,-147847000.0,-965085000.0,-837566000.0,484228000.0,-818486000.0,957450000.0,167370000.0,167370000.0,3418047000.0,3418047000.0,6105000.0,14160000.0,3023000.0,-11078000.0,1548116000.0,2023-09-30,
1171004000.0,-202191000.0,-1252662000.0,15025000.0,-2663644000.0,4358276000.0,4555518000.0,-197242000.0,-1776924000.0,-1776924000.0,-8074000.0,-329022000.0,-202191000.0,-202191000.0,-1237637000.0,-1237637000.0,-1252662000.0,15025000.0,-2254966000.0,-2254966000.0,304311000.0,71198000.0,5001000.0,,-66339000.0,,-2564136000.0,99508000.0,-2663644000.0,3834648000.0,3834648000.0,-419996000.0,-551782000.0,966845000.0,1519673000.0,18468000.0,34082000.0,36767000.0,36767000.0,36767000.0,-18461000.0,47865000.0,-671549000.0,-560071000.0,-1146997000.0,-551141000.0,249894000.0,108642000.0,108642000.0,3504292000.0,3504292000.0,54215000.0,24254000.0,-3968000.0,33929000.0,1620676000.0,2023-12-31,-329022000.0
